,2025-12-31,2024-12-31
Treasury Shares Number,2406.0,96243.0
Ordinary Shares Number,2790404.0,79467057.0
Share Issued,2792810.0,79563300.0
Net Debt,,37090000.0
Total Debt,,68027000.0
Tangible Book Value,,230318000.0
Invested Capital,,330303000.0
Working Capital,,125852000.0
Net Tangible Assets,,230318000.0
Capital Lease Obligations,,557000.0
Common Stock Equity,,262833000.0
Total Capitalization,,262833000.0
Total Equity Gross Minority Interest,,265578000.0
Minority Interest,,2745000.0
Stockholders Equity,,262833000.0
Other Equity Interest,,-3000.0
Gains Losses Not Affecting Retained Earnings,,23743000.0
Other Equity Adjustments,,23743000.0
Treasury Stock,,856000.0
Retained Earnings,,97118000.0
Additional Paid In Capital,,142828000.0
Capital Stock,,3000.0
Common Stock,,3000.0
Total Liabilities Net Minority Interest,,137674000.0
Total Non Current Liabilities Net Minority Interest,,99000.0
Long Term Debt And Capital Lease Obligation,,99000.0
Long Term Capital Lease Obligation,,99000.0
Current Liabilities,,137575000.0
Other Current Liabilities,,624000.0
Current Deferred Liabilities,,15906000.0
Current Deferred Revenue,,15906000.0
Current Debt And Capital Lease Obligation,,67928000.0
Current Capital Lease Obligation,,458000.0
Current Debt,,67470000.0
Line Of Credit,,67470000.0
Payables And Accrued Expenses,,53117000.0
Payables,,53117000.0
Other Payable,,2250000.0
Dueto Related Parties Current,,3700000.0
Total Tax Payable,,367000.0
Income Tax Payable,,71000.0
Accounts Payable,,46800000.0
Total Assets,,403252000.0
Total Non Current Assets,,139825000.0
Non Current Deferred Assets,,22270000.0
Non Current Deferred Taxes Assets,,22270000.0
Goodwill And Other Intangible Assets,,32515000.0
Other Intangible Assets,,32515000.0
Net PPE,,85040000.0
Accumulated Depreciation,,-18179000.0
Gross PPE,,103219000.0
Other Properties,,575000.0
Machinery Furniture Equipment,,102644000.0
Current Assets,,263427000.0
Other Current Assets,,180000.0
Current Deferred Assets,,2302000.0
Restricted Cash,,1281000.0
Prepaid Assets,,165422000.0
Receivables,,61059000.0
Accounts Receivable,,61059000.0
Allowance For Doubtful Accounts Receivable,,-20007000.0
Gross Accounts Receivable,,81066000.0
Cash Cash Equivalents And Short Term Investments,,33183000.0
Other Short Term Investments,,2803000.0
Cash And Cash Equivalents,,30380000.0
