,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,13741225.0,9798948.0,9825883.0,9839848.0,9821446.0,
Share Issued,13741225.0,9798948.0,9825883.0,9839848.0,9821446.0,
Net Debt,96189000.0,100063000.0,50161000.0,40275000.0,41943000.0,
Total Debt,175800000.0,141568000.0,85534000.0,95499000.0,85465000.0,
Tangible Book Value,312143000.0,229536000.0,223639000.0,214502000.0,210179000.0,
Invested Capital,560081000.0,412288000.0,350476000.0,351428000.0,337202000.0,
Net Tangible Assets,342496000.0,259889000.0,253992000.0,214502000.0,210179000.0,
Common Stock Equity,384281000.0,270720000.0,264942000.0,255929000.0,251737000.0,
Preferred Stock Equity,30353000.0,30353000.0,30353000.0,,,
Total Capitalization,590434000.0,442641000.0,380829000.0,351428000.0,337202000.0,
Total Equity Gross Minority Interest,414634000.0,301073000.0,295295000.0,255929000.0,251737000.0,
Stockholders Equity,414634000.0,301073000.0,295295000.0,255929000.0,251737000.0,
Gains Losses Not Affecting Retained Earnings,210046000.0,110411000.0,108938000.0,104481000.0,103719000.0,
Other Equity Adjustments,210046000.0,110411000.0,108938000.0,104481000.0,103719000.0,
Retained Earnings,160494000.0,150510000.0,146178000.0,141608000.0,138197000.0,
Capital Stock,44094000.0,40152000.0,40179000.0,9840000.0,9821000.0,
Common Stock,13741000.0,9799000.0,9826000.0,9840000.0,9821000.0,
Preferred Stock,30353000.0,30353000.0,30353000.0,0.0,0.0,
Total Liabilities Net Minority Interest,3460481000.0,2531975000.0,2505333000.0,2492136000.0,2478165000.0,
Long Term Debt And Capital Lease Obligation,175800000.0,141568000.0,85534000.0,95499000.0,85465000.0,
Long Term Debt,175800000.0,141568000.0,85534000.0,95499000.0,85465000.0,
Total Assets,3875115000.0,2833048000.0,2800628000.0,2748065000.0,2729902000.0,
Investments And Advances,485458000.0,439188000.0,436610000.0,414888000.0,404810000.0,
Held To Maturity Securities,48021000.0,48199000.0,47834000.0,41528000.0,42268000.0,
Available For Sale Securities,430840000.0,385799000.0,383054000.0,17652000.0,16814000.0,
Goodwill And Other Intangible Assets,72138000.0,41184000.0,41303000.0,41427000.0,41558000.0,
Net PPE,60238000.0,39534000.0,39732000.0,39894000.0,40350000.0,
Accumulated Depreciation,,-23836000.0,-23297000.0,-22776000.0,-22259000.0,-21853000.0
Gross PPE,,63370000.0,63029000.0,62670000.0,62609000.0,62558000.0
Construction In Progress,,411000.0,,,,41000.0
Other Properties,,1771000.0,,,,2038000.0
Machinery Furniture Equipment,,12739000.0,,,,12428000.0
Buildings And Improvements,,38823000.0,,,,38425000.0
Land And Improvements,,9626000.0,,,,9626000.0
Receivables,19757000.0,14289000.0,14858000.0,14028000.0,15264000.0,
Accounts Receivable,19757000.0,14289000.0,14858000.0,14028000.0,15264000.0,
Other Short Term Investments,6597000.0,5190000.0,5722000.0,355708000.0,345728000.0,
Cash And Cash Equivalents,79611000.0,41505000.0,35373000.0,55224000.0,43522000.0,
Cash Financial,38985000.0,26606000.0,32564000.0,28311000.0,26279000.0,
Cash Cash Equivalents And Federal Funds Sold,79611000.0,41505000.0,35373000.0,55224000.0,43522000.0,
