,2025-10-31,2025-04-30,2024-10-31
Ordinary Shares Number,15252852.0,15076900.0,15076900.0
Share Issued,15252852.0,15076900.0,15076900.0
Total Debt,96375043.0,51838741.0,64179713.0
Tangible Book Value,582869147.0,63407801.0,220559135.0
Invested Capital,673770147.0,123090801.0,277827135.0
Working Capital,568893645.0,60722959.0,221182466.0
Net Tangible Assets,582869147.0,63407801.0,220559135.0
Capital Lease Obligations,14914043.0,2775741.0,6911713.0
Common Stock Equity,592309147.0,74027801.0,220559135.0
Total Capitalization,619833147.0,107886801.0,262020135.0
Total Equity Gross Minority Interest,592309147.0,74027801.0,220559135.0
Stockholders Equity,592309147.0,74027801.0,220559135.0
Retained Earnings,-2336026646.0,-2186452780.0,-2039921446.0
Additional Paid In Capital,2870945809.0,2210480581.0,2210480581.0
Capital Stock,57389984.0,50000000.0,50000000.0
Common Stock,57389984.0,50000000.0,50000000.0
Total Liabilities Net Minority Interest,198258295.0,116472782.0,159594832.0
Total Non Current Liabilities Net Minority Interest,34397976.0,33859000.0,41461000.0
Long Term Debt And Capital Lease Obligation,34397976.0,33859000.0,41461000.0
Long Term Capital Lease Obligation,6873976.0,0.0,0.0
Long Term Debt,27524000.0,33859000.0,41461000.0
Current Liabilities,163860319.0,82613782.0,118133832.0
Current Deferred Liabilities,,,22404025.0
Current Deferred Revenue,,,22404025.0
Current Debt And Capital Lease Obligation,61977067.0,17979741.0,22718713.0
Current Capital Lease Obligation,8040067.0,2775741.0,6911713.0
Current Debt,53937000.0,15204000.0,15807000.0
Other Current Borrowings,53937000.0,15204000.0,15807000.0
Payables And Accrued Expenses,101883252.0,64634041.0,73011094.0
Current Accrued Expenses,22503904.0,16812124.0,41286251.0
Payables,79379348.0,47821917.0,31724843.0
Other Payable,19243016.0,20204272.0,22457054.0
Dueto Related Parties Current,45000000.0,,
Total Tax Payable,3144750.0,15450007.0,9267789.0
Income Tax Payable,475000.0,950000.0,
Accounts Payable,11991582.0,12167638.0,
Total Assets,790567442.0,190500583.0,380153967.0
Total Non Current Assets,57813478.0,47163842.0,40837669.0
Other Non Current Assets,31486253.0,31486253.0,31486253.0
Non Current Prepaid Assets,657740.0,657740.0,657740.0
Goodwill And Other Intangible Assets,9440000.0,10620000.0,
Other Intangible Assets,9440000.0,10620000.0,
Net PPE,16229485.0,4399849.0,8693676.0
Accumulated Depreciation,-3375156.0,-3066490.0,-2700635.0
Gross PPE,19604641.0,7466339.0,11394311.0
Other Properties,15610293.0,3471991.0,7607963.0
Machinery Furniture Equipment,3994348.0,3994348.0,3786348.0
Current Assets,732753964.0,143336741.0,339316298.0
Other Current Assets,462455.0,153764.0,116857.0
Restricted Cash,21000000.0,,
Prepaid Assets,22208808.0,12447179.0,61163213.0
Receivables,22153585.0,26356425.0,65543204.0
Other Receivables,6804044.0,17208508.0,37233604.0
Taxes Receivable,0.0,8276.0,0.0
Accounts Receivable,15349541.0,9139641.0,28309600.0
Allowance For Doubtful Accounts Receivable,0.0,0.0,0.0
Gross Accounts Receivable,15349541.0,9139641.0,28309600.0
Cash Cash Equivalents And Short Term Investments,666929116.0,104379373.0,212493024.0
Other Short Term Investments,,0.0,0.0
Cash And Cash Equivalents,666929116.0,104379373.0,212493024.0
Cash Financial,666929116.0,104379373.0,212493024.0
