,2025-12-31,2024-12-31
Ordinary Shares Number,1050500887.0,1050500887.0
Share Issued,1050500887.0,1050500887.0
Net Debt,,4001000.0
Total Debt,0.0,10000000.0
Tangible Book Value,126015000.0,120524000.0
Invested Capital,133150000.0,137659000.0
Working Capital,126039000.0,120490000.0
Net Tangible Assets,126015000.0,120524000.0
Common Stock Equity,133150000.0,127659000.0
Total Capitalization,133150000.0,127659000.0
Total Equity Gross Minority Interest,133150000.0,127659000.0
Stockholders Equity,133150000.0,127659000.0
Fixed Assets Revaluation Reserve,152000.0,0.0
Retained Earnings,-944701000.0,-772598000.0
Additional Paid In Capital,844422000.0,844422000.0
Capital Stock,10505000.0,10505000.0
Common Stock,10505000.0,10505000.0
Total Liabilities Net Minority Interest,1007000.0,13468000.0
Total Non Current Liabilities Net Minority Interest,39000.0,0.0
Non Current Pension And Other Postretirement Benefit Plans,39000.0,0.0
Current Liabilities,968000.0,13468000.0
Current Debt And Capital Lease Obligation,0.0,10000000.0
Current Debt,0.0,10000000.0
Pensionand Other Post Retirement Benefit Plans Current,125000.0,0.0
Payables,100000.0,293000.0
Other Payable,100000.0,293000.0
Total Assets,134157000.0,141127000.0
Total Non Current Assets,7150000.0,7169000.0
Goodwill And Other Intangible Assets,7135000.0,7135000.0
Other Intangible Assets,7135000.0,7135000.0
Net PPE,15000.0,34000.0
Accumulated Depreciation,-2339000.0,-3651000.0
Gross PPE,2354000.0,3685000.0
Machinery Furniture Equipment,2354000.0,2354000.0
Buildings And Improvements,0.0,1331000.0
Properties,0.0,0.0
Current Assets,127007000.0,133958000.0
Other Current Assets,52162000.0,41012000.0
Prepaid Assets,244000.0,873000.0
Other Receivables,127000.0,630000.0
Cash Cash Equivalents And Short Term Investments,74474000.0,91443000.0
Other Short Term Investments,73347000.0,85444000.0
Cash And Cash Equivalents,1127000.0,5999000.0
Cash Financial,1127000.0,5999000.0
