,2026-03-31,2025-09-30,2025-07-31
Ordinary Shares Number,30103333.0,27366667.0,27366667.0
Share Issued,30103333.0,27366667.0,27366667.0
Net Debt,,111994.0,
Total Debt,,149000.0,
Tangible Book Value,216105876.0,-16989.0,19547.0
Invested Capital,216105876.0,132011.0,19547.0
Working Capital,2397540.0,-205090.0,-15153.0
Net Tangible Assets,216105876.0,-16989.0,19547.0
Common Stock Equity,216105876.0,-16989.0,19547.0
Total Capitalization,216105876.0,-16989.0,19547.0
Total Equity Gross Minority Interest,216105876.0,-16989.0,19547.0
Stockholders Equity,216105876.0,-16989.0,19547.0
Retained Earnings,-6360284.0,-41989.0,-5453.0
Additional Paid In Capital,0.0,24233.0,24233.0
Capital Stock,222466160.0,767.0,767.0
Common Stock,222466160.0,767.0,767.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,8923030.0,242096.0,40153.0
Total Non Current Liabilities Net Minority Interest,8800000.0,0.0,0.0
Non Current Deferred Liabilities,8800000.0,,
Current Liabilities,123030.0,242096.0,40153.0
Current Debt And Capital Lease Obligation,,149000.0,
Current Debt,,149000.0,
Other Current Borrowings,,149000.0,
Payables And Accrued Expenses,123030.0,93096.0,40153.0
Current Accrued Expenses,76500.0,77800.0,34700.0
Payables,46530.0,15296.0,5453.0
Accounts Payable,46530.0,15296.0,5453.0
Total Assets,225028906.0,225107.0,59700.0
Total Non Current Assets,222508336.0,188101.0,34700.0
Other Non Current Assets,222465349.0,,
Non Current Prepaid Assets,42987.0,,
Non Current Deferred Assets,,188101.0,34700.0
Current Assets,2520570.0,37006.0,25000.0
Prepaid Assets,139138.0,,
Cash Cash Equivalents And Short Term Investments,2381432.0,37006.0,25000.0
Cash And Cash Equivalents,2381432.0,37006.0,25000.0
Cash Equivalents,2114725.0,,
Cash Financial,266707.0,37006.0,25000.0
