,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Preferred Shares Number,973736.0,973736.0,974823.0,974823.0,984238.0
Ordinary Shares Number,1314159.0,1314159.0,1230601.0,1071760.0,1415403.0
Share Issued,1314159.0,1314159.0,1230601.0,1071760.0,1415403.0
Net Debt,76461664.0,84652008.0,89516498.0,90918715.0,85785694.0
Total Debt,81667323.0,92114475.0,93765786.0,94656356.0,93801036.0
Tangible Book Value,14745169.0,12045430.0,17117846.0,16186061.0,23381080.0
Invested Capital,99096338.0,108904595.0,114808348.0,115654396.0,121988158.0
Working Capital,20412862.0,11249039.0,13323348.0,12619706.0,21766813.0
Net Tangible Assets,14754906.0,12055167.0,17127594.0,16195809.0,23390922.0
Capital Lease Obligations,33756.0,40108.0,46373.0,52552.0,58489.0
Common Stock Equity,17462771.0,16830228.0,21088935.0,21050592.0,28245611.0
Preferred Stock Equity,9737.0,9737.0,9748.0,9748.0,9842.0
Total Capitalization,99106075.0,108914332.0,114818096.0,115664144.0,121998000.0
Total Equity Gross Minority Interest,25154223.0,24657647.0,29347360.0,29377013.0,36560366.0
Minority Interest,7681715.0,7817682.0,8248677.0,8316673.0,8304913.0
Stockholders Equity,17472508.0,16839965.0,21098683.0,21060340.0,28255453.0
Retained Earnings,-169504393.0,-169945302.0,-165400881.0,-163538854.0,-157688233.0
Additional Paid In Capital,186954022.0,186762388.0,186477510.0,184578728.0,185805501.0
Capital Stock,22879.0,22879.0,22054.0,20466.0,138185.0
Common Stock,13142.0,13142.0,12306.0,10718.0,128343.0
Preferred Stock,9737.0,9737.0,9748.0,9748.0,9842.0
Total Liabilities Net Minority Interest,86092552.0,97395227.0,98461525.0,99023400.0,98864550.0
Total Non Current Liabilities Net Minority Interest,81669396.0,92117791.0,93770346.0,94662159.0,93808083.0
Other Non Current Liabilities,2073.0,3316.0,4560.0,5803.0,7047.0
Long Term Debt And Capital Lease Obligation,81667323.0,92114475.0,93765786.0,94656356.0,93801036.0
Long Term Capital Lease Obligation,33756.0,40108.0,46373.0,52552.0,58489.0
Long Term Debt,81633567.0,92074367.0,93719413.0,94603804.0,93742547.0
Current Liabilities,4423156.0,5277436.0,4691179.0,4361241.0,5056467.0
Payables And Accrued Expenses,4423156.0,5277436.0,4691179.0,4361241.0,5056467.0
Payables,4423156.0,5277436.0,4691179.0,4361241.0,5056467.0
Dividends Payable,0.0,190220.0,190393.0,190393.0,192232.0
Total Tax Payable,1378644.0,1785029.0,1457629.0,1133318.0,1070006.0
Accounts Payable,3044512.0,3302187.0,3043157.0,3037530.0,3794229.0
Total Assets,111246775.0,122052874.0,127808885.0,128400413.0,135424916.0
Total Non Current Assets,86410757.0,105526399.0,109794358.0,111419466.0,108601636.0
Other Non Current Assets,269770.0,477738.0,754540.0,956919.0,484752.0
Non Current Deferred Assets,1741506.0,1843844.0,1756383.0,1724532.0,1790252.0
Non Current Deferred Taxes Assets,223388.0,223388.0,298645.0,298645.0,298645.0
Investments And Advances,5885.0,3900.0,7515.0,7728.0,29519.0
Investmentin Financial Assets,5885.0,3900.0,7515.0,7728.0,29519.0
Available For Sale Securities,5885.0,3900.0,7515.0,7728.0,29519.0
Investment Properties,81642877.0,98376651.0,103259098.0,103813843.0,101374572.0
Goodwill And Other Intangible Assets,2717602.0,4784798.0,3971089.0,4864531.0,4864531.0
Other Intangible Assets,1400602.0,3467798.0,2582089.0,3475531.0,3475531.0
Goodwill,1317000.0,1317000.0,1389000.0,1389000.0,1389000.0
Net PPE,33117.0,39468.0,45733.0,51913.0,58010.0
Gross PPE,33117.0,39468.0,45733.0,51913.0,58010.0
Other Properties,33117.0,39468.0,45733.0,51913.0,58010.0
Current Assets,24836018.0,16526475.0,18014527.0,16980947.0,26823280.0
Restricted Cash,,,3800000.0,3600000.0,4000000.0
Inventory,17451127.0,6805255.0,7440774.0,7286923.0,12515912.0
Finished Goods,17451127.0,6805255.0,7440774.0,7286923.0,12515912.0
Receivables,2212988.0,2298861.0,2570838.0,2408935.0,2350515.0
Other Receivables,1419694.0,1591206.0,1810958.0,1880640.0,1937513.0
Notes Receivable,316374.0,316374.0,316374.0,316374.0,316374.0
Accounts Receivable,476920.0,391281.0,443506.0,211921.0,96628.0
Cash Cash Equivalents And Short Term Investments,5171903.0,7422359.0,4202915.0,3685089.0,7956853.0
Cash And Cash Equivalents,5171903.0,7422359.0,4202915.0,3685089.0,7956853.0
Cash Equivalents,,,,3685089.0,7956853.0
