,2025-06-30,2024-12-31
Ordinary Shares Number,7018000.0,7018000.0
Share Issued,7018000.0,7018000.0
Total Debt,1253000.0,1413000.0
Tangible Book Value,23206000.0,21358000.0
Invested Capital,24795000.0,22992000.0
Working Capital,16211000.0,14416000.0
Net Tangible Assets,23206000.0,21358000.0
Capital Lease Obligations,1253000.0,1413000.0
Common Stock Equity,24795000.0,22992000.0
Total Capitalization,24795000.0,22992000.0
Total Equity Gross Minority Interest,24795000.0,22992000.0
Stockholders Equity,24795000.0,22992000.0
Retained Earnings,10411000.0,8608000.0
Additional Paid In Capital,7366000.0,7366000.0
Capital Stock,7018000.0,7018000.0
Common Stock,7018000.0,7018000.0
Total Liabilities Net Minority Interest,27615000.0,29688000.0
Total Non Current Liabilities Net Minority Interest,1028000.0,1198000.0
Other Non Current Liabilities,1000.0,
Non Current Pension And Other Postretirement Benefit Plans,116000.0,116000.0
Long Term Debt And Capital Lease Obligation,911000.0,1082000.0
Long Term Capital Lease Obligation,911000.0,1082000.0
Current Liabilities,26587000.0,28490000.0
Other Current Liabilities,7795000.0,7818000.0
Current Debt And Capital Lease Obligation,342000.0,331000.0
Current Capital Lease Obligation,342000.0,331000.0
Pensionand Other Post Retirement Benefit Plans Current,1419000.0,1283000.0
Current Provisions,2508000.0,3007000.0
Payables,14523000.0,16051000.0
Other Payable,4075000.0,4441000.0
Total Tax Payable,9569000.0,10348000.0
Accounts Payable,879000.0,1262000.0
Total Assets,52410000.0,52680000.0
Total Non Current Assets,9612000.0,9772000.0
Other Non Current Assets,5180000.0,5178000.0
Non Current Deferred Taxes Assets,1143000.0,879000.0
Goodwill And Other Intangible Assets,1589000.0,1634000.0
Other Intangible Assets,537000.0,582000.0
Goodwill,1052000.0,1052000.0
Net PPE,1700000.0,2081000.0
Accumulated Depreciation,-7057000.0,-6675000.0
Gross PPE,8757000.0,8756000.0
Construction In Progress,0.0,0.0
Machinery Furniture Equipment,5644000.0,5643000.0
Buildings And Improvements,3113000.0,3113000.0
Properties,0.0,0.0
Current Assets,42798000.0,42906000.0
Other Current Assets,1252000.0,1105000.0
Restricted Cash,,5180000.0
Prepaid Assets,616000.0,440000.0
Other Receivables,2164000.0,2232000.0
Taxes Receivable,379000.0,275000.0
Cash Cash Equivalents And Short Term Investments,38387000.0,33674000.0
Other Short Term Investments,9108000.0,9108000.0
Cash And Cash Equivalents,29279000.0,24566000.0
Cash Financial,29279000.0,24566000.0
