,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Preferred Shares Number,63750.0,63750.0,63750.0,63750.0,63750.0,
Ordinary Shares Number,20696686.0,20277205.0,20075205.0,20075205.0,20015205.0,
Share Issued,20696686.0,20277205.0,20075205.0,20075205.0,20015205.0,
Net Debt,2650270.0,2824601.0,2404031.0,2212280.0,1948526.0,
Total Debt,3410939.0,3426639.0,3441751.0,3362284.0,3234724.0,
Tangible Book Value,-1343210.0,-763298.0,846639.0,1355171.0,2598932.0,
Invested Capital,2930611.0,3500242.0,5099897.0,5437922.0,6465415.0,
Working Capital,393890.0,1024236.0,2493434.0,2809688.0,3767125.0,
Net Tangible Assets,-1342572.0,-762660.0,847277.0,1355809.0,2599570.0,
Capital Lease Obligations,480240.0,514263.0,547698.0,580554.0,612017.0,
Common Stock Equity,-88.0,587866.0,2205844.0,2656192.0,3842708.0,
Preferred Stock Equity,638.0,638.0,638.0,638.0,638.0,
Total Capitalization,2931249.0,3500880.0,5100535.0,5438560.0,6466053.0,
Total Equity Gross Minority Interest,550.0,588504.0,2206482.0,2656830.0,3843346.0,
Stockholders Equity,550.0,588504.0,2206482.0,2656830.0,3843346.0,
Retained Earnings,-58862631.0,-58051986.0,-56246448.0,-55796100.0,-54558584.0,
Additional Paid In Capital,58655576.0,58437080.0,58251540.0,58251540.0,58201140.0,
Capital Stock,207605.0,203410.0,201390.0,201390.0,200790.0,
Common Stock,206967.0,202772.0,200752.0,200752.0,200152.0,
Preferred Stock,638.0,638.0,638.0,638.0,638.0,
Total Liabilities Net Minority Interest,7461670.0,6445797.0,5838709.0,5819120.0,6114431.0,
Total Non Current Liabilities Net Minority Interest,3263446.0,3282967.0,3301834.0,3226057.0,3102064.0,
Long Term Debt And Capital Lease Obligation,3263446.0,3282967.0,3301834.0,3226057.0,3102064.0,
Long Term Capital Lease Obligation,332747.0,370591.0,407781.0,444327.0,479357.0,
Long Term Debt,2930699.0,2912376.0,2894053.0,2781730.0,2622707.0,
Current Liabilities,4198224.0,3162830.0,2536875.0,2593063.0,3012367.0,
Current Deferred Liabilities,716987.0,678266.0,309752.0,719235.0,233727.0,
Current Deferred Revenue,601130.0,424032.0,309752.0,719235.0,233727.0,
Current Debt And Capital Lease Obligation,147493.0,143672.0,139917.0,136227.0,132660.0,
Current Capital Lease Obligation,147493.0,143672.0,139917.0,136227.0,132660.0,
Payables And Accrued Expenses,3333744.0,2340892.0,2087206.0,1737601.0,2645980.0,
Current Accrued Expenses,1235529.0,859050.0,826148.0,733950.0,872985.0,
Payables,2098215.0,1481842.0,1261058.0,1003651.0,1772995.0,
Total Tax Payable,1409.0,1653.0,2575.0,2530.0,5099.0,
Accounts Payable,2096806.0,1480189.0,1258483.0,1001121.0,1767896.0,
Total Assets,7462220.0,7034301.0,8045191.0,8475950.0,9957777.0,
Total Non Current Assets,2870106.0,2847235.0,3014882.0,3073199.0,3178285.0,
Other Non Current Assets,660609.0,559671.0,634920.0,661240.0,735414.0,
Goodwill And Other Intangible Assets,1343122.0,1351164.0,1359205.0,1301021.0,1243776.0,
Other Intangible Assets,1343122.0,1351164.0,1359205.0,1301021.0,1243776.0,
Net PPE,866375.0,936400.0,1020757.0,1110938.0,1199095.0,
Accumulated Depreciation,-3401216.0,-3346591.0,-3279874.0,-3209254.0,-3137433.0,
Gross PPE,4267591.0,4282991.0,4300631.0,4320192.0,4336528.0,
Leases,798381.0,798381.0,798381.0,798381.0,798381.0,
Other Properties,2617561.0,2638289.0,2658429.0,2677990.0,2696991.0,
Machinery Furniture Equipment,851649.0,846321.0,843821.0,843821.0,841156.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,4592114.0,4187066.0,5030309.0,5402751.0,6779492.0,
Prepaid Assets,632692.0,483711.0,556062.0,511770.0,314395.0,
Inventory,2917204.0,2926427.0,3364260.0,3267460.0,3405710.0,
Inventories Adjustments Allowances,-500000.0,-500000.0,-868000.0,-988000.0,-1100000.0,
Other Inventories,,,260.0,460.0,-290.0,202.0
Finished Goods,2704341.0,2672800.0,3332000.0,4026000.0,3614000.0,
Raw Materials,712863.0,753627.0,900000.0,229000.0,892000.0,
Receivables,761789.0,689153.0,619965.0,1054071.0,2385206.0,
Other Receivables,,,,,455010.0,
Accounts Receivable,761789.0,689153.0,619965.0,1054071.0,1930196.0,
Allowance For Doubtful Accounts Receivable,-1237979.0,-1149947.0,-1191547.0,-1368701.0,-2229977.0,
Gross Accounts Receivable,1999768.0,1839100.0,1811512.0,2422772.0,4160173.0,
Cash Cash Equivalents And Short Term Investments,280429.0,87775.0,490022.0,569450.0,674181.0,
Cash And Cash Equivalents,280429.0,87775.0,490022.0,569450.0,674181.0,
