,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,49389922.0,49389922.0,49389922.0
Share Issued,49389922.0,49389922.0,49389922.0
Net Debt,2429530.0,4983028.0,
Total Debt,11643679.0,11268740.0,10162621.0
Tangible Book Value,7772209.0,9656356.0,7091215.0
Invested Capital,19212075.0,20922734.0,17244673.0
Working Capital,12338516.0,11152389.0,22856234.0
Net Tangible Assets,7772209.0,9656356.0,7091215.0
Capital Lease Obligations,203813.0,2362.0,9163.0
Common Stock Equity,7772209.0,9656356.0,7091215.0
Total Capitalization,9952903.0,11837050.0,9271909.0
Total Equity Gross Minority Interest,7772209.0,9656356.0,7091215.0
Stockholders Equity,7772209.0,9656356.0,7091215.0
Gains Losses Not Affecting Retained Earnings,523626.0,-834301.0,154103.0
Other Equity Adjustments,523626.0,-834301.0,154103.0
Retained Earnings,2354276.0,5596350.0,2042805.0
Additional Paid In Capital,4889368.0,4889368.0,4889368.0
Capital Stock,4939.0,4939.0,4939.0
Common Stock,4939.0,4939.0,4939.0
Total Liabilities Net Minority Interest,26778062.0,28996759.0,40538800.0
Total Non Current Liabilities Net Minority Interest,7006146.0,3584099.0,23122082.0
Liabilities Heldfor Sale Non Current,0.0,,4924205.0
Dueto Related Parties Non Current,4714830.0,1403405.0,16017183.0
Tradeand Other Payables Non Current,0.0,0.0,0.0
Non Current Deferred Liabilities,,,0.0
Non Current Deferred Taxes Liabilities,,,0.0
Long Term Debt And Capital Lease Obligation,2291316.0,2180694.0,2180694.0
Long Term Capital Lease Obligation,110622.0,,0.0
Long Term Debt,2180694.0,2180694.0,2180694.0
Current Liabilities,19771916.0,25412660.0,17416718.0
Other Current Liabilities,,,1949380.0
Current Deferred Liabilities,909243.0,2587778.0,187913.0
Current Deferred Revenue,909243.0,2587778.0,187913.0
Current Debt And Capital Lease Obligation,9352363.0,9088046.0,7981927.0
Current Capital Lease Obligation,93191.0,2362.0,9163.0
Current Debt,9259172.0,9085684.0,7972764.0
Line Of Credit,9259172.0,9085684.0,7972764.0
Payables And Accrued Expenses,9510310.0,13736836.0,7297498.0
Payables,9510310.0,13736836.0,7297498.0
Other Payable,3934724.0,8789739.0,2696107.0
Dueto Related Parties Current,,99892.0,0.0
Total Tax Payable,3626532.0,2701443.0,2024460.0
Income Tax Payable,3626532.0,2701443.0,2024460.0
Accounts Payable,1949054.0,2145762.0,2576931.0
Total Assets,34550271.0,38653115.0,47630015.0
Total Non Current Assets,2439839.0,2088066.0,7357063.0
Other Non Current Assets,15352.0,,4226660.0
Non Current Prepaid Assets,583591.0,732767.0,756154.0
Non Current Deferred Assets,1494931.0,1227841.0,2221467.0
Non Current Deferred Taxes Assets,1494931.0,1227841.0,2221467.0
Net PPE,345965.0,127458.0,152782.0
Accumulated Depreciation,-624162.0,-580813.0,-544738.0
Gross PPE,970127.0,708271.0,697520.0
Leases,116512.0,113739.0,111624.0
Machinery Furniture Equipment,625285.0,587650.0,572297.0
Buildings And Improvements,228330.0,6882.0,13599.0
Properties,0.0,0.0,0.0
Current Assets,32110432.0,36565049.0,40272952.0
Other Current Assets,198574.0,359932.0,244838.0
Assets Held For Sale Current,0.0,0.0,668458.0
Prepaid Assets,5568901.0,4424560.0,1163247.0
Inventory,3347184.0,9331500.0,6349620.0
Receivables,13985437.0,16165707.0,16654794.0
Duefrom Related Parties Current,,,0.0
Taxes Receivable,7544.0,11322.0,53963.0
Loans Receivable,1212614.0,0.0,500000.0
Accounts Receivable,12765279.0,16154385.0,16100831.0
Cash Cash Equivalents And Short Term Investments,9010336.0,6283350.0,15191995.0
Cash And Cash Equivalents,9010336.0,6283350.0,15191995.0
