,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,264991.0,469441.0,408603.0
Share Issued,264991.0,469441.0,408603.0
Total Debt,4834208.0,9636133.0,20096814.0
Tangible Book Value,16554230.0,9436372.0,21267637.0
Invested Capital,24910673.0,40921304.0,38974147.0
Working Capital,12439509.0,5082811.0,18178133.0
Net Tangible Assets,16554230.0,9436372.0,21267637.0
Capital Lease Obligations,4834208.0,6268047.0,2390304.0
Common Stock Equity,24910673.0,37553218.0,21267637.0
Total Capitalization,24910673.0,37553218.0,21267637.0
Total Equity Gross Minority Interest,24910673.0,37553218.0,21267637.0
Stockholders Equity,24910673.0,37553218.0,21267637.0
Other Equity Interest,1330437.0,,
Gains Losses Not Affecting Retained Earnings,26066.0,383388.0,26184.0
Foreign Currency Translation Adjustments,26066.0,383388.0,26184.0
Retained Earnings,-57250842.0,-54477277.0,-33754822.0
Additional Paid In Capital,80788511.0,91631854.0,54984818.0
Capital Stock,16501.0,15253.0,11457.0
Common Stock,16501.0,15253.0,11457.0
Total Liabilities Net Minority Interest,17456956.0,22338465.0,41304223.0
Total Non Current Liabilities Net Minority Interest,1987235.0,3507693.0,1164182.0
Long Term Debt And Capital Lease Obligation,1837235.0,3357693.0,1014182.0
Long Term Capital Lease Obligation,1837235.0,3357693.0,1014182.0
Long Term Provisions,150000.0,150000.0,150000.0
Current Liabilities,15469721.0,18830772.0,40140041.0
Other Current Liabilities,,,6756516.0
Current Deferred Liabilities,1906421.0,622226.0,1310435.0
Current Deferred Revenue,1906421.0,622226.0,1310435.0
Current Debt And Capital Lease Obligation,2996973.0,6278440.0,19082632.0
Current Capital Lease Obligation,2996973.0,2910354.0,1376122.0
Current Debt,,3368086.0,17706510.0
Other Current Borrowings,,,13860647.0
Line Of Credit,0.0,3368086.0,3845863.0
Payables And Accrued Expenses,10566327.0,11930106.0,12990458.0
Current Accrued Expenses,2846202.0,1766080.0,2598216.0
Payables,7720125.0,10164026.0,10392242.0
Other Payable,4533.0,457161.0,3162303.0
Dueto Related Parties Current,,,0.0
Accounts Payable,7715592.0,9706865.0,7229939.0
Total Assets,42367629.0,59891683.0,62571860.0
Total Non Current Assets,14458399.0,35978100.0,4253686.0
Goodwill And Other Intangible Assets,8356443.0,28116846.0,0.0
Goodwill,8356443.0,28116846.0,0.0
Net PPE,6101956.0,7861254.0,4253686.0
Accumulated Depreciation,-10503178.0,,-17602756.0
Gross PPE,16605134.0,,21856442.0
Leases,9847160.0,,13836942.0
Machinery Furniture Equipment,6757974.0,,8019500.0
Properties,0.0,,0.0
Current Assets,27909230.0,23913583.0,58318174.0
Other Current Assets,8704606.0,,
Current Deferred Assets,,,0.0
Prepaid Assets,1746096.0,2478721.0,8086801.0
Receivables,10598590.0,12539953.0,8009359.0
Other Receivables,789690.0,380685.0,195323.0
Accounts Receivable,9808900.0,12159268.0,7814036.0
Allowance For Doubtful Accounts Receivable,-3297953.0,-3033512.0,-2303255.0
Gross Accounts Receivable,13106853.0,15192780.0,10117291.0
Cash Cash Equivalents And Short Term Investments,6859938.0,8894909.0,42222014.0
Cash And Cash Equivalents,6859938.0,8894909.0,42222014.0
Cash Financial,6859938.0,8894909.0,42222014.0
