,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,59234221.0,59234221.0,53881600.0
Share Issued,59234221.0,59234221.0,53881600.0
Total Debt,54396000.0,48286000.0,40390000.0
Tangible Book Value,57903000.0,54730000.0,56885000.0
Invested Capital,103323000.0,100295000.0,94076000.0
Working Capital,46392000.0,36974000.0,35658000.0
Net Tangible Assets,57903000.0,54730000.0,56885000.0
Capital Lease Obligations,8976000.0,6178000.0,3199000.0
Common Stock Equity,57903000.0,58187000.0,56885000.0
Total Capitalization,66239000.0,58187000.0,56885000.0
Total Equity Gross Minority Interest,57903000.0,58187000.0,56885000.0
Stockholders Equity,57903000.0,58187000.0,56885000.0
Gains Losses Not Affecting Retained Earnings,6966000.0,7036000.0,6341000.0
Other Equity Adjustments,6966000.0,7036000.0,6341000.0
Retained Earnings,24886000.0,25099000.0,33138000.0
Additional Paid In Capital,26050000.0,26050000.0,17405000.0
Capital Stock,1000.0,2000.0,1000.0
Common Stock,1000.0,2000.0,1000.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,96242000.0,82164000.0,82037000.0
Total Non Current Liabilities Net Minority Interest,15528000.0,4786000.0,2173000.0
Other Non Current Liabilities,1000.0,,1000.0
Preferred Securities Outside Stock Equity,,,0.0
Non Current Deferred Liabilities,248000.0,,0.0
Non Current Deferred Taxes Liabilities,248000.0,,0.0
Long Term Debt And Capital Lease Obligation,15279000.0,4786000.0,2172000.0
Long Term Capital Lease Obligation,6943000.0,4786000.0,2172000.0
Long Term Debt,8336000.0,,
Current Liabilities,80714000.0,77378000.0,79864000.0
Other Current Liabilities,173000.0,628000.0,316000.0
Current Deferred Liabilities,524000.0,455000.0,486000.0
Current Deferred Revenue,524000.0,455000.0,486000.0
Current Debt And Capital Lease Obligation,39117000.0,43500000.0,38218000.0
Current Capital Lease Obligation,2033000.0,1392000.0,1027000.0
Current Debt,37084000.0,42108000.0,37191000.0
Other Current Borrowings,143000.0,,
Line Of Credit,21874000.0,31268000.0,23438000.0
Current Notes Payable,15067000.0,10840000.0,13753000.0
Payables And Accrued Expenses,40900000.0,32795000.0,40844000.0
Current Accrued Expenses,10981000.0,8865000.0,12463000.0
Payables,29919000.0,23930000.0,28381000.0
Dueto Related Parties Current,55000.0,105000.0,155000.0
Total Tax Payable,2630000.0,2300000.0,2168000.0
Accounts Payable,27234000.0,21525000.0,26058000.0
Total Assets,154145000.0,140351000.0,138922000.0
Total Non Current Assets,27039000.0,25999000.0,23400000.0
Other Non Current Assets,75000.0,105000.0,151000.0
Non Current Deferred Assets,0.0,1533000.0,1528000.0
Non Current Deferred Taxes Assets,0.0,1533000.0,1528000.0
Investments And Advances,10545000.0,10353000.0,10293000.0
Investmentin Financial Assets,10545000.0,10353000.0,10293000.0
Available For Sale Securities,10545000.0,10353000.0,10293000.0
Goodwill And Other Intangible Assets,,3457000.0,
Other Intangible Assets,,3457000.0,
Net PPE,16419000.0,10551000.0,11428000.0
Accumulated Depreciation,-11303000.0,-10692000.0,-10038000.0
Gross PPE,27722000.0,21243000.0,21466000.0
Other Properties,,,3228000.0
Machinery Furniture Equipment,9059000.0,8805000.0,8344000.0
Buildings And Improvements,15142000.0,12438000.0,9685000.0
Land And Improvements,3521000.0,,3437000.0
Properties,0.0,0.0,0.0
Current Assets,127106000.0,114352000.0,115522000.0
Other Current Assets,25000.0,26000.0,147000.0
Current Deferred Assets,,,0.0
Restricted Cash,1000000.0,593000.0,2889000.0
Prepaid Assets,655000.0,2597000.0,4426000.0
Inventory,14550000.0,13998000.0,20616000.0
Inventories Adjustments Allowances,-1043000.0,-1313000.0,-1165000.0
Finished Goods,8328000.0,9732000.0,14886000.0
Work In Process,2569000.0,2166000.0,2649000.0
Raw Materials,4696000.0,3413000.0,4246000.0
Receivables,56470000.0,42304000.0,37983000.0
Other Receivables,813000.0,1783000.0,2778000.0
Taxes Receivable,4662000.0,3303000.0,3384000.0
Accrued Interest Receivable,352000.0,223000.0,181000.0
Accounts Receivable,50643000.0,36995000.0,31640000.0
Allowance For Doubtful Accounts Receivable,-642000.0,-279000.0,-104000.0
Gross Accounts Receivable,51285000.0,37274000.0,31744000.0
Cash Cash Equivalents And Short Term Investments,54406000.0,54834000.0,49461000.0
Other Short Term Investments,1497000.0,2565000.0,6464000.0
Cash And Cash Equivalents,52909000.0,52269000.0,42997000.0
