,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,12148783.0,12078713.0,6174210.0,3742637.0,758964.0,
Share Issued,12148783.0,12078713.0,6174210.0,3742637.0,758964.0,
Net Debt,1688000.0,,41585000.0,36307000.0,30821000.0,24797000.0
Total Debt,32778000.0,32711000.0,69494000.0,63847000.0,58531000.0,
Tangible Book Value,3910000.0,11530000.0,-21577000.0,-16604000.0,-15645000.0,
Invested Capital,14235000.0,21175000.0,23846000.0,22436000.0,17979000.0,
Working Capital,23399000.0,30423000.0,8834000.0,8391000.0,9078000.0,
Net Tangible Assets,3910000.0,11530000.0,-21577000.0,-16604000.0,-15645000.0,
Capital Lease Obligations,22453000.0,23066000.0,24071000.0,24807000.0,24907000.0,
Common Stock Equity,3910000.0,11530000.0,-21577000.0,-16604000.0,-15645000.0,
Total Capitalization,13769000.0,20742000.0,22969000.0,22043000.0,17979000.0,
Total Equity Gross Minority Interest,3910000.0,11530000.0,-21577000.0,-16604000.0,-15645000.0,
Stockholders Equity,3910000.0,11530000.0,-21577000.0,-16604000.0,-15645000.0,
Retained Earnings,-158718000.0,-152093000.0,-107055000.0,-95985000.0,-88951000.0,
Additional Paid In Capital,162627000.0,163622000.0,85472000.0,79377000.0,73305000.0,
Capital Stock,1000.0,1000.0,6000.0,4000.0,1000.0,
Common Stock,1000.0,1000.0,6000.0,4000.0,1000.0,
Preferred Stock,0.0,0.0,0.0,,0.0,0.0
Total Liabilities Net Minority Interest,71785000.0,75019000.0,95420000.0,88378000.0,89869000.0,
Total Non Current Liabilities Net Minority Interest,55226000.0,55262000.0,69745000.0,65982000.0,65499000.0,
Preferred Securities Outside Stock Equity,22849000.0,22256000.0,0.0,1245000.0,2907000.0,
Derivative Product Liabilities,207000.0,713000.0,1205000.0,322000.0,2011000.0,
Non Current Accrued Expenses,,0.0,0.0,875000.0,1750000.0,1750000.0
Non Current Deferred Liabilities,2333000.0,2583000.0,2833000.0,3083000.0,3333000.0,
Non Current Deferred Revenue,2333000.0,2583000.0,2833000.0,3083000.0,3333000.0,
Long Term Debt And Capital Lease Obligation,29837000.0,29710000.0,65707000.0,60457000.0,55498000.0,
Long Term Capital Lease Obligation,19978000.0,20498000.0,21161000.0,21810000.0,21874000.0,
Long Term Debt,9859000.0,9212000.0,44546000.0,38647000.0,33624000.0,
Current Liabilities,16559000.0,19757000.0,25675000.0,22396000.0,24370000.0,
Other Current Liabilities,,,,,55000.0,
Current Deferred Liabilities,1118000.0,1121000.0,1252000.0,1166000.0,1137000.0,
Current Deferred Revenue,1118000.0,1121000.0,1252000.0,1166000.0,1137000.0,
Current Debt And Capital Lease Obligation,2941000.0,3001000.0,3787000.0,3390000.0,3033000.0,
Current Capital Lease Obligation,2475000.0,2568000.0,2910000.0,2997000.0,3033000.0,
Current Debt,466000.0,433000.0,877000.0,393000.0,,
Other Current Borrowings,466000.0,433000.0,877000.0,393000.0,,
Payables And Accrued Expenses,12500000.0,15635000.0,20636000.0,17840000.0,20145000.0,
Current Accrued Expenses,2859000.0,4996000.0,8714000.0,7927000.0,7133000.0,
Payables,9641000.0,10639000.0,11922000.0,9913000.0,13012000.0,
Dividends Payable,502000.0,317000.0,,,,0.0
Total Tax Payable,,0.0,55000.0,55000.0,,55000.0
Accounts Payable,9139000.0,10322000.0,11867000.0,9858000.0,13012000.0,
Total Assets,75695000.0,86549000.0,73843000.0,71774000.0,74224000.0,
Total Non Current Assets,35737000.0,36369000.0,39334000.0,40987000.0,40776000.0,
Other Non Current Assets,379000.0,388000.0,451000.0,451000.0,445000.0,
Net PPE,35358000.0,35981000.0,38883000.0,40536000.0,40331000.0,
Accumulated Depreciation,-5875000.0,-5081000.0,-4703000.0,-5512000.0,-5021000.0,
Gross PPE,41233000.0,41062000.0,43586000.0,46048000.0,45352000.0,
Leases,7634000.0,7563000.0,7563000.0,8990000.0,8990000.0,
Other Properties,14951000.0,15240000.0,17977000.0,19055000.0,19079000.0,
Machinery Furniture Equipment,18648000.0,18259000.0,18046000.0,18003000.0,17283000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,39958000.0,50180000.0,34509000.0,30787000.0,33448000.0,
Other Current Assets,1758000.0,1083000.0,764000.0,761000.0,771000.0,
Assets Held For Sale Current,,0.0,0.0,0.0,644000.0,644000.0
Prepaid Assets,2285000.0,2378000.0,2397000.0,2671000.0,3274000.0,
Inventory,24299000.0,24234000.0,22718000.0,21053000.0,21728000.0,
Finished Goods,3720000.0,3301000.0,2665000.0,2755000.0,4477000.0,
Raw Materials,20579000.0,20933000.0,20053000.0,18298000.0,17251000.0,
Receivables,2979000.0,4215000.0,4792000.0,3569000.0,4228000.0,
Accounts Receivable,2979000.0,4215000.0,4792000.0,3569000.0,4228000.0,
Cash Cash Equivalents And Short Term Investments,8637000.0,18270000.0,3838000.0,2733000.0,2803000.0,
Cash And Cash Equivalents,8637000.0,18270000.0,3838000.0,2733000.0,2803000.0,
