,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.218411,0.221949,0.197591,0.196695,0.173695,
Normalized EBITDA,324306000000.0,352950000000.0,335102000000.0,543226000000.0,309793000000.0,
Net Income From Continuing Operation Net Minority Interest,249394000000.0,284376000000.0,279418000000.0,257327000000.0,252056000000.0,
Reconciled Depreciation,3216000000.0,,,2983000000.0,2341000000.0,
Reconciled Cost Of Revenue,589394000000.0,624023000000.0,598155000000.0,287147000000.0,391830000000.0,
EBITDA,324306000000.0,352950000000.0,335102000000.0,543226000000.0,309793000000.0,
EBIT,321090000000.0,352950000000.0,335102000000.0,540243000000.0,307452000000.0,
Net Interest Income,,,,-218287000000.0,,
Interest Expense,,,,218287000000.0,,
Normalized Income,249394000000.0,284376000000.0,279418000000.0,257327000000.0,252056000000.0,
Net Income From Continuing And Discontinued Operation,249394000000.0,284376000000.0,279418000000.0,257327000000.0,252056000000.0,
Total Expenses,758329000000.0,790552000000.0,763660000000.0,427258000000.0,514399000000.0,
Rent Expense Supplemental,5147000000.0,,,1489000000.0,3943000000.0,
Diluted Average Shares,190649966.0,190227932.0,191644719.0,191606106.0,190843204.0,
Basic Average Shares,189871049.0,190227932.0,190729010.0,190895401.0,190015729.0,
Diluted EPS,1308.0,1456.058514,1458.0,1343.0,1321.0,
Basic EPS,1313.0,1456.058514,1465.0,1348.0,1327.0,
Diluted NI Availto Com Stockholders,249394000000.0,284376000000.0,279418000000.0,257327000000.0,252056000000.0,
Net Income Common Stockholders,249394000000.0,284376000000.0,279418000000.0,257327000000.0,252056000000.0,
Net Income,249394000000.0,284376000000.0,279418000000.0,257327000000.0,252056000000.0,
Minority Interests,-2513000000.0,7393000000.0,1372000000.0,-1302000000.0,-1993000000.0,
Net Income Including Noncontrolling Interests,251907000000.0,276983000000.0,278046000000.0,258629000000.0,254049000000.0,
Net Income Continuous Operations,251907000000.0,276983000000.0,278046000000.0,258629000000.0,254049000000.0,
Tax Provision,70394000000.0,79013000000.0,68468000000.0,63327000000.0,53403000000.0,
Pretax Income,322301000000.0,355996000000.0,346514000000.0,321956000000.0,307452000000.0,
Other Income Expense,,3046000000.0,11412000000.0,-2011000000.0,5803000000.0,5892000000.0
Other Non Operating Income Expenses,,3046000000.0,11412000000.0,-2011000000.0,5803000000.0,5892000000.0
Net Non Operating Interest Income Expense,,,,-218287000000.0,,
Interest Expense Non Operating,,,,218287000000.0,,
Operating Income,321090000000.0,352950000000.0,335102000000.0,542254000000.0,307452000000.0,
Operating Expense,168935000000.0,166529000000.0,165505000000.0,140111000000.0,122569000000.0,
Other Operating Expenses,50840000000.0,37819000000.0,41404000000.0,41937000000.0,40491000000.0,
Depreciation Amortization Depletion Income Statement,3216000000.0,,,2983000000.0,2341000000.0,
Depreciation And Amortization In Income Statement,3216000000.0,,,2983000000.0,2341000000.0,
Research And Development,61579000000.0,56742000000.0,58052000000.0,50889000000.0,42897000000.0,
Selling General And Administration,53300000000.0,71968000000.0,66049000000.0,44302000000.0,36840000000.0,
Selling And Marketing Expense,29873000000.0,50314000000.0,43927000000.0,27918000000.0,20709000000.0,
General And Administrative Expense,23427000000.0,21654000000.0,22122000000.0,16384000000.0,16131000000.0,
Other Gand A,8206000000.0,21654000000.0,22122000000.0,5469000000.0,5525000000.0,
Rent And Landing Fees,1058000000.0,,,1104000000.0,602000000.0,
Salaries And Wages,14163000000.0,,,9811000000.0,10004000000.0,
Gross Profit,490025000000.0,519479000000.0,500607000000.0,682365000000.0,430021000000.0,
Cost Of Revenue,589394000000.0,624023000000.0,598155000000.0,287147000000.0,391830000000.0,
Total Revenue,1079419000000.0,1143502000000.0,1098762000000.0,969512000000.0,821851000000.0,
Operating Revenue,1055825000000.0,1143502000000.0,1098762000000.0,969512000000.0,816048000000.0,
