,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,-430900.0,0.0,,
Tax Rate For Calcs,0.243,0.272586,0.24,0.031,0.334686,,
Normalized EBITDA,258200000.0,327400000.0,367600000.0,247600000.0,69700000.0,,
Total Unusual Items,,0.0,0.0,-13900000.0,,,0.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-13900000.0,,,0.0
Net Income From Continuing Operation Net Minority Interest,104200000.0,140800000.0,177400000.0,99000000.0,-33100000.0,,
Reconciled Depreciation,60900000.0,69500000.0,63800000.0,58500000.0,57700000.0,,
Reconciled Cost Of Revenue,1024600000.0,1045700000.0,1169800000.0,1053600000.0,1024200000.0,,
EBITDA,258200000.0,327400000.0,367600000.0,233700000.0,69700000.0,,
EBIT,197300000.0,257900000.0,303800000.0,175200000.0,12000000.0,,
Net Interest Income,-60000000.0,-64200000.0,-69900000.0,-72500000.0,-61300000.0,,
Interest Expense,60000000.0,64200000.0,69900000.0,72500000.0,61300000.0,,
Normalized Income,104200000.0,140800000.0,177400000.0,112466893.865628,-33100000.0,,
Net Income From Continuing And Discontinued Operation,104200000.0,140800000.0,177400000.0,99000000.0,-33100000.0,,
Total Expenses,1620000000.0,1630000000.0,1811000000.0,1690000000.0,1596300000.0,,
Total Operating Income As Reported,187100000.0,247100000.0,314700000.0,179900000.0,13200000.0,,
Diluted Average Shares,212600000.0,212900000.0,,212400000.0,198900000.0,178700000.0,
Basic Average Shares,210300000.0,209900000.0,,209200000.0,194900000.0,173700000.0,
Diluted EPS,0.49,0.66,,0.47,-0.17,0.4,
Basic EPS,0.5,0.67,,0.47,-0.17,0.41,
Diluted NI Availto Com Stockholders,104200000.0,140800000.0,177400000.0,99000000.0,-33100000.0,,
Net Income Common Stockholders,104200000.0,140800000.0,177400000.0,99000000.0,-33100000.0,,
Net Income,104200000.0,140800000.0,177400000.0,99000000.0,-33100000.0,,
Minority Interests,300000.0,-100000.0,-300000.0,-500000.0,-300000.0,,
Net Income Including Noncontrolling Interests,103900000.0,140900000.0,177700000.0,99500000.0,-32800000.0,,
Net Income Continuous Operations,103900000.0,140900000.0,177700000.0,99500000.0,-32800000.0,,
Tax Provision,33400000.0,52800000.0,56200000.0,3200000.0,-16500000.0,,
Pretax Income,137300000.0,193700000.0,233900000.0,102700000.0,-49300000.0,,
Other Income Expense,15800000.0,19500000.0,-7800000.0,-15600000.0,3600000.0,,
Other Non Operating Income Expenses,10200000.0,10800000.0,-10900000.0,-4700000.0,-1200000.0,,
Special Income Charges,,0.0,0.0,-13900000.0,,,0.0
Gain On Sale Of Business,,0.0,0.0,-13900000.0,,,0.0
Earnings From Equity Interest,5600000.0,8700000.0,3100000.0,3000000.0,4800000.0,,
Net Non Operating Interest Income Expense,-60000000.0,-64200000.0,-69900000.0,-72500000.0,-61300000.0,,
Interest Expense Non Operating,60000000.0,,,,,,
Operating Income,181500000.0,238400000.0,311600000.0,190800000.0,8400000.0,,
Operating Expense,595400000.0,584300000.0,641200000.0,636400000.0,572100000.0,,
Selling General And Administration,595400000.0,584300000.0,641200000.0,636400000.0,572100000.0,,
Selling And Marketing Expense,428500000.0,435100000.0,480800000.0,460500000.0,362600000.0,,
General And Administrative Expense,166900000.0,149200000.0,160400000.0,175900000.0,209500000.0,,
Other Gand A,166900000.0,149200000.0,160400000.0,175900000.0,209500000.0,,
Gross Profit,776900000.0,822700000.0,952800000.0,827200000.0,580500000.0,,
Cost Of Revenue,1024600000.0,1045700000.0,1169800000.0,1053600000.0,1024200000.0,,
Total Revenue,1801500000.0,1868400000.0,2122600000.0,1880800000.0,1604700000.0,,
Operating Revenue,1801500000.0,1868400000.0,2122600000.0,1880800000.0,1604700000.0,,
