,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.1989,0.186023,0.193834,0.185753,0.225891
Net Income From Continuing Operation Net Minority Interest,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Reconciled Depreciation,2833000.0,3116000.0,2638000.0,3209000.0,3257000.0
Net Interest Income,56933000.0,60619000.0,54603000.0,52671000.0,51975000.0
Interest Expense,21013000.0,21116000.0,22041000.0,21506000.0,21057000.0
Interest Income,77946000.0,81735000.0,76644000.0,74177000.0,73032000.0
Normalized Income,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Net Income From Continuing And Discontinued Operation,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Diluted Average Shares,11885000.0,,11851000.0,11851000.0,11842000.0
Basic Average Shares,11885000.0,,11851000.0,11851000.0,11842000.0
Diluted EPS,1.67,,1.75,1.57,1.55
Basic EPS,1.67,,1.75,1.57,1.55
Diluted NI Availto Com Stockholders,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Net Income Common Stockholders,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Net Income,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Net Income Including Noncontrolling Interests,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Net Income Continuous Operations,19804000.0,21454000.0,20762000.0,18586000.0,18406000.0
Tax Provision,4917000.0,4903000.0,4992000.0,4240000.0,5371000.0
Pretax Income,24721000.0,26357000.0,25754000.0,22826000.0,23777000.0
Gain On Sale Of Security,0.0,-4621000.0,24000.0,-3000.0,0.0
Selling General And Administration,22051000.0,21017000.0,20478000.0,20484000.0,19998000.0
General And Administrative Expense,22051000.0,21017000.0,20478000.0,20484000.0,19998000.0
Insurance And Claims,690000.0,610000.0,690000.0,795000.0,750000.0
Salaries And Wages,21361000.0,20407000.0,19788000.0,19689000.0,19248000.0
Total Revenue,68150000.0,70550000.0,65752000.0,63052000.0,62486000.0
Operating Revenue,68150000.0,70550000.0,65752000.0,63052000.0,62486000.0
Occupancy And Equipment,8298000.0,7666000.0,7549000.0,7059000.0,7181000.0
Other Non Interest Expense,10530000.0,13160000.0,10021000.0,10733000.0,9580000.0
