,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.000608,0.0,0.0,0.0
Normalized EBITDA,-4502000.0,-6798000.0,-3638000.0,-3939000.0,-4042000.0
Total Unusual Items,,0.0,-500000.0,,
Total Unusual Items Excluding Goodwill,,0.0,-500000.0,,
Net Income From Continuing Operation Net Minority Interest,-4354000.0,-6577000.0,-4348000.0,-3621000.0,-3679000.0
Reconciled Depreciation,6000.0,7000.0,6000.0,5000.0,5000.0
EBITDA,-4502000.0,-6798000.0,-4138000.0,-3939000.0,-4042000.0
EBIT,-4508000.0,-6805000.0,-4144000.0,-3944000.0,-4047000.0
Net Interest Income,154000.0,224000.0,296000.0,323000.0,370000.0
Interest Income,154000.0,224000.0,296000.0,323000.0,370000.0
Normalized Income,-4354000.0,-6577000.0,-3848000.0,-3621000.0,-3679000.0
Net Income From Continuing And Discontinued Operation,-4354000.0,-6577000.0,-4348000.0,-3621000.0,-3679000.0
Total Expenses,4508000.0,6861000.0,4202000.0,3992000.0,4047000.0
Total Operating Income As Reported,-4508000.0,-6805000.0,-4644000.0,-3944000.0,-4047000.0
Diluted Average Shares,3754000.0,,3673000.0,3660000.0,3627000.0
Basic Average Shares,3754000.0,,3673000.0,3660000.0,3627000.0
Diluted EPS,-1.16,,-1.18,-0.99,-1.01
Basic EPS,-1.16,,-1.18,-0.99,-1.01
Diluted NI Availto Com Stockholders,-4354000.0,-6577000.0,-4348000.0,-3621000.0,-3679000.0
Net Income Common Stockholders,-4354000.0,-6577000.0,-4348000.0,-3621000.0,-3679000.0
Net Income,-4354000.0,-6577000.0,-4348000.0,-3621000.0,-3679000.0
Net Income Including Noncontrolling Interests,-4354000.0,-6577000.0,-4348000.0,-3621000.0,-3679000.0
Net Income Continuous Operations,-4354000.0,-6577000.0,-4348000.0,-3621000.0,-3679000.0
Tax Provision,0.0,-4000.0,0.0,0.0,2000.0
Pretax Income,-4354000.0,-6581000.0,-4348000.0,-3621000.0,-3677000.0
Other Income Expense,,0.0,-500000.0,,
Special Income Charges,,0.0,-500000.0,,
Write Off,,0.0,500000.0,,
Net Non Operating Interest Income Expense,154000.0,224000.0,296000.0,323000.0,370000.0
Interest Income Non Operating,154000.0,224000.0,296000.0,323000.0,370000.0
Operating Income,-4508000.0,-6805000.0,-4144000.0,-3944000.0,-4047000.0
Operating Expense,4508000.0,6861000.0,4202000.0,3992000.0,4047000.0
Research And Development,1162000.0,2037000.0,1143000.0,1215000.0,1259000.0
Selling General And Administration,3346000.0,4824000.0,3059000.0,2777000.0,2788000.0
Total Revenue,0.0,56000.0,58000.0,48000.0,0.0
Operating Revenue,0.0,56000.0,58000.0,48000.0,0.0
