,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-120507.115088,-442400.0,-211260.0,-355110.0,-89352.086205
Tax Rate For Calcs,0.199846,0.4,0.21,0.21,0.370756
Normalized EBITDA,38498000.0,13806000.0,10906000.0,18678000.0,18245000.0
Total Unusual Items,-603000.0,-1106000.0,-1006000.0,-1691000.0,-241000.0
Total Unusual Items Excluding Goodwill,-603000.0,-1106000.0,-1006000.0,-1691000.0,-241000.0
Net Income From Continuing Operation Net Minority Interest,21817000.0,-7645000.0,2794000.0,2913000.0,5022000.0
Reconciled Depreciation,11224000.0,10508000.0,10428000.0,10590000.0,10789000.0
Reconciled Cost Of Revenue,42061000.0,35366000.0,32414000.0,28643000.0,27633000.0
EBITDA,37895000.0,12700000.0,9900000.0,16987000.0,18004000.0
EBIT,26671000.0,2192000.0,-528000.0,6397000.0,7215000.0
Net Interest Income,1269000.0,628000.0,602000.0,614000.0,1052000.0
Normalized Income,22299492.884912,-6981400.0,3588740.0,4248890.0,5173647.913795
Net Income From Continuing And Discontinued Operation,21817000.0,-7645000.0,2794000.0,2913000.0,5022000.0
Total Expenses,144226000.0,143600000.0,133877000.0,117574000.0,112935000.0
Total Operating Income As Reported,26068000.0,1086000.0,-1534000.0,4706000.0,6974000.0
Diluted Average Shares,139390000.0,136718000.0,138103000.0,137596000.0,138317000.0
Basic Average Shares,136814000.0,136718000.0,136877000.0,137112000.0,137686000.0
Diluted EPS,0.16,-0.06,0.02,0.02,0.04
Basic EPS,0.16,-0.06,0.02,0.02,0.04
Diluted NI Availto Com Stockholders,21817000.0,-7645000.0,2794000.0,2913000.0,5022000.0
Net Income Common Stockholders,21817000.0,-7645000.0,2794000.0,2913000.0,5022000.0
Net Income,21817000.0,-7645000.0,2794000.0,2913000.0,5022000.0
Net Income Including Noncontrolling Interests,21817000.0,-7645000.0,2794000.0,2913000.0,5022000.0
Net Income Continuous Operations,21817000.0,-7645000.0,2794000.0,2913000.0,5022000.0
Tax Provision,5449000.0,8913000.0,-3748000.0,2169000.0,2959000.0
Pretax Income,27266000.0,1268000.0,-954000.0,5082000.0,7981000.0
Other Income Expense,-674000.0,-1552000.0,-1028000.0,-1929000.0,-286000.0
Other Non Operating Income Expenses,-71000.0,-446000.0,-22000.0,-238000.0,-45000.0
Special Income Charges,-603000.0,-1106000.0,-1006000.0,-1691000.0,-241000.0
Restructuring And Mergern Acquisition,603000.0,1106000.0,1006000.0,1691000.0,241000.0
Net Non Operating Interest Income Expense,1269000.0,628000.0,602000.0,614000.0,1052000.0
Total Other Finance Cost,-1269000.0,-628000.0,-602000.0,-614000.0,-1052000.0
Operating Income,26671000.0,2192000.0,-528000.0,6397000.0,7215000.0
Operating Expense,90961000.0,97745000.0,91055000.0,78354000.0,74513000.0
Depreciation Amortization Depletion Income Statement,20000.0,19000.0,20000.0,13000.0,0.0
Depreciation And Amortization In Income Statement,20000.0,19000.0,20000.0,13000.0,0.0
Amortization,20000.0,19000.0,20000.0,13000.0,0.0
Amortization Of Intangibles Income Statement,20000.0,19000.0,20000.0,13000.0,0.0
Research And Development,50836000.0,53433000.0,49633000.0,43530000.0,41387000.0
Selling General And Administration,40105000.0,44293000.0,41402000.0,34811000.0,33126000.0
Gross Profit,117632000.0,99937000.0,90527000.0,84751000.0,81728000.0
Cost Of Revenue,53265000.0,45855000.0,42822000.0,39220000.0,38422000.0
Total Revenue,170897000.0,145792000.0,133349000.0,123971000.0,120150000.0
Operating Revenue,170897000.0,145792000.0,133349000.0,123971000.0,120150000.0
