,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.04382,0.21,0.21,0.21,
Normalized EBITDA,-6466000.0,-10425000.0,6440000.0,-104000.0,-7815000.0,
Total Unusual Items,,0.0,0.0,0.0,0.0,-4930000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,0.0,0.0,-4930000.0
Net Income From Continuing Operation Net Minority Interest,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Reconciled Depreciation,2322000.0,2305000.0,2424000.0,2272000.0,2561000.0,
Reconciled Cost Of Revenue,930194000.0,1113260000.0,1230479000.0,1216223000.0,878771000.0,
EBITDA,-6466000.0,-10425000.0,6440000.0,-104000.0,-7815000.0,
EBIT,-8788000.0,-12730000.0,4016000.0,-2376000.0,-10376000.0,
Normalized Income,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Net Income From Continuing And Discontinued Operation,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Total Expenses,1014329000.0,1204575000.0,1312667000.0,1311253000.0,965282000.0,
Total Operating Income As Reported,-8788000.0,-12730000.0,4016000.0,-2376000.0,-10376000.0,
Diluted Average Shares,162017200.0,159530894.0,160767662.0,156091692.0,154738167.0,
Basic Average Shares,162017200.0,159530894.0,157101785.0,156091692.0,154738167.0,
Diluted EPS,-0.03,-0.08,0.02,-0.01,-0.07,
Basic EPS,-0.03,-0.08,0.02,-0.01,-0.07,
Diluted NI Availto Com Stockholders,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Net Income Common Stockholders,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Net Income,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Net Income Including Noncontrolling Interests,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Net Income Discontinuous Operations,,0.0,0.0,0.0,0.0,-1262000.0
Net Income Continuous Operations,-5098000.0,-12896000.0,3497000.0,-2291000.0,-11024000.0,
Tax Provision,-3552000.0,-591000.0,932000.0,468000.0,1671000.0,
Pretax Income,-8650000.0,-13487000.0,4429000.0,-1823000.0,-9353000.0,
Other Income Expense,138000.0,-757000.0,413000.0,553000.0,1023000.0,
Other Non Operating Income Expenses,268000.0,-798000.0,608000.0,760000.0,943000.0,
Special Income Charges,,0.0,0.0,0.0,0.0,-4930000.0
Other Special Charges,,,,,,0.0
Earnings From Equity Interest,-130000.0,41000.0,-195000.0,-207000.0,80000.0,
Operating Income,-8788000.0,-12730000.0,4016000.0,-2376000.0,-10376000.0,
Operating Expense,84135000.0,91315000.0,82188000.0,95030000.0,86511000.0,
Research And Development,17595000.0,17408000.0,17312000.0,18093000.0,16805000.0,
Selling General And Administration,66540000.0,73907000.0,64876000.0,76937000.0,69706000.0,
Selling And Marketing Expense,2327000.0,2324000.0,2535000.0,2861000.0,2835000.0,
General And Administrative Expense,64213000.0,71583000.0,62341000.0,74076000.0,66871000.0,
Other Gand A,64213000.0,71583000.0,62341000.0,74076000.0,66871000.0,
Gross Profit,75347000.0,78585000.0,86204000.0,92654000.0,76135000.0,
Cost Of Revenue,930194000.0,1113260000.0,1230479000.0,1216223000.0,878771000.0,
Total Revenue,1005541000.0,1191845000.0,1316683000.0,1308877000.0,954906000.0,
Operating Revenue,1005541000.0,1191845000.0,1316683000.0,1308877000.0,954906000.0,
