,2026-03-31,2025-12-31,2025-09-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-1375878.0,9935846.887342,5563740.0,-100450.0,-11911.735365
Tax Rate For Calcs,0.287,0.192592,0.21,0.287,0.231139
Total Unusual Items,-4794000.0,51590000.0,26494000.0,-350000.0,-51535.0
Total Unusual Items Excluding Goodwill,-4794000.0,51590000.0,26494000.0,-350000.0,-51535.0
Net Income From Continuing Operation Net Minority Interest,44090000.0,124302000.0,55161000.0,43791000.0,51662670.0
Reconciled Depreciation,10600000.0,10991000.0,4251000.0,5088000.0,5056469.0
Net Interest Income,179045000.0,181465000.0,145670000.0,128454000.0,128400163.0
Interest Expense,62891000.0,73673000.0,59218000.0,45131000.0,48451847.0
Interest Income,241936000.0,255138000.0,204888000.0,173585000.0,176852010.0
Normalized Income,47508122.0,82647846.887342,34230740.0,44040550.0,51702293.264635
Net Income From Continuing And Discontinued Operation,44090000.0,124302000.0,55161000.0,43791000.0,51662670.0
Diluted Average Shares,222317741.0,222209941.0,208373126.0,64230.0,
Basic Average Shares,222162251.0,221980428.0,208304212.0,64230.0,
Diluted EPS,0.2,0.54,0.26,681.784213,
Basic EPS,0.2,0.54,0.26,681.784213,
Diluted NI Availto Com Stockholders,44090000.0,124302000.0,55161000.0,43791000.0,51662670.0
Net Income Common Stockholders,44090000.0,124302000.0,55161000.0,43791000.0,51662670.0
Net Income,44090000.0,124302000.0,55161000.0,43791000.0,51662670.0
Net Income Including Noncontrolling Interests,44090000.0,124302000.0,55161000.0,43791000.0,51662670.0
Net Income Continuous Operations,44090000.0,124302000.0,55161000.0,43791000.0,51662670.0
Tax Provision,17781000.0,29650000.0,-10060000.0,17664000.0,15531079.0
Pretax Income,61871000.0,153952000.0,45101000.0,61455000.0,67193749.0
Special Income Charges,-4794000.0,51590000.0,26494000.0,-350000.0,-51535.0
Other Special Charges,,0.0,,,51535.0
Restructuring And Mergern Acquisition,4794000.0,-51590000.0,-26494000.0,350000.0,
Gain On Sale Of Security,52000.0,276000.0,155000.0,0.0,96.0
Depreciation Amortization Depletion Income Statement,7222000.0,7479000.0,4251000.0,2738000.0,2742275.0
Depreciation And Amortization In Income Statement,7222000.0,7479000.0,4251000.0,2738000.0,2742275.0
Amortization,7222000.0,7479000.0,4251000.0,2738000.0,2742275.0
Amortization Of Intangibles Income Statement,7222000.0,7479000.0,4251000.0,2738000.0,2742275.0
Selling General And Administration,72447000.0,71540000.0,57570000.0,51648000.0,32173741.0
Selling And Marketing Expense,907000.0,1123000.0,680000.0,584000.0,
General And Administrative Expense,71540000.0,70417000.0,56890000.0,51064000.0,34776741.0
Insurance And Claims,2990000.0,1851000.0,2722000.0,2213000.0,
Salaries And Wages,68550000.0,68566000.0,54168000.0,48851000.0,43455741.0
Total Revenue,200065000.0,204889000.0,165085000.0,143435000.0,146986909.0
Operating Revenue,200065000.0,204889000.0,165085000.0,143435000.0,146986909.0
Occupancy And Equipment,22044000.0,21793000.0,16854000.0,13841000.0,13970302.0
Professional Expense And Contract Services Expense,6071000.0,6816000.0,5560000.0,4916000.0,
Other Non Interest Expense,17849000.0,18375000.0,15225000.0,12145000.0,50960698.0
