,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-57867000.0,-49897000.0,-45834000.0,-47732000.0,-34745000.0
Net Income From Continuing Operation Net Minority Interest,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Reconciled Depreciation,119000.0,187000.0,43000.0,132000.0,128000.0
EBITDA,-57867000.0,-49897000.0,-45834000.0,-47732000.0,-34745000.0
EBIT,-57986000.0,-50084000.0,-45877000.0,-47864000.0,-34873000.0
Net Interest Income,4776000.0,4010000.0,3648000.0,4042000.0,4524000.0
Interest Income,4776000.0,4010000.0,3648000.0,4042000.0,4524000.0
Normalized Income,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Net Income From Continuing And Discontinued Operation,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Total Expenses,57986000.0,50084000.0,45877000.0,47864000.0,34873000.0
Total Operating Income As Reported,-57986000.0,-50084000.0,-45877000.0,-47864000.0,-34873000.0
Diluted Average Shares,102800098.0,,85732221.0,85497426.0,85426223.0
Basic Average Shares,102800098.0,,85732221.0,85497426.0,85426223.0
Diluted EPS,-0.52,,-0.49,-0.51,-0.36
Basic EPS,-0.52,,-0.49,-0.51,-0.36
Diluted NI Availto Com Stockholders,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Net Income Common Stockholders,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Net Income,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Net Income Including Noncontrolling Interests,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Net Income Continuous Operations,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Pretax Income,-53089000.0,-46061000.0,-42217000.0,-43784000.0,-30389000.0
Other Income Expense,121000.0,13000.0,12000.0,38000.0,-40000.0
Other Non Operating Income Expenses,121000.0,13000.0,12000.0,38000.0,-40000.0
Net Non Operating Interest Income Expense,4776000.0,4010000.0,3648000.0,4042000.0,4524000.0
Interest Income Non Operating,4776000.0,4010000.0,3648000.0,4042000.0,4524000.0
Operating Income,-57986000.0,-50084000.0,-45877000.0,-47864000.0,-34873000.0
Operating Expense,57986000.0,50084000.0,45877000.0,47864000.0,34873000.0
Research And Development,49232000.0,43220000.0,39951000.0,43902000.0,30624000.0
Selling General And Administration,8754000.0,6864000.0,5926000.0,3962000.0,4249000.0
General And Administrative Expense,8754000.0,6864000.0,5926000.0,3962000.0,4249000.0
Other Gand A,8754000.0,6864000.0,5926000.0,3962000.0,4249000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
