,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.246568,0.21,0.142235,0.21,
Normalized EBITDA,12176000.0,30604000.0,25297000.0,26196000.0,20486000.0,
Net Income From Continuing Operation Net Minority Interest,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Reconciled Depreciation,16316000.0,16256000.0,16080000.0,15521000.0,15267000.0,
Reconciled Cost Of Revenue,16433000.0,15461000.0,16262000.0,12057000.0,11199000.0,
EBITDA,12176000.0,30604000.0,25297000.0,26196000.0,20486000.0,
EBIT,-4140000.0,14348000.0,9217000.0,10675000.0,5219000.0,
Net Interest Income,-351000.0,961000.0,1390000.0,1399000.0,1060000.0,
Interest Expense,1075000.0,364000.0,554000.0,572000.0,710000.0,
Interest Income,724000.0,1325000.0,1944000.0,1971000.0,1770000.0,
Normalized Income,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Net Income From Continuing And Discontinued Operation,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Total Expenses,91706000.0,87688000.0,87518000.0,82244000.0,74881000.0,
Total Operating Income As Reported,-4864000.0,13023000.0,7273000.0,8704000.0,3449000.0,
Diluted Average Shares,59055556.0,,62300000.0,62000000.0,65700000.0,
Basic Average Shares,59055556.0,,60114286.0,61900000.0,54433333.0,
Diluted EPS,-0.09,,0.07,0.14,0.02,
Basic EPS,-0.09,,0.07,0.14,0.03,
Diluted NI Availto Com Stockholders,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Net Income Common Stockholders,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Net Income,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Net Income Including Noncontrolling Interests,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Net Income Continuous Operations,-5315000.0,10536000.0,4208000.0,8666000.0,1633000.0,
Tax Provision,100000.0,3448000.0,4455000.0,1437000.0,2876000.0,
Pretax Income,-5215000.0,13984000.0,8663000.0,10103000.0,4509000.0,
Net Non Operating Interest Income Expense,-351000.0,961000.0,1390000.0,1399000.0,1060000.0,
Interest Expense Non Operating,1075000.0,364000.0,554000.0,572000.0,710000.0,
Interest Income Non Operating,724000.0,1325000.0,1944000.0,1971000.0,1770000.0,
Operating Income,-4864000.0,13023000.0,7273000.0,8704000.0,3449000.0,
Operating Expense,75273000.0,72227000.0,71256000.0,70187000.0,63682000.0,
Other Operating Expenses,,,,,,16000.0
Depreciation Amortization Depletion Income Statement,16316000.0,16256000.0,16080000.0,15521000.0,15267000.0,
Depreciation And Amortization In Income Statement,16316000.0,16256000.0,16080000.0,15521000.0,15267000.0,
Research And Development,15051000.0,15565000.0,14765000.0,14965000.0,12764000.0,
Selling General And Administration,43906000.0,48110000.0,40411000.0,39701000.0,35651000.0,
Selling And Marketing Expense,34276000.0,32445000.0,30369000.0,31295000.0,28866000.0,
General And Administrative Expense,9630000.0,15665000.0,10042000.0,8406000.0,6785000.0,
Other Gand A,9630000.0,-17303000.0,10042000.0,8406000.0,6785000.0,
Gross Profit,70409000.0,85250000.0,78529000.0,78891000.0,67131000.0,
Cost Of Revenue,16433000.0,15461000.0,16262000.0,12057000.0,11199000.0,
Total Revenue,86842000.0,100711000.0,94791000.0,90948000.0,78330000.0,
Operating Revenue,86842000.0,100711000.0,94791000.0,90948000.0,78330000.0,
