,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-18838800.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.154519,0.21,0.21,0.21
Normalized EBITDA,22728000.0,307182000.0,65721000.0,1760000.0,-29629000.0
Total Unusual Items,-47097000.0,,,,0.0
Total Unusual Items Excluding Goodwill,-47097000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-73587000.0,277070000.0,92108000.0,38755000.0,8922000.0
Reconciled Depreciation,8826000.0,6008000.0,7205000.0,6090000.0,5848000.0
Reconciled Cost Of Revenue,238552000.0,226917000.0,212325000.0,203009000.0,199270000.0
EBITDA,-24369000.0,307182000.0,65721000.0,1760000.0,-29629000.0
EBIT,-33195000.0,301174000.0,58516000.0,-4330000.0,-35477000.0
Net Interest Income,17786000.0,26642000.0,28536000.0,28022000.0,27293000.0
Normalized Income,-45328800.0,277070000.0,92108000.0,38755000.0,8922000.0
Net Income From Continuing And Discontinued Operation,-73587000.0,277070000.0,92108000.0,38755000.0,8922000.0
Total Expenses,1040709000.0,1018173000.0,990689000.0,1002557000.0,890465000.0
Total Operating Income As Reported,-80292000.0,301174000.0,58516000.0,-4330000.0,-35477000.0
Diluted Average Shares,636586000.0,677418000.0,694532000.0,689837000.0,689358000.0
Basic Average Shares,636586000.0,667692000.0,677819000.0,676852000.0,676523000.0
Diluted EPS,-0.12,0.41,0.13,0.06,0.01
Basic EPS,-0.12,0.41,0.14,0.06,0.01
Diluted NI Availto Com Stockholders,-73587000.0,277070000.0,92108000.0,38755000.0,8922000.0
Net Income Common Stockholders,-73587000.0,277070000.0,92108000.0,38755000.0,8922000.0
Net Income,-73587000.0,277070000.0,92108000.0,38755000.0,8922000.0
Net Income Including Noncontrolling Interests,-73587000.0,277070000.0,92108000.0,38755000.0,8922000.0
Net Income Continuous Operations,-73587000.0,277070000.0,92108000.0,38755000.0,8922000.0
Tax Provision,10087000.0,50637000.0,-4912000.0,-4103000.0,-12587000.0
Pretax Income,-63500000.0,327707000.0,87196000.0,34652000.0,-3665000.0
Other Income Expense,-48091000.0,-109000.0,144000.0,10960000.0,4519000.0
Other Non Operating Income Expenses,-994000.0,-109000.0,144000.0,10960000.0,4519000.0
Special Income Charges,-47097000.0,,,,0.0
Restructuring And Mergern Acquisition,47097000.0,,,,0.0
Net Non Operating Interest Income Expense,17786000.0,26642000.0,28536000.0,28022000.0,27293000.0
Total Other Finance Cost,-17786000.0,-26642000.0,-28536000.0,-28022000.0,-27293000.0
Operating Income,-33195000.0,301174000.0,58516000.0,-4330000.0,-35477000.0
Operating Expense,802157000.0,791256000.0,778364000.0,799548000.0,691195000.0
Research And Development,380789000.0,364905000.0,371253000.0,359624000.0,331665000.0
Selling General And Administration,421368000.0,426351000.0,407111000.0,439924000.0,359530000.0
Selling And Marketing Expense,317851000.0,303031000.0,296679000.0,313075000.0,253920000.0
General And Administrative Expense,103517000.0,123320000.0,110432000.0,126849000.0,105610000.0
Other Gand A,103517000.0,123320000.0,110432000.0,126849000.0,105610000.0
Gross Profit,768962000.0,1092430000.0,836880000.0,795218000.0,655718000.0
Cost Of Revenue,238552000.0,226917000.0,212325000.0,203009000.0,199270000.0
Total Revenue,1007514000.0,1319347000.0,1049205000.0,998227000.0,854988000.0
Operating Revenue,1007514000.0,1319347000.0,1049205000.0,998227000.0,854988000.0
