,2026-03-31,2025-09-30,2025-06-30
Tax Effect Of Unusual Items,774059.2,473290.65,0.0
Tax Rate For Calcs,0.4,0.21,0.0
Normalized EBITDA,-2120985.0,-2406724.0,-557476.0
Total Unusual Items,1935148.0,2253765.0,98309.0
Total Unusual Items Excluding Goodwill,1935148.0,2253765.0,98309.0
Net Income From Continuing Operation Net Minority Interest,1755823.0,2109102.0,-360686.0
Reconciled Cost Of Revenue,,0.0,372000.0
EBITDA,-185837.0,-152959.0,-459167.0
EBIT,-185837.0,-152959.0,-459167.0
Net Interest Income,6512.0,8296.0,172.0
Interest Income,6512.0,8296.0,172.0
Normalized Income,594734.2,328627.65,-458995.0
Net Income From Continuing And Discontinued Operation,1755823.0,2109102.0,-360686.0
Total Expenses,185837.0,152959.0,459167.0
Total Operating Income As Reported,-185837.0,-152959.0,-87167.0
Diluted Average Shares,30075000.0,30075000.0,9124313.0
Basic Average Shares,30075000.0,30075000.0,8149726.0
Diluted EPS,0.06,0.07,-0.08
Basic EPS,0.06,0.07,-0.08
Diluted NI Availto Com Stockholders,1755823.0,2109102.0,-360686.0
Net Income Common Stockholders,1755823.0,2109102.0,-360686.0
Net Income,1755823.0,2109102.0,-360686.0
Net Income Including Noncontrolling Interests,1755823.0,2109102.0,-360686.0
Net Income Continuous Operations,1755823.0,2109102.0,-360686.0
Pretax Income,1755823.0,2109102.0,-360686.0
Other Income Expense,1935148.0,2253765.0,98309.0
Other Non Operating Income Expenses,,,-372000.0
Gain On Sale Of Security,1935148.0,2253765.0,98309.0
Net Non Operating Interest Income Expense,6512.0,8296.0,172.0
Interest Income Non Operating,6512.0,8296.0,172.0
Operating Income,-185837.0,-152959.0,-459167.0
Operating Expense,185837.0,152959.0,459167.0
Selling General And Administration,185837.0,152959.0,459167.0
General And Administrative Expense,185837.0,152959.0,459167.0
Other Gand A,185837.0,152959.0,87167.0
Salaries And Wages,,0.0,372000.0
Gross Profit,,0.0,-372000.0
Cost Of Revenue,,0.0,372000.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
