,2026-03-31,2025-06-30,2025-03-31,2024-09-30
Diluted Average Shares,1843858225.0,1806459716.0,1818601399.0,1807123696.0
Basic Average Shares,1813959006.0,1806459716.0,1795994475.0,1791637116.0
Diluted EPS,36.96,,,33.55
Basic EPS,37.57,-111.46,14.48,33.84
