,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,3785.289918,930.395553,2770.28226,3269.104478,1671.618815,,
Tax Rate For Calcs,0.297867,0.289122,0.302697,,0.209502,0.225843,
Normalized EBITDA,137428.0,-241723.0,-15917.0,315897.0,570395.0,,
Total Unusual Items,12708.0,3218.0,9152.0,,7979.0,3464.0,
Total Unusual Items Excluding Goodwill,12708.0,3218.0,9152.0,,7979.0,3464.0,
Net Income From Continuing Operation Net Minority Interest,-216863.0,-508960.0,-334027.0,,86784.0,-157681.0,
Reconciled Depreciation,471707.0,470677.0,472262.0,,457285.0,445274.0,
Reconciled Cost Of Revenue,3999990.0,4127284.0,4077513.0,,3822276.0,4128415.0,
EBITDA,150136.0,-238505.0,-6765.0,,578374.0,266618.0,
EBIT,-321571.0,-709182.0,-479027.0,,121089.0,-178656.0,
Net Interest Income,6778.0,-6778.0,0.0,-6937.0,-11305.0,,
Interest Expense,,6778.0,0.0,,11305.0,25025.0,24477.0
Interest Income,6778.0,,,,7979.0,,
Normalized Income,-225785.710082,-511247.604447,-340408.71774,-99160.895522,80476.618815,,
Net Income From Continuing And Discontinued Operation,-216863.0,-508960.0,-334027.0,,86784.0,-157681.0,
Total Expenses,5636322.0,5923882.0,5739593.0,,5519041.0,5825564.0,
Total Operating Income As Reported,-321571.0,-712400.0,-488179.0,,113110.0,-182120.0,
Diluted Average Shares,2015780.0,2015780.0,2015780.0,,2015780.0,2015780.0,
Basic Average Shares,2015780.0,2015780.0,2015780.0,,2015780.0,2015780.0,
Diluted EPS,-0.11,-0.25,-0.17,,0.04,-0.08,
Basic EPS,-0.11,-0.25,-0.17,,0.04,-0.08,
Diluted NI Availto Com Stockholders,-216863.0,-508960.0,-334027.0,,86784.0,-157681.0,
Net Income Common Stockholders,-216863.0,-508960.0,-334027.0,,86784.0,-157681.0,
Net Income,-216863.0,-508960.0,-334027.0,,86784.0,-157681.0,
Net Income Including Noncontrolling Interests,-216863.0,-508960.0,-334027.0,,86784.0,-157681.0,
Net Income Continuous Operations,-216863.0,-508960.0,-334027.0,,86784.0,-157681.0,
Tax Provision,-92000.0,-207000.0,-145000.0,,23000.0,-46000.0,
Pretax Income,-308863.0,-715960.0,-479027.0,,109784.0,-203681.0,
Other Income Expense,12708.0,3218.0,9152.0,,7979.0,3464.0,
Gain On Sale Of Security,12708.0,3218.0,9152.0,,7979.0,3464.0,
Net Non Operating Interest Income Expense,6778.0,-6778.0,0.0,-6937.0,-11305.0,,
Interest Expense Non Operating,,6778.0,0.0,,11305.0,25025.0,24477.0
Interest Income Non Operating,6778.0,,,,7979.0,,
Operating Income,-321571.0,-712400.0,-488179.0,,113110.0,-182120.0,
Operating Expense,1636332.0,1796598.0,1662080.0,,1696765.0,1697149.0,
Depreciation Amortization Depletion Income Statement,471707.0,470677.0,472262.0,,457285.0,445274.0,
Depreciation And Amortization In Income Statement,471707.0,470677.0,472262.0,,457285.0,445274.0,
Depreciation Income Statement,471707.0,470677.0,472262.0,,457285.0,445274.0,
Selling General And Administration,1164625.0,1325921.0,1189818.0,,1239480.0,1251875.0,
General And Administrative Expense,1164625.0,1325921.0,1189818.0,,1239480.0,1251875.0,
Other Gand A,1164625.0,1325921.0,1189818.0,,1239480.0,1251875.0,
Gross Profit,1314761.0,1084198.0,1173901.0,,1809875.0,1515029.0,
Cost Of Revenue,3999990.0,4127284.0,4077513.0,,3822276.0,4128415.0,
Total Revenue,5314751.0,5211482.0,5251414.0,,5632151.0,5643444.0,
Operating Revenue,4960994.0,4869045.0,4916569.0,,5298933.0,5335131.0,
