,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.26,0.313502,0.21,0.27,0.16
Normalized EBITDA,20728000.0,18725000.0,8474000.0,23310000.0,19444000.0
Net Income From Continuing Operation Net Minority Interest,10524000.0,8435000.0,2626000.0,12705000.0,11517000.0
Reconciled Depreciation,6166000.0,6141000.0,5806000.0,5686000.0,5397000.0
Reconciled Cost Of Revenue,121058000.0,121489000.0,125238000.0,114202000.0,99870000.0
EBITDA,20728000.0,18725000.0,8474000.0,23310000.0,19444000.0
EBIT,14562000.0,12584000.0,2668000.0,17624000.0,14047000.0
Net Interest Income,545000.0,443000.0,371000.0,66000.0,134000.0
Interest Expense,232000.0,297000.0,312000.0,318000.0,376000.0
Interest Income,777000.0,740000.0,683000.0,384000.0,510000.0
Normalized Income,10524000.0,8435000.0,2626000.0,12705000.0,11517000.0
Net Income From Continuing And Discontinued Operation,10524000.0,8435000.0,2626000.0,12705000.0,11517000.0
Total Expenses,162562000.0,161360000.0,164955000.0,152477000.0,135411000.0
Total Operating Income As Reported,13716000.0,11749000.0,13132000.0,17124000.0,13130000.0
Diluted Average Shares,4927000.0,4913000.0,4941000.0,4955000.0,4950000.0
Basic Average Shares,4906000.0,4899000.0,4915000.0,4932000.0,4928000.0
Diluted EPS,2.14,1.72,0.53,2.56,2.33
Basic EPS,2.15,1.72,0.53,2.58,2.34
Diluted NI Availto Com Stockholders,10524000.0,8435000.0,2626000.0,12705000.0,11517000.0
Net Income Common Stockholders,10524000.0,8435000.0,2626000.0,12705000.0,11517000.0
Net Income,10524000.0,8435000.0,2626000.0,12705000.0,11517000.0
Minority Interests,-25000.0,0.0,7000.0,5000.0,-36000.0
Net Income Including Noncontrolling Interests,10549000.0,8435000.0,2619000.0,12700000.0,11553000.0
Net Income Continuous Operations,10549000.0,8435000.0,2619000.0,12700000.0,11553000.0
Tax Provision,3781000.0,3852000.0,-263000.0,4606000.0,2118000.0
Pretax Income,14330000.0,12287000.0,2356000.0,17306000.0,13671000.0
Other Income Expense,69000.0,95000.0,-11147000.0,116000.0,407000.0
Other Non Operating Income Expenses,69000.0,95000.0,-11147000.0,116000.0,407000.0
Net Non Operating Interest Income Expense,545000.0,443000.0,371000.0,66000.0,134000.0
Interest Expense Non Operating,232000.0,297000.0,312000.0,318000.0,376000.0
Interest Income Non Operating,777000.0,740000.0,683000.0,384000.0,510000.0
Operating Income,13716000.0,11749000.0,13132000.0,17124000.0,13130000.0
Operating Expense,41504000.0,39871000.0,39717000.0,38275000.0,35541000.0
Other Operating Expenses,-54000.0,318000.0,1134000.0,823000.0,255000.0
Research And Development,6736000.0,6331000.0,6182000.0,5695000.0,5479000.0
Selling General And Administration,34822000.0,33222000.0,32401000.0,31757000.0,29807000.0
Selling And Marketing Expense,13769000.0,13486000.0,13252000.0,13092000.0,12181000.0
General And Administrative Expense,21053000.0,19736000.0,19149000.0,18665000.0,17626000.0
Other Gand A,21053000.0,19736000.0,19149000.0,18665000.0,17626000.0
Gross Profit,55220000.0,51620000.0,52849000.0,55399000.0,48671000.0
Cost Of Revenue,121058000.0,121489000.0,125238000.0,114202000.0,99870000.0
Total Revenue,176278000.0,173109000.0,178087000.0,169601000.0,148541000.0
Operating Revenue,176278000.0,173109000.0,178087000.0,169601000.0,148541000.0
