,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.224,0.229006,0.185093,0.234706,0.225,
Normalized EBITDA,45413000.0,42285000.0,52229000.0,48470000.0,38533000.0,
Net Income From Continuing Operation Net Minority Interest,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Reconciled Depreciation,10467000.0,13180000.0,14056000.0,13571000.0,13215000.0,
Reconciled Cost Of Revenue,61798000.0,62622000.0,62536000.0,60714000.0,59200000.0,
EBITDA,45413000.0,42285000.0,52229000.0,48470000.0,38533000.0,
EBIT,34946000.0,29105000.0,38173000.0,34899000.0,25318000.0,
Net Interest Income,598000.0,654000.0,575000.0,392000.0,316000.0,
Interest Expense,,,,,,-245000.0
Interest Income,,,,392000.0,,
Normalized Income,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Net Income From Continuing And Discontinued Operation,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Total Expenses,101604000.0,110898000.0,104641000.0,102015000.0,100076000.0,
Total Operating Income As Reported,34946000.0,29105000.0,38173000.0,34899000.0,25318000.0,
Diluted Average Shares,18201000.0,18388000.0,18736000.0,18723000.0,18829000.0,
Basic Average Shares,17843000.0,18001000.0,18297000.0,18383000.0,18451000.0,
Diluted EPS,1.52,1.25,1.69,1.44,1.05,
Basic EPS,1.55,1.27,1.73,1.47,1.08,
Diluted NI Availto Com Stockholders,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Net Income Common Stockholders,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Net Income,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Net Income Including Noncontrolling Interests,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Net Income Continuous Operations,27592000.0,22944000.0,31576000.0,27008000.0,19864000.0,
Tax Provision,7952000.0,6815000.0,7172000.0,8283000.0,5770000.0,
Pretax Income,35544000.0,29759000.0,38748000.0,35291000.0,25634000.0,
Net Non Operating Interest Income Expense,598000.0,654000.0,575000.0,392000.0,316000.0,
Total Other Finance Cost,-598000.0,-654000.0,-575000.0,,-316000.0,
Interest Expense Non Operating,,,,,,-245000.0
Interest Income Non Operating,,,,392000.0,,
Operating Income,34946000.0,29105000.0,38173000.0,34899000.0,25318000.0,
Operating Expense,39806000.0,48276000.0,42105000.0,41301000.0,40876000.0,
Other Operating Expenses,1585000.0,7204000.0,541000.0,944000.0,471000.0,
Depreciation Amortization Depletion Income Statement,10467000.0,13180000.0,14056000.0,13571000.0,13215000.0,
Depreciation And Amortization In Income Statement,10467000.0,13180000.0,14056000.0,13571000.0,13215000.0,
Selling General And Administration,27754000.0,27892000.0,27508000.0,26786000.0,27190000.0,
Gross Profit,74752000.0,77381000.0,80278000.0,76200000.0,66194000.0,
Cost Of Revenue,61798000.0,62622000.0,62536000.0,60714000.0,59200000.0,
Total Revenue,136550000.0,140003000.0,142814000.0,136914000.0,125394000.0,
Operating Revenue,130403000.0,133216000.0,136466000.0,130890000.0,119625000.0,
