,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,-75812.807882,0.0,0.0,-32335170.0
Tax Rate For Calcs,0.234,0.110837,0.332,0.191283,0.21
Total Unusual Items,0.0,-684000.0,0.0,0.0,-153977000.0
Total Unusual Items Excluding Goodwill,0.0,-684000.0,0.0,0.0,-153977000.0
Net Income From Continuing Operation Net Minority Interest,18463000.0,-2888000.0,7557000.0,12024000.0,-140974000.0
Reconciled Depreciation,2714000.0,2918000.0,2913000.0,2997000.0,3124000.0
Net Interest Income,57417000.0,58702000.0,61117000.0,58695000.0,58290000.0
Interest Expense,28605000.0,33393000.0,37376000.0,39229000.0,41065000.0
Interest Income,86022000.0,92095000.0,98493000.0,97924000.0,99355000.0
Normalized Income,18463000.0,-2279812.807882,7557000.0,12024000.0,-19332170.0
Net Income From Continuing And Discontinued Operation,18463000.0,-2888000.0,7557000.0,12024000.0,-140974000.0
Diluted Average Shares,21301246.0,21854033.0,21863911.0,21820190.0,22054386.0
Basic Average Shares,21301246.0,21854033.0,21863911.0,21820190.0,22054386.0
Diluted EPS,0.74,-0.24,0.24,0.44,0.57
Basic EPS,0.74,-0.24,0.24,0.44,0.57
Diluted NI Availto Com Stockholders,15835000.0,14936000.0,-1689000.0,9633000.0,-143318000.0
Average Dilution Earnings,0.0,,,0.0,0.0
Net Income Common Stockholders,15835000.0,14936000.0,-1689000.0,9633000.0,-143318000.0
Otherunder Preferred Stock Dividend,400000.0,-20052000.0,7017000.0,163000.0,116000.0
Preferred Stock Dividends,2228000.0,2228000.0,2229000.0,2228000.0,2228000.0
Net Income,18463000.0,-2888000.0,7557000.0,12024000.0,-140974000.0
Net Income Including Noncontrolling Interests,18463000.0,-2888000.0,7557000.0,12024000.0,-140974000.0
Net Income Continuous Operations,18463000.0,-2888000.0,7557000.0,12024000.0,-140974000.0
Tax Provision,5649000.0,-360000.0,3757000.0,2844000.0,3172000.0
Pretax Income,24112000.0,-3248000.0,11314000.0,14868000.0,-137802000.0
Special Income Charges,0.0,-684000.0,0.0,0.0,-153977000.0
Impairment Of Capital Assets,0.0,684000.0,0.0,0.0,153977000.0
Gain On Sale Of Security,-1731000.0,0.0,14000.0,0.0,0.0
Depreciation Amortization Depletion Income Statement,717000.0,743000.0,743000.0,827000.0,911000.0
Depreciation And Amortization In Income Statement,717000.0,743000.0,743000.0,827000.0,911000.0
Amortization,717000.0,743000.0,743000.0,827000.0,911000.0
Amortization Of Intangibles Income Statement,717000.0,743000.0,743000.0,827000.0,911000.0
Selling General And Administration,27927000.0,31970000.0,29365000.0,28390000.0,28672000.0
Selling And Marketing Expense,1241000.0,2325000.0,1460000.0,1283000.0,793000.0
General And Administrative Expense,26686000.0,29645000.0,27905000.0,27107000.0,27879000.0
Insurance And Claims,529000.0,3739000.0,1512000.0,1422000.0,1463000.0
Salaries And Wages,26157000.0,25906000.0,26393000.0,25685000.0,26416000.0
Total Revenue,75118000.0,59404000.0,78138000.0,78853000.0,73968000.0
Operating Revenue,75118000.0,59404000.0,78138000.0,78853000.0,73968000.0
Occupancy And Equipment,4535000.0,4353000.0,4206000.0,4166000.0,4498000.0
Professional Expense And Contract Services Expense,2242000.0,2321000.0,2017000.0,2792000.0,2741000.0
Other Non Interest Expense,10582000.0,10956000.0,10488000.0,10441000.0,10121000.0
