,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,3881.43,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.0,
Normalized EBITDA,-1564042.0,-7314160.0,4675440.0,-4549661.0,-5175873.0,
Total Unusual Items,149275.0,65185.0,18483.0,2376343.0,419552.0,
Total Unusual Items Excluding Goodwill,149275.0,65185.0,18483.0,2376343.0,419552.0,
Net Income From Continuing Operation Net Minority Interest,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Reconciled Depreciation,16952.0,14388.0,14387.0,52993.0,53304.0,
Reconciled Cost Of Revenue,,,,0.0,0.0,0.0
EBITDA,-1414767.0,-7248975.0,4693923.0,-2173318.0,-4756321.0,
EBIT,-1431719.0,-7263363.0,4679536.0,-2226311.0,-4809625.0,
Net Interest Income,-1268.0,-498.0,-2002.0,-3487.0,-1795.0,
Interest Expense,1268.0,498.0,2002.0,3487.0,1795.0,
Normalized Income,-1582262.0,-7329046.0,4662932.43,-4606141.0,-5230972.0,
Net Income From Continuing And Discontinued Operation,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Total Expenses,5501669.0,7444584.0,4186497.0,4602654.0,5229177.0,
Total Operating Income As Reported,-1580994.0,-7328548.0,4661053.0,-2270754.0,-4813177.0,
Diluted Average Shares,3911941.0,2539632.0,1098490.0,,526891.0,412697.0
Basic Average Shares,3911941.0,2539632.0,971650.0,,526891.0,412697.0
Diluted EPS,-0.37,-2.86,4.26,,-9.13,-5.92
Basic EPS,-0.37,-2.86,4.81,,-9.13,-5.92
Diluted NI Availto Com Stockholders,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Net Income Common Stockholders,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Net Income,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Net Income Including Noncontrolling Interests,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Net Income Continuous Operations,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Pretax Income,-1432987.0,-7263861.0,4677534.0,-2229798.0,-4811420.0,
Other Income Expense,149275.0,65185.0,18483.0,2376343.0,419552.0,
Special Income Charges,0.0,0.0,,2331900.0,416000.0,2500000.0
Gain On Sale Of Ppe,0.0,0.0,,630000.0,0.0,2500000.0
Other Special Charges,,,,-1701900.0,-416000.0,
Gain On Sale Of Security,149275.0,65185.0,18483.0,44443.0,3552.0,
Net Non Operating Interest Income Expense,-1268.0,-498.0,-2002.0,-3487.0,-1795.0,
Interest Expense Non Operating,1268.0,498.0,2002.0,3487.0,1795.0,
Operating Income,-1580994.0,-7328548.0,4661053.0,-4602654.0,-5229177.0,
Operating Expense,5501669.0,7444584.0,4186497.0,4602654.0,5229177.0,
Research And Development,3517223.0,4319767.0,2525766.0,1970103.0,3755158.0,
Selling General And Administration,1984446.0,3124817.0,1660731.0,2632551.0,1474019.0,
General And Administrative Expense,1984446.0,3124817.0,,,1474019.0,1681844.0
Other Gand A,1984446.0,3124817.0,,,1474019.0,1681844.0
Gross Profit,,,,0.0,0.0,0.0
Cost Of Revenue,,,,0.0,0.0,0.0
Total Revenue,3920675.0,116036.0,8847550.0,0.0,0.0,
Operating Revenue,3920675.0,116036.0,8847550.0,0.0,0.0,
