,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.0
Normalized EBITDA,-107401000.0,-93373000.0,109482000.0,-87573000.0,-83256000.0
Total Unusual Items,,,,,773000.0
Total Unusual Items Excluding Goodwill,,,,,773000.0
Net Income From Continuing Operation Net Minority Interest,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Reconciled Depreciation,1143000.0,1197000.0,1030000.0,1233000.0,1133000.0
EBITDA,-107401000.0,-93373000.0,109482000.0,-87573000.0,-83256000.0
EBIT,-108544000.0,-94570000.0,108452000.0,-88806000.0,-84389000.0
Net Interest Income,10005000.0,11297000.0,10792000.0,11315000.0,12211000.0
Interest Income,10005000.0,11297000.0,10792000.0,11315000.0,12211000.0
Normalized Income,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Net Income From Continuing And Discontinued Operation,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Total Expenses,115104000.0,105446000.0,99382000.0,88806000.0,84389000.0
Total Operating Income As Reported,-108544000.0,-94570000.0,108452000.0,-88806000.0,-84389000.0
Diluted Average Shares,88699754.0,88582694.0,89690878.0,88472197.0,88356335.0
Basic Average Shares,88699754.0,88582694.0,88526781.0,88472197.0,88356335.0
Diluted EPS,-1.11,-0.94,1.33,-0.88,-0.82
Basic EPS,-1.11,-0.94,1.35,-0.88,-0.82
Diluted NI Availto Com Stockholders,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Net Income Common Stockholders,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Net Income,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Net Income Including Noncontrolling Interests,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Net Income Continuous Operations,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Pretax Income,-98539000.0,-83273000.0,119244000.0,-77491000.0,-72178000.0
Other Income Expense,,,,,773000.0
Gain On Sale Of Security,,,,,773000.0
Net Non Operating Interest Income Expense,10005000.0,11297000.0,10792000.0,11315000.0,12211000.0
Interest Income Non Operating,10005000.0,11297000.0,10792000.0,11315000.0,12211000.0
Operating Income,-108544000.0,-94570000.0,108452000.0,-88806000.0,-84389000.0
Operating Expense,115104000.0,105446000.0,99382000.0,88806000.0,84389000.0
Research And Development,95726000.0,86599000.0,82993000.0,74226000.0,70886000.0
Selling General And Administration,19378000.0,18847000.0,16389000.0,14580000.0,13503000.0
General And Administrative Expense,19378000.0,18847000.0,16389000.0,14580000.0,13503000.0
Other Gand A,19378000.0,18847000.0,16389000.0,14580000.0,13503000.0
Total Revenue,6560000.0,10876000.0,207834000.0,0.0,0.0
Operating Revenue,6560000.0,10876000.0,207834000.0,0.0,0.0
