,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.013262,0.21,0.21,0.21
Normalized EBITDA,-100914000.0,-118991000.0,-82238000.0,-88836000.0,-83842000.0
Net Income From Continuing Operation Net Minority Interest,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Reconciled Depreciation,9442000.0,10050000.0,9408000.0,10042000.0,10236000.0
Reconciled Cost Of Revenue,104919000.0,99492000.0,93587000.0,81205000.0,74723000.0
EBITDA,-100914000.0,-118991000.0,-82238000.0,-88836000.0,-83842000.0
EBIT,-110356000.0,-129041000.0,-91646000.0,-98878000.0,-94078000.0
Net Interest Income,9804000.0,8852000.0,6448000.0,6577000.0,8321000.0
Interest Expense,1347000.0,1180000.0,943000.0,983000.0,791000.0
Interest Income,11151000.0,10032000.0,7391000.0,7560000.0,9112000.0
Normalized Income,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Net Income From Continuing And Discontinued Operation,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Total Expenses,423015000.0,402071000.0,364185000.0,338501000.0,314512000.0
Total Operating Income As Reported,-121350000.0,-120805000.0,-98989000.0,-106413000.0,-111041000.0
Diluted Average Shares,131273000.0,128657000.0,124807000.0,124114000.0,123871000.0
Basic Average Shares,131273000.0,128657000.0,124807000.0,124114000.0,123871000.0
Diluted EPS,-0.85,-1.0,-0.74,-0.8,-0.77
Basic EPS,-0.85,-1.0,-0.74,-0.8,-0.77
Diluted NI Availto Com Stockholders,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Net Income Common Stockholders,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Net Income,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Net Income Including Noncontrolling Interests,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Net Income Continuous Operations,-112075000.0,-128494000.0,-92725000.0,-99899000.0,-95159000.0
Tax Provision,372000.0,-1727000.0,136000.0,38000.0,290000.0
Pretax Income,-111703000.0,-130221000.0,-92589000.0,-99861000.0,-94869000.0
Other Income Expense,-157000.0,-18268000.0,-48000.0,-25000.0,7851000.0
Other Non Operating Income Expenses,-157000.0,-18268000.0,-48000.0,-25000.0,7851000.0
Net Non Operating Interest Income Expense,9804000.0,8852000.0,6448000.0,6577000.0,8321000.0
Interest Expense Non Operating,1347000.0,1180000.0,943000.0,983000.0,791000.0
Interest Income Non Operating,11151000.0,10032000.0,7391000.0,7560000.0,9112000.0
Operating Income,-121350000.0,-120805000.0,-98989000.0,-106413000.0,-111041000.0
Operating Expense,318096000.0,302579000.0,270598000.0,257296000.0,239789000.0
Research And Development,91038000.0,98264000.0,89957000.0,87449000.0,88521000.0
Selling General And Administration,227058000.0,204315000.0,180641000.0,169847000.0,151268000.0
Selling And Marketing Expense,169132000.0,143382000.0,127375000.0,119588000.0,104316000.0
General And Administrative Expense,57926000.0,60933000.0,53266000.0,50259000.0,46952000.0
Other Gand A,57926000.0,60933000.0,53266000.0,50259000.0,46952000.0
Gross Profit,196746000.0,181774000.0,171609000.0,150883000.0,128748000.0
Cost Of Revenue,104919000.0,99492000.0,93587000.0,81205000.0,74723000.0
Total Revenue,301665000.0,281266000.0,265196000.0,232088000.0,203471000.0
Operating Revenue,301665000.0,281266000.0,265196000.0,232088000.0,203471000.0
