,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-09-30
Tax Effect Of Unusual Items,-10431000.0,-21186000.0,-102957746.478873,-8856000.0,-4368000.0,
Tax Rate For Calcs,0.171,0.214,0.239437,0.123,0.052,
Normalized EBITDA,1028000000.0,1013000000.0,1114000000.0,1022000000.0,843000000.0,
Total Unusual Items,-61000000.0,-99000000.0,-430000000.0,-72000000.0,-84000000.0,
Total Unusual Items Excluding Goodwill,-61000000.0,-99000000.0,-430000000.0,-72000000.0,-84000000.0,
Net Income From Continuing Operation Net Minority Interest,609000000.0,555000000.0,205000000.0,541000000.0,427000000.0,
Reconciled Depreciation,169000000.0,164000000.0,280000000.0,190000000.0,202000000.0,
Reconciled Cost Of Revenue,3880000000.0,3723000000.0,4091000000.0,3806000000.0,3607000000.0,
EBITDA,967000000.0,914000000.0,684000000.0,950000000.0,759000000.0,
EBIT,798000000.0,750000000.0,404000000.0,760000000.0,557000000.0,
Net Interest Income,-63000000.0,-47000000.0,-46000000.0,-56000000.0,-58000000.0,
Interest Expense,60000000.0,42000000.0,49000000.0,55000000.0,56000000.0,
Interest Income,1000000.0,2000000.0,11000000.0,3000000.0,2000000.0,
Normalized Income,659569000.0,632814000.0,532042253.521127,604144000.0,506632000.0,
Net Income From Continuing And Discontinued Operation,613000000.0,524000000.0,1693000000.0,701000000.0,478000000.0,
Total Expenses,5281000000.0,4944000000.0,5612000000.0,5223000000.0,5034000000.0,
Diluted Average Shares,614000000.0,614000000.0,633400000.0,657400000.0,661000000.0,
Basic Average Shares,612000000.0,611000000.0,630800000.0,655400000.0,659100000.0,
Diluted EPS,1.0,0.85,2.67,1.07,0.72,
Basic EPS,1.01,0.86,2.68,1.07,0.73,
Diluted NI Availto Com Stockholders,613000000.0,524000000.0,1693000000.0,701000000.0,478000000.0,
Net Income Common Stockholders,613000000.0,524000000.0,1693000000.0,701000000.0,478000000.0,
Net Income,613000000.0,524000000.0,1693000000.0,701000000.0,478000000.0,
Minority Interests,-3000000.0,-1000000.0,-65000000.0,-77000000.0,-48000000.0,
Net Income Including Noncontrolling Interests,616000000.0,525000000.0,1758000000.0,778000000.0,526000000.0,
Net Income Discontinuous Operations,4000000.0,-31000000.0,1488000000.0,160000000.0,51000000.0,
Net Income Continuous Operations,612000000.0,556000000.0,270000000.0,618000000.0,475000000.0,
Tax Provision,126000000.0,152000000.0,85000000.0,87000000.0,26000000.0,
Pretax Income,738000000.0,708000000.0,355000000.0,705000000.0,501000000.0,
Other Income Expense,-60000000.0,-98000000.0,-429000000.0,-68000000.0,-83000000.0,
Special Income Charges,-57000000.0,-87000000.0,-398000000.0,-51000000.0,-62000000.0,
Other Special Charges,,,,,,0.0
Write Off,21000000.0,50000000.0,-2000000.0,2000000.0,40000000.0,
Impairment Of Capital Assets,36000000.0,,360000000.0,0.0,22000000.0,
Restructuring And Mergern Acquisition,36000000.0,37000000.0,42000000.0,49000000.0,22000000.0,
Earnings From Equity Interest,1000000.0,1000000.0,1000000.0,4000000.0,1000000.0,
Gain On Sale Of Security,-4000000.0,-12000000.0,-32000000.0,-21000000.0,-22000000.0,
Net Non Operating Interest Income Expense,-63000000.0,-47000000.0,-46000000.0,-56000000.0,-58000000.0,
Total Other Finance Cost,4000000.0,7000000.0,8000000.0,4000000.0,4000000.0,
Interest Expense Non Operating,60000000.0,42000000.0,49000000.0,55000000.0,56000000.0,
Interest Income Non Operating,1000000.0,2000000.0,11000000.0,3000000.0,2000000.0,
Operating Income,861000000.0,853000000.0,830000000.0,829000000.0,642000000.0,
Operating Expense,1401000000.0,1221000000.0,1521000000.0,1417000000.0,1427000000.0,
Selling General And Administration,1401000000.0,1221000000.0,1521000000.0,1417000000.0,1427000000.0,
Gross Profit,2262000000.0,2074000000.0,2351000000.0,2246000000.0,2069000000.0,
Cost Of Revenue,3880000000.0,3723000000.0,4091000000.0,3806000000.0,3607000000.0,
Total Revenue,6142000000.0,5797000000.0,6442000000.0,6052000000.0,5676000000.0,
Operating Revenue,6142000000.0,5797000000.0,6442000000.0,6052000000.0,5676000000.0,
