,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-1092560.0,-1433670.0,-1349460.0,-2357040.0,-1740793.825799
Tax Rate For Calcs,0.28,0.21,0.21,0.21,0.314223
Normalized EBITDA,32106000.0,29100000.0,16509000.0,33980000.0,31638000.0
Total Unusual Items,-3902000.0,-6827000.0,-6426000.0,-11224000.0,-5540000.0
Total Unusual Items Excluding Goodwill,-3902000.0,-6827000.0,-6426000.0,-11224000.0,-5540000.0
Net Income From Continuing Operation Net Minority Interest,3202000.0,-6372000.0,-76740000.0,-10104000.0,975000.0
Reconciled Depreciation,10405000.0,10963000.0,11530000.0,10870000.0,9829000.0
Reconciled Cost Of Revenue,169570000.0,164758000.0,157313000.0,172683000.0,171895000.0
EBITDA,28204000.0,22273000.0,10083000.0,22756000.0,26098000.0
EBIT,17799000.0,11310000.0,-1447000.0,11886000.0,16269000.0
Net Interest Income,-9746000.0,-10302000.0,-10483000.0,-10295000.0,-9822000.0
Normalized Income,6011440.0,-978670.0,-71663460.0,-1237040.0,4774206.174201
Net Income From Continuing And Discontinued Operation,3202000.0,-6372000.0,-76740000.0,-10104000.0,975000.0
Total Expenses,195017000.0,195704000.0,181647000.0,195493000.0,194860000.0
Total Operating Income As Reported,13897000.0,4483000.0,-7873000.0,662000.0,10729000.0
Diluted Average Shares,31282911.0,31110558.0,30966736.0,30935737.0,31045156.0
Basic Average Shares,31282911.0,31110558.0,30966736.0,30935737.0,31045156.0
Diluted EPS,-0.2,-0.49,-2.75,-0.59,-0.21
Basic EPS,-0.2,-0.49,-2.75,-0.59,-0.21
Diluted NI Availto Com Stockholders,-6193000.0,-15327000.0,-85275000.0,-18241000.0,-6616000.0
Net Income Common Stockholders,-6193000.0,-15327000.0,-85275000.0,-18241000.0,-6616000.0
Preferred Stock Dividends,9395000.0,8955000.0,8535000.0,8137000.0,7591000.0
Net Income,3202000.0,-6372000.0,-76740000.0,-10104000.0,975000.0
Minority Interests,213000.0,6000.0,757000.0,228000.0,353000.0
Net Income Including Noncontrolling Interests,2989000.0,-6378000.0,-77497000.0,-10332000.0,622000.0
Net Income Continuous Operations,2989000.0,-6378000.0,-77497000.0,-10332000.0,622000.0
Tax Provision,1162000.0,559000.0,59141000.0,699000.0,285000.0
Pretax Income,4151000.0,-5819000.0,-18356000.0,-9633000.0,907000.0
Other Income Expense,-3902000.0,-6827000.0,-6426000.0,-11224000.0,-5540000.0
Special Income Charges,-3902000.0,-6827000.0,-6426000.0,-11224000.0,-5540000.0
Other Special Charges,3436000.0,-1437000.0,420000.0,7214000.0,1752000.0
Impairment Of Capital Assets,,,3386000.0,,
Restructuring And Mergern Acquisition,466000.0,1040000.0,2620000.0,4010000.0,3788000.0
Net Non Operating Interest Income Expense,-9746000.0,-10302000.0,-10483000.0,-10295000.0,-9822000.0
Total Other Finance Cost,9746000.0,10302000.0,10483000.0,10295000.0,9822000.0
Operating Income,17799000.0,11310000.0,-1447000.0,11886000.0,16269000.0
Operating Expense,25447000.0,30946000.0,24334000.0,22810000.0,22965000.0
Other Operating Expenses,20000.0,5470000.0,-470000.0,278000.0,45000.0
Depreciation Amortization Depletion Income Statement,10405000.0,10963000.0,11530000.0,10870000.0,9829000.0
Depreciation And Amortization In Income Statement,10405000.0,10963000.0,11530000.0,10870000.0,9829000.0
Selling General And Administration,15022000.0,14513000.0,13274000.0,11662000.0,13091000.0
General And Administrative Expense,15022000.0,14513000.0,13274000.0,11662000.0,13091000.0
Other Gand A,15022000.0,14513000.0,13274000.0,11662000.0,13091000.0
Salaries And Wages,,,,,1632000.0
Gross Profit,43246000.0,42256000.0,22887000.0,34696000.0,39234000.0
Cost Of Revenue,169570000.0,164758000.0,157313000.0,172683000.0,171895000.0
Total Revenue,212816000.0,207014000.0,180200000.0,207379000.0,211129000.0
Operating Revenue,212816000.0,207014000.0,180200000.0,207379000.0,211129000.0
