,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.242,0.237555,0.232,0.231589,0.241786
Net Income From Continuing Operation Net Minority Interest,22971000.0,-33052000.0,16924000.0,20253000.0,13315000.0
Reconciled Depreciation,5779000.0,4529000.0,5168000.0,3773000.0,3818000.0
Net Interest Income,44912000.0,45174000.0,43136000.0,43032000.0,41157000.0
Interest Expense,22065000.0,25212000.0,27508000.0,27392000.0,27024000.0
Interest Income,66977000.0,70386000.0,70644000.0,70424000.0,68181000.0
Normalized Income,22971000.0,-33052000.0,16924000.0,20253000.0,13315000.0
Net Income From Continuing And Discontinued Operation,22971000.0,-33052000.0,16924000.0,20253000.0,13315000.0
Diluted Average Shares,25679000.0,25710000.0,25713000.0,25714000.0,25653000.0
Basic Average Shares,25380000.0,25398000.0,25395000.0,25368000.0,25359000.0
Diluted EPS,0.89,-1.28,0.65,0.78,0.52
Basic EPS,0.9,-1.28,0.66,0.79,0.52
Diluted NI Availto Com Stockholders,22765000.0,-32579000.0,16776000.0,20048000.0,13216000.0
Net Income Common Stockholders,22765000.0,-32579000.0,16776000.0,20048000.0,13216000.0
Otherunder Preferred Stock Dividend,206000.0,-473000.0,148000.0,205000.0,99000.0
Net Income,22971000.0,-33052000.0,16924000.0,20253000.0,13315000.0
Net Income Including Noncontrolling Interests,22971000.0,-33052000.0,16924000.0,20253000.0,13315000.0
Net Income Continuous Operations,22971000.0,-33052000.0,16924000.0,20253000.0,13315000.0
Tax Provision,7279000.0,-10298000.0,5101000.0,6104000.0,4246000.0
Pretax Income,30250000.0,-43350000.0,22025000.0,26357000.0,17561000.0
Depreciation Amortization Depletion Income Statement,1974000.0,2382000.0,2710000.0,2710000.0,2710000.0
Depreciation And Amortization In Income Statement,1974000.0,2382000.0,2710000.0,2710000.0,2710000.0
Amortization,1974000.0,2382000.0,2710000.0,2710000.0,2710000.0
Amortization Of Intangibles Income Statement,1974000.0,2382000.0,2710000.0,2710000.0,2710000.0
Selling General And Administration,24948000.0,26185000.0,26053000.0,25130000.0,23926000.0
Selling And Marketing Expense,861000.0,1016000.0,1069000.0,787000.0,965000.0
General And Administrative Expense,24087000.0,25169000.0,24984000.0,24343000.0,22961000.0
Salaries And Wages,24087000.0,25169000.0,24984000.0,24343000.0,22961000.0
Total Revenue,75049000.0,7070000.0,71541000.0,73855000.0,68253000.0
Operating Revenue,75049000.0,7070000.0,71541000.0,73855000.0,68253000.0
Occupancy And Equipment,3427000.0,3658000.0,2849000.0,2559000.0,2907000.0
Professional Expense And Contract Services Expense,3800000.0,3090000.0,2676000.0,2339000.0,2996000.0
Other Non Interest Expense,15533000.0,15942000.0,15228000.0,14760000.0,17290000.0
