,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-174965180.0,-156305940.0,-72928080.0,-20481250.0,-60499200.0,,
Tax Rate For Calcs,0.26,0.21,0.24,0.25,0.23,,
Normalized EBITDA,429538000.0,1835762000.0,1168881000.0,952705000.0,596281000.0,,
Total Unusual Items,-672943000.0,-744314000.0,-303867000.0,-81925000.0,-263040000.0,,
Total Unusual Items Excluding Goodwill,-672943000.0,-744314000.0,-303867000.0,-81925000.0,-263040000.0,,
Net Income From Continuing Operation Net Minority Interest,-308681000.0,115762000.0,461544000.0,538458000.0,189872000.0,,
Reconciled Depreciation,95977000.0,96065000.0,92119000.0,92397000.0,88948000.0,,
Reconciled Cost Of Revenue,3085790000.0,3318236000.0,3395396000.0,3459421000.0,3426901000.0,,
EBITDA,-243405000.0,1091448000.0,865014000.0,870780000.0,333241000.0,,
EBIT,-339382000.0,995383000.0,772895000.0,778383000.0,244293000.0,,
Net Interest Income,-53195000.0,-53781000.0,-34652000.0,-23687000.0,-17243000.0,,
Interest Expense,53195000.0,,,,17243000.0,,
Normalized Income,189296820.0,703770060.0,692482920.0,599901750.0,392412800.0,,
Net Income From Continuing And Discontinued Operation,-308681000.0,115762000.0,461544000.0,538458000.0,189872000.0,,
Total Expenses,5728712000.0,5257095000.0,5342057000.0,5276074000.0,5272805000.0,,
Total Operating Income As Reported,-171990000.0,485371000.0,409440000.0,484293000.0,329302000.0,,
Diluted Average Shares,597586000.0,,621658000.0,618928000.0,635342000.0,,632760000.0
Basic Average Shares,597586000.0,,610199000.0,612882000.0,619370000.0,,616428000.0
Diluted EPS,-0.52,,0.74,0.87,0.3,,0.45
Basic EPS,-0.52,,0.76,0.88,0.31,,0.46
Diluted NI Availto Com Stockholders,-308681000.0,116533000.0,462408000.0,538458000.0,191383000.0,,
Average Dilution Earnings,0.0,771000.0,864000.0,,1511000.0,,
Net Income Common Stockholders,-308681000.0,115762000.0,461544000.0,538458000.0,189872000.0,,
Net Income,-308681000.0,115762000.0,461544000.0,538458000.0,189872000.0,,
Minority Interests,-86000.0,206000.0,-54000.0,124000.0,1150000.0,,
Net Income Including Noncontrolling Interests,-308595000.0,115556000.0,461598000.0,538334000.0,188722000.0,,
Net Income Continuous Operations,-308595000.0,115556000.0,461598000.0,538334000.0,188722000.0,,
Tax Provision,-83982000.0,86397000.0,139928000.0,121048000.0,38328000.0,,
Pretax Income,-392577000.0,201953000.0,601526000.0,659382000.0,227050000.0,,
Other Income Expense,-667517000.0,-739649000.0,-136717000.0,-95314000.0,-254698000.0,,
Other Non Operating Income Expenses,5426000.0,4665000.0,167150000.0,-13389000.0,8342000.0,,
Special Income Charges,-500125000.0,-510012000.0,-363455000.0,-294090000.0,-169689000.0,,
Restructuring And Mergern Acquisition,500125000.0,510012000.0,363455000.0,294090000.0,169689000.0,,
Gain On Sale Of Security,-172818000.0,-234302000.0,59588000.0,212165000.0,-93351000.0,,
Net Non Operating Interest Income Expense,-53195000.0,-53781000.0,-34652000.0,-23687000.0,-17243000.0,,
Total Other Finance Cost,,53781000.0,34652000.0,23687000.0,,16107000.0,13811000.0
Interest Expense Non Operating,53195000.0,,,,17243000.0,,
Operating Income,328135000.0,995383000.0,772895000.0,778383000.0,498991000.0,,
Operating Expense,2581104000.0,1876843000.0,1888675000.0,1758147000.0,1790612000.0,,
Depreciation Amortization Depletion Income Statement,34159000.0,34049000.0,34133000.0,33891000.0,33656000.0,,
Depreciation And Amortization In Income Statement,34159000.0,34049000.0,34133000.0,33891000.0,33656000.0,,
Amortization,34159000.0,34049000.0,34133000.0,33891000.0,33656000.0,,
Amortization Of Intangibles Income Statement,34159000.0,34049000.0,34133000.0,33891000.0,33656000.0,,
Research And Development,1038873000.0,710667000.0,711235000.0,725288000.0,760699000.0,,
Selling General And Administration,1508072000.0,1132127000.0,1143307000.0,998968000.0,996257000.0,,
Selling And Marketing Expense,650508000.0,619548000.0,599333000.0,549731000.0,504460000.0,,
General And Administrative Expense,857564000.0,512579000.0,543974000.0,449237000.0,491797000.0,,
Other Gand A,857564000.0,512579000.0,543974000.0,449237000.0,491797000.0,,
Gross Profit,2909239000.0,2872226000.0,2661570000.0,2536530000.0,2289603000.0,,
Cost Of Revenue,3147608000.0,3380252000.0,3453382000.0,3517927000.0,3482193000.0,,
Total Revenue,6056847000.0,6252478000.0,6114952000.0,6054457000.0,5771796000.0,,
Operating Revenue,6056847000.0,6252478000.0,6114952000.0,6054457000.0,5771796000.0,,
