,2026-03-31,2025-12-31,2025-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.0
Normalized EBITDA,-246313.0,-108155.0,-47900.0
Net Income From Continuing Operation Net Minority Interest,2805157.0,379824.0,-47900.0
EBITDA,-246313.0,-108155.0,-47900.0
EBIT,-246313.0,-108155.0,-47900.0
Net Interest Income,3051470.0,,
Interest Income,3051470.0,,
Normalized Income,2805157.0,379824.0,-47900.0
Net Income From Continuing And Discontinued Operation,2805157.0,379824.0,-47900.0
Total Expenses,246313.0,108155.0,47900.0
Total Operating Income As Reported,-246313.0,,
Diluted Average Shares,46900000.0,,40900000.0
Basic Average Shares,46900000.0,,40900000.0
Diluted EPS,0.059811,,-0.001171
Basic EPS,0.06,,-0.001171
Diluted NI Availto Com Stockholders,2805157.0,379824.0,-47900.0
Net Income Common Stockholders,2805157.0,379824.0,-47900.0
Net Income,2805157.0,379824.0,-47900.0
Net Income Including Noncontrolling Interests,2805157.0,379824.0,-47900.0
Net Income Continuous Operations,2805157.0,379824.0,-47900.0
Pretax Income,2805157.0,379824.0,-47900.0
Net Non Operating Interest Income Expense,3051470.0,,
Interest Income Non Operating,3051470.0,,
Operating Income,-246313.0,-108155.0,-47900.0
Operating Expense,246313.0,108155.0,47900.0
Selling General And Administration,246313.0,108155.0,47900.0
General And Administrative Expense,246313.0,108155.0,47900.0
Other Gand A,246313.0,108155.0,47900.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
