,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-18936.0,-8360.964842,-35968.0,0.0,21916358.470655,
Tax Rate For Calcs,0.263,0.288309,0.281,0.272,0.251035,
Normalized EBITDA,57249000.0,53222000.0,55194000.0,51454000.0,51024000.0,
Total Unusual Items,-72000.0,-29000.0,-128000.0,0.0,87304000.0,
Total Unusual Items Excluding Goodwill,-72000.0,-29000.0,-128000.0,0.0,87304000.0,
Net Income From Continuing Operation Net Minority Interest,29883000.0,26761000.0,28478000.0,26763000.0,92265000.0,
Reconciled Depreciation,6841000.0,6387000.0,6233000.0,6220000.0,6228000.0,
Reconciled Cost Of Revenue,92027000.0,89152000.0,89883000.0,89938000.0,88630000.0,
EBITDA,57177000.0,53193000.0,55066000.0,51454000.0,138328000.0,
EBIT,50336000.0,46806000.0,48833000.0,45234000.0,132100000.0,
Net Interest Income,-9764000.0,-9204000.0,-9201000.0,-8469000.0,-8910000.0,
Interest Expense,9764000.0,9204000.0,9201000.0,8469000.0,8910000.0,
Normalized Income,29936064.0,26781639.035158,28570032.0,26763000.0,26877358.470655,
Net Income From Continuing And Discontinued Operation,29883000.0,26761000.0,28478000.0,26763000.0,92265000.0,
Total Expenses,133317000.0,128859000.0,126775000.0,129095000.0,126298000.0,
Total Operating Income As Reported,50408000.0,46835000.0,48961000.0,45234000.0,38261000.0,
Diluted Average Shares,27593000.0,27778000.0,27991000.0,27997000.0,28509000.0,
Basic Average Shares,27481000.0,27698000.0,27899000.0,27912000.0,28385000.0,
Diluted EPS,1.08,0.96,1.02,0.96,3.24,
Basic EPS,1.09,0.97,1.02,0.96,3.25,
Diluted NI Availto Com Stockholders,29883000.0,26761000.0,28478000.0,26763000.0,92265000.0,
Net Income Common Stockholders,29883000.0,26761000.0,28478000.0,26763000.0,92265000.0,
Net Income,29883000.0,26761000.0,28478000.0,26763000.0,92265000.0,
Net Income Including Noncontrolling Interests,29883000.0,26761000.0,28478000.0,26763000.0,92265000.0,
Net Income Continuous Operations,29883000.0,26761000.0,28478000.0,26763000.0,92265000.0,
Tax Provision,10689000.0,10841000.0,11154000.0,10002000.0,30925000.0,
Pretax Income,40572000.0,37602000.0,39632000.0,36765000.0,123190000.0,
Other Income Expense,-72000.0,-29000.0,-128000.0,,87304000.0,2330000.0
Other Non Operating Income Expenses,,,,,,1292000.0
Special Income Charges,0.0,0.0,0.0,0.0,-6535000.0,
Gain On Sale Of Ppe,0.0,0.0,0.0,0.0,-6535000.0,
Gain On Sale Of Security,-72000.0,-29000.0,-128000.0,,93839000.0,
Net Non Operating Interest Income Expense,-9764000.0,-9204000.0,-9201000.0,-8469000.0,-8910000.0,
Interest Expense Non Operating,9764000.0,9204000.0,9201000.0,8469000.0,8910000.0,
Operating Income,50408000.0,46835000.0,48961000.0,45234000.0,44796000.0,
Operating Expense,41290000.0,39707000.0,36892000.0,39157000.0,37668000.0,
Depreciation Amortization Depletion Income Statement,6841000.0,6387000.0,6233000.0,6220000.0,6228000.0,
Depreciation And Amortization In Income Statement,6841000.0,6387000.0,6233000.0,6220000.0,6228000.0,
Selling General And Administration,34449000.0,33320000.0,30659000.0,32937000.0,31440000.0,
Gross Profit,91698000.0,86542000.0,85853000.0,84391000.0,82464000.0,
Cost Of Revenue,92027000.0,89152000.0,89883000.0,89938000.0,88630000.0,
Total Revenue,183725000.0,175694000.0,175736000.0,174329000.0,171094000.0,
Operating Revenue,183725000.0,175694000.0,175736000.0,174329000.0,171094000.0,
