,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,2467988.187303,-4960962.834023,10290516.976985
Tax Rate For Calcs,0.011108,0.012351,0.006753
Normalized EBITDA,-187072980.0,428285727.0,-1480717254.755709
Total Unusual Items,222178198.0,-401652134.0,1523808971.704624
Total Unusual Items Excluding Goodwill,222178198.0,-401652134.0,1523808971.704624
Net Income From Continuing Operation Net Minority Interest,32255180.0,23591587.0,40081437.982308
Reconciled Depreciation,1538838.0,-399717.0,442851.900919
Reconciled Cost Of Revenue,4942056.0,4616299.0,7393882.928666
EBITDA,35105218.0,26633593.0,43091716.948915
EBIT,33566380.0,25991624.0,42648865.047995
Net Interest Income,-626796.0,-1950945.0,-1055132.693394
Interest Expense,948880.0,2105004.0,2294911.851434
Interest Income,322084.0,154059.0,1239779.15804
Normalized Income,-187455029.812697,420282758.165977,-1473437016.745331
Net Income From Continuing And Discontinued Operation,32255180.0,23591587.0,40081437.982308
Total Expenses,-953185855.0,985340632.0,-375488077.043729
Total Operating Income As Reported,33194128.0,25838327.0,40742072.902942
Diluted Average Shares,65444951.0,71489658.0,66678210.0
Basic Average Shares,65444951.0,65532186.0,66678210.0
Diluted EPS,0.49286,0.33,0.426627
Basic EPS,0.49286,0.36,0.439174
Diluted NI Availto Com Stockholders,32255180.0,23591587.0,40081437.982308
Net Income Common Stockholders,32255180.0,23591587.0,40081437.982308
Otherunder Preferred Stock Dividend,0.0,0.0,0.0
Net Income,32255180.0,23591587.0,40081437.982308
Net Income Including Noncontrolling Interests,32255180.0,23591587.0,40081436.727524
Net Income Continuous Operations,32255180.0,23591587.0,40081436.727524
Tax Provision,362320.0,295033.0,272516.469038
Pretax Income,32617500.0,23886620.0,40353953.196562
Other Income Expense,-949930411.0,981553572.0,-365945702.99266
Other Non Operating Income Expenses,-1172058441.0,1383204944.0,-1889087661.71027
Special Income Charges,222077862.0,-401650610.0,1522474945.730598
Gain On Sale Of Ppe,222077862.0,-401650610.0,1522474945.730598
Other Special Charges,-222077862.0,401650610.0,-1522474945.730598
Write Off,,,0.0
Earnings From Equity Interest,,0.0,0.0
Gain On Sale Of Security,50168.0,-762.0,667012.987013
Net Non Operating Interest Income Expense,-626796.0,-1950945.0,-1055132.693394
Interest Expense Non Operating,948880.0,2105004.0,2294911.851434
Interest Income Non Operating,322084.0,154059.0,1239779.15804
Operating Income,983174707.0,-955716008.0,407354787.627831
Operating Expense,-958127911.0,981766019.0,-382881959.972395
Other Operating Expenses,-969126789.0,974476111.0,-394625692.954389
Depreciation Amortization Depletion Income Statement,,641969.0,
Depreciation And Amortization In Income Statement,,641969.0,
Amortization,,400062.0,
Amortization Of Intangibles Income Statement,,400062.0,
Depreciation Income Statement,,241907.0,
Selling General And Administration,10998878.0,6647939.0,11743732.981994
Selling And Marketing Expense,,793615.0,
General And Administrative Expense,10998878.0,5854324.0,11743732.981994
Other Gand A,10998878.0,3138407.0,11743732.981994
Salaries And Wages,,2715917.0,
Gross Profit,25046796.0,26050011.0,24472827.655436
Cost Of Revenue,4942056.0,3574613.0,7393882.928666
Total Revenue,29988852.0,29624624.0,31866710.584102
Operating Revenue,29988852.0,29565621.0,31866710.584102
