,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-49501100.0,84216682.809292,-62383259.911894,-2730420.0,-39507246.376812
Tax Rate For Calcs,0.22,0.250995,0.215859,0.21,0.210145
Normalized EBITDA,-135586000.0,-87107000.0,70000000.0,-9660000.0,57000000.0
Total Unusual Items,-225005000.0,335531000.0,-289000000.0,-13002000.0,-188000000.0
Total Unusual Items Excluding Goodwill,-225005000.0,335531000.0,-289000000.0,-13002000.0,-188000000.0
Net Income From Continuing Operation Net Minority Interest,-294138000.0,161033000.0,-178000000.0,-29476000.0,-107000000.0
Reconciled Depreciation,7457000.0,26120000.0,-7191000.0,7191000.0,0.0
Reconciled Cost Of Revenue,50726000.0,308429000.0,7191000.0,40882000.0,0.0
EBITDA,-360591000.0,248424000.0,-219000000.0,-22662000.0,-131000000.0
EBIT,-368048000.0,222304000.0,-219000000.0,-29853000.0,-131000000.0
Net Interest Income,-7561000.0,-7531000.0,-8000000.0,-7334000.0,-7000000.0
Interest Expense,7561000.0,7531000.0,8000000.0,7334000.0,7000000.0
Normalized Income,-118634100.0,-90281317.190708,48616740.088106,-19204420.0,41492753.623188
Net Income From Continuing And Discontinued Operation,-294138000.0,161033000.0,-178000000.0,-29476000.0,-107000000.0
Total Expenses,80310000.0,413683000.0,7000000.0,64341000.0,4000000.0
Total Operating Income As Reported,-16690000.0,-31732000.0,-7000000.0,-17282000.0,-4000000.0
Diluted Average Shares,92495000.0,,91777975.0,92000000.0,
Basic Average Shares,91952000.0,,91777975.0,92000000.0,
Diluted EPS,-3.2,,-1.939463,-0.18,
Basic EPS,-3.2,,-1.939463,-0.18,
Diluted NI Availto Com Stockholders,-294138000.0,161033000.0,-178000000.0,-29476000.0,-107000000.0
Net Income Common Stockholders,-294138000.0,161033000.0,-178000000.0,-29476000.0,-107000000.0
Net Income,-294138000.0,161033000.0,-178000000.0,-29476000.0,-107000000.0
Minority Interests,0.0,167000.0,0.0,0.0,2000000.0
Net Income Including Noncontrolling Interests,-294138000.0,160866000.0,-178000000.0,-29476000.0,-109000000.0
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,-294138000.0,160866000.0,-178000000.0,-29476000.0,-109000000.0
Tax Provision,-81471000.0,53907000.0,-49000000.0,-7711000.0,-29000000.0
Pretax Income,-375609000.0,214773000.0,-227000000.0,-37187000.0,-138000000.0
Other Income Expense,-351358000.0,254036000.0,-212000000.0,-12571000.0,-127000000.0
Other Non Operating Income Expenses,-2027000.0,-13184000.0,4000000.0,-1020000.0,4000000.0
Special Income Charges,,-1182000.0,0.0,0.0,0.0
Write Off,,,,,0.0
Restructuring And Mergern Acquisition,,,0.0,0.0,
Earnings From Equity Interest,-124326000.0,-68311000.0,73000000.0,1451000.0,57000000.0
Gain On Sale Of Security,-225005000.0,336713000.0,-289000000.0,-13002000.0,-188000000.0
Net Non Operating Interest Income Expense,-7561000.0,-7531000.0,-8000000.0,-7334000.0,-7000000.0
Interest Expense Non Operating,7561000.0,7531000.0,8000000.0,7334000.0,7000000.0
Operating Income,-16690000.0,-31732000.0,-7000000.0,-17282000.0,-4000000.0
Operating Expense,28644000.0,105254000.0,7000000.0,22792000.0,4000000.0
Depreciation Amortization Depletion Income Statement,6517000.0,26120000.0,0.0,6524000.0,0.0
Depreciation And Amortization In Income Statement,6517000.0,26120000.0,0.0,6524000.0,0.0
Selling General And Administration,22127000.0,79134000.0,7000000.0,16268000.0,4000000.0
Gross Profit,11954000.0,73522000.0,0.0,5510000.0,0.0
Cost Of Revenue,51666000.0,308429000.0,0.0,41549000.0,0.0
Total Revenue,63620000.0,381951000.0,0.0,47059000.0,0.0
Operating Revenue,63620000.0,381951000.0,0.0,47059000.0,0.0
