,2026-03-31,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-1829.088,-105919.38,375.921
Tax Rate For Calcs,0.029,0.21,0.119
Normalized EBITDA,-965999.0,-1256389.0,-661444.0
Total Unusual Items,-63072.0,-504378.0,3159.0
Total Unusual Items Excluding Goodwill,-63072.0,-504378.0,3159.0
Net Income From Continuing Operation Net Minority Interest,-1086653.0,-2284830.0,-703762.0
Reconciled Depreciation,648.0,126551.0,126550.0
Reconciled Cost Of Revenue,289521.0,588361.0,67412.0
EBITDA,-1029071.0,-1760767.0,-658285.0
EBIT,-1029719.0,-1887318.0,-784835.0
Net Interest Income,251913.0,120250.0,51181.0
Interest Income,251913.0,120250.0,51181.0
Normalized Income,-1025410.088,-1886371.38,-706545.079
Net Income From Continuing And Discontinued Operation,-1352444.0,-1687114.0,-1301478.0
Total Expenses,1537265.0,2328830.0,809900.0
Total Operating Income As Reported,-1308089.0,3956773.0,-853427.0
Diluted Average Shares,73813709.0,,63444342.0
Basic Average Shares,73813709.0,,63444342.0
Diluted EPS,-0.02,,-0.02
Basic EPS,-0.02,,-0.02
Diluted NI Availto Com Stockholders,-1352444.0,-1687114.0,-1301478.0
Net Income Common Stockholders,-1352444.0,-1687114.0,-1301478.0
Net Income,-1352444.0,-1687114.0,-1301478.0
Net Income Including Noncontrolling Interests,-1352444.0,-1687114.0,-1301478.0
Net Income Discontinuous Operations,-265791.0,597716.0,-597716.0
Net Income Continuous Operations,-1086653.0,-2284830.0,-703762.0
Tax Provision,-32709.0,81976.0,-95310.0
Pretax Income,-1119362.0,-2202854.0,-799072.0
Other Income Expense,-341556.0,-435786.0,-65418.0
Other Non Operating Income Expenses,-278484.0,68592.0,-68577.0
Gain On Sale Of Security,-63072.0,315.0,3159.0
Net Non Operating Interest Income Expense,251913.0,120250.0,51181.0
Interest Income Non Operating,251913.0,120250.0,51181.0
Operating Income,-1029719.0,-1887318.0,-784835.0
Operating Expense,1247744.0,1740469.0,742488.0
Provision For Doubtful Accounts,-1058.0,0.0,0.0
Research And Development,83542.0,,0.0
Selling General And Administration,1165260.0,1087305.0,742488.0
Selling And Marketing Expense,21148.0,29065.0,29066.0
General And Administrative Expense,1144112.0,1058240.0,713422.0
Other Gand A,1144112.0,984740.0,713422.0
Gross Profit,218025.0,-146849.0,-42347.0
Cost Of Revenue,289521.0,588361.0,67412.0
Total Revenue,507546.0,441512.0,25065.0
Operating Revenue,507546.0,426512.0,25065.0
