,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-235692915200.0,327203282.292828,3841329965.123991,-7684651779.878681,-316864285320.0,
Tax Rate For Calcs,0.4,0.007373,0.013028,0.061141,0.22,
Normalized EBITDA,199923716000.0,221434513000.0,94291416000.0,273647690000.0,480785399000.0,
Total Unusual Items,-589232288000.0,44380456000.0,294852609000.0,-125686833000.0,-1373923008000.0,
Total Unusual Items Excluding Goodwill,-589232288000.0,44380456000.0,294852609000.0,-125686833000.0,-1440292206000.0,
Net Income From Continuing Operation Net Minority Interest,-425780438000.0,234286598000.0,353791457000.0,110659427000.0,-949386065000.0,
Reconciled Depreciation,20759690000.0,16292708000.0,27917387000.0,28515956000.0,25647429000.0,
Reconciled Cost Of Revenue,2206833768000.0,1640444185000.0,1507888438000.0,1325496448000.0,943584527000.0,
EBITDA,-389308572000.0,265814969000.0,389144025000.0,147960857000.0,-893137609000.0,
EBIT,-410068262000.0,249522261000.0,361226638000.0,119444901000.0,-918785038000.0,
Net Interest Income,114514628000.0,157718455000.0,215036436000.0,231892430000.0,222672313000.0,
Interest Expense,2503314000.0,12404285000.0,1165539000.0,417266000.0,30140228000.0,
Interest Income,117263671000.0,170378725000.0,216185336000.0,233102510000.0,253432250000.0,
Normalized Income,-72241065200.0,190233345282.29282,62780177965.12399,228661608220.1213,240411053680.0,
Net Income From Continuing And Discontinued Operation,-425780438000.0,234286598000.0,353791457000.0,110659427000.0,-949386065000.0,
Total Expenses,2387042480000.0,1797544076000.0,1674057307000.0,1564848673000.0,1176415803000.0,
Rent Expense Supplemental,,4709895000.0,3953763000.0,4449207000.0,4154221000.0,4827208000.0
Total Operating Income As Reported,-519052411000.0,90175620000.0,152564834000.0,-94383490000.0,-1187225572000.0,
Diluted Average Shares,97070325171.0,,,104794686377.0,,
Basic Average Shares,97070325171.0,,,103121636167.0,,
Diluted EPS,-4.39,,,1.06,,
Basic EPS,-4.39,,,1.07,,
Diluted NI Availto Com Stockholders,-425780438000.0,234286598000.0,353791457000.0,110659427000.0,-949386065000.0,
Net Income Common Stockholders,-425780438000.0,234286598000.0,353791457000.0,110659427000.0,-949386065000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,-425780438000.0,234286598000.0,353791457000.0,110659427000.0,-949386065000.0,
Minority Interests,-2278471000.0,-1083181000.0,-1578778000.0,-1090708000.0,5847230000.0,
Net Income Including Noncontrolling Interests,-423501967000.0,235369779000.0,355370235000.0,111750135000.0,-955233295000.0,
Net Income Continuous Operations,-423501967000.0,235369779000.0,355370235000.0,111750135000.0,-955233295000.0,
Tax Provision,10930391000.0,1748197000.0,4690864000.0,7277500000.0,6308029000.0,
Pretax Income,-412571576000.0,237117976000.0,360061099000.0,119027635000.0,-948925266000.0,
Other Non Operating Income Expenses,-828000.0,,,-2152000.0,-11322000.0,-17689000.0
Special Income Charges,-1833559000.0,-7079926000.0,-74017557000.0,-39348000.0,-493666645000.0,
Other Special Charges,1833559000.0,1740284000.0,162878000.0,39348000.0,1560874000.0,
Write Off,,5339642000.0,,,-7769919000.0,53392830000.0
Restructuring And Mergern Acquisition,,0.0,0.0,3047279000.0,426287778000.0,0.0
Net Non Operating Interest Income Expense,114514628000.0,157718455000.0,215036436000.0,231892430000.0,222672313000.0,
Total Other Finance Cost,245729000.0,255985000.0,-16639000.0,792814000.0,619709000.0,
Interest Expense Non Operating,2503314000.0,12404285000.0,1165539000.0,417266000.0,30140228000.0,
Interest Income Non Operating,117263671000.0,170378725000.0,216185336000.0,233102510000.0,253432250000.0,
Operating Income,-17210186000.0,-14133052000.0,-43442178000.0,-108337813000.0,-115768672000.0,
Operating Expense,180208712000.0,157099891000.0,166168869000.0,239352225000.0,232831276000.0,
Other Operating Expenses,18693209000.0,-25909524000.0,18880917000.0,36602009000.0,-1010567000.0,
Depreciation And Amortization In Income Statement,20759690000.0,16292708000.0,27917387000.0,28515956000.0,25647429000.0,
Depreciation Income Statement,20759690000.0,16292708000.0,27917387000.0,28515956000.0,25647429000.0,
Selling General And Administration,80232346000.0,104502989000.0,55861368000.0,73872346000.0,84411611000.0,
Selling And Marketing Expense,64599823000.0,63314562000.0,49601435000.0,50933525000.0,76001330000.0,
General And Administrative Expense,15632523000.0,41188427000.0,6259933000.0,22938821000.0,8410281000.0,
Rent And Landing Fees,,4709895000.0,3953763000.0,4449207000.0,4154221000.0,4827208000.0
Gross Profit,162998526000.0,142966839000.0,122726691000.0,131014412000.0,117062604000.0,
Cost Of Revenue,2206833768000.0,1640444185000.0,1507888438000.0,1325496448000.0,943584527000.0,
Total Revenue,2369832294000.0,1783411024000.0,1630615129000.0,1456510860000.0,1060647131000.0,
Operating Revenue,2369832294000.0,1783411024000.0,1630615129000.0,1456510860000.0,1060647131000.0,
