,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-157941.370496,139966.505963,-5768070.0,181753.027536,37.488671,,
Tax Rate For Calcs,0.032572,0.000821,0.21,0.001764,0.000412,,
Normalized EBITDA,132922000.0,136616000.0,135486000.0,143404000.0,157012000.0,,
Total Unusual Items,-4849000.0,170563000.0,-27467000.0,103022000.0,91000.0,,
Total Unusual Items Excluding Goodwill,-4849000.0,170563000.0,-27467000.0,103022000.0,91000.0,,
Net Income From Continuing Operation Net Minority Interest,11394000.0,180822000.0,-16207000.0,110318000.0,23730000.0,,
Reconciled Depreciation,84250000.0,89543000.0,91161000.0,99576000.0,99875000.0,,
Reconciled Cost Of Revenue,54181000.0,51567000.0,52423000.0,53843000.0,55943000.0,,
EBITDA,128073000.0,307179000.0,108019000.0,246426000.0,157103000.0,,
EBIT,43823000.0,217636000.0,16858000.0,146850000.0,57228000.0,,
Net Interest Income,-31696000.0,-32409000.0,-33162000.0,-34052000.0,-32954000.0,,
Interest Expense,31696000.0,32409000.0,33162000.0,34052000.0,32954000.0,,
Normalized Income,16085058.629504,10398966.505963,5491930.0,7477753.027536,23639037.488671,,
Net Income From Continuing And Discontinued Operation,11394000.0,180822000.0,-16207000.0,110318000.0,23730000.0,,
Total Expenses,152381000.0,156738000.0,157767000.0,166809000.0,168076000.0,,
Total Operating Income As Reported,,,,,53777000.0,49312000.0,44964000.0
Diluted Average Shares,206063468.0,214455962.0,219408533.0,219949868.0,219827298.0,,
Basic Average Shares,205686342.0,214329395.0,219408533.0,219835322.0,219715674.0,,
Diluted EPS,0.06,0.84,-0.073867,0.5,0.11,,
Basic EPS,0.06,0.84,-0.07,0.5,0.11,,
Diluted NI Availto Com Stockholders,11394000.0,180822000.0,-16207000.0,110318000.0,23730000.0,,
Net Income Common Stockholders,11394000.0,180822000.0,-16207000.0,110318000.0,23730000.0,,
Net Income,11394000.0,180822000.0,-16207000.0,110318000.0,23730000.0,,
Minority Interests,-338000.0,-4253000.0,203000.0,-2281000.0,-534000.0,,
Net Income Including Noncontrolling Interests,11732000.0,185075000.0,-16410000.0,112599000.0,24264000.0,,
Net Income Continuous Operations,11732000.0,185075000.0,-16410000.0,112599000.0,24264000.0,,
Tax Provision,395000.0,152000.0,106000.0,199000.0,10000.0,,
Pretax Income,12127000.0,185227000.0,-16304000.0,112798000.0,24274000.0,,
Other Income Expense,-4493000.0,170221000.0,-30430000.0,100264000.0,4227000.0,,
Other Non Operating Income Expenses,2572000.0,2844000.0,1656000.0,480000.0,4743000.0,,
Special Income Charges,-4849000.0,-12544000.0,-33209000.0,0.0,0.0,,
Gain On Sale Of Ppe,1039000.0,0.0,6096000.0,0.0,0.0,,
Impairment Of Capital Assets,5888000.0,12544000.0,39305000.0,0.0,0.0,,
Earnings From Equity Interest,-2216000.0,-3186000.0,-4619000.0,-3238000.0,-607000.0,,
Gain On Sale Of Security,,183107000.0,5742000.0,103022000.0,91000.0,0.0,
Net Non Operating Interest Income Expense,-31696000.0,-32409000.0,-33162000.0,-34052000.0,-32954000.0,,
Interest Expense Non Operating,31696000.0,32409000.0,33162000.0,34052000.0,32954000.0,,
Operating Income,48316000.0,47415000.0,47288000.0,46586000.0,53001000.0,,
Operating Expense,96441000.0,103427000.0,103553000.0,111277000.0,110489000.0,,
Depreciation Amortization Depletion Income Statement,82491000.0,87799000.0,89370000.0,97887000.0,98231000.0,,
Depreciation And Amortization In Income Statement,82491000.0,87799000.0,89370000.0,97887000.0,98231000.0,,
Selling General And Administration,13950000.0,15628000.0,14183000.0,13390000.0,12258000.0,,
General And Administrative Expense,13950000.0,15628000.0,14183000.0,13390000.0,12258000.0,,
Other Gand A,13950000.0,15628000.0,14183000.0,13390000.0,12258000.0,,
Gross Profit,144757000.0,150842000.0,150841000.0,157863000.0,163490000.0,,
Cost Of Revenue,55940000.0,53311000.0,54214000.0,55532000.0,57587000.0,,
Total Revenue,200697000.0,204153000.0,205055000.0,213395000.0,221077000.0,,
Operating Revenue,200697000.0,204153000.0,205055000.0,213395000.0,221077000.0,,
