,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.236808,0.278523,0.23,0.331002,0.251376,
Normalized EBITDA,809000.0,1505000.0,-137000.0,-20000.0,333000.0,
Total Unusual Items,,,,,,-447000.0
Total Unusual Items Excluding Goodwill,,,,,,-447000.0
Net Income From Continuing Operation Net Minority Interest,593000.0,215000.0,53000.0,287000.0,408000.0,
Reconciled Cost Of Revenue,4482000.0,5455000.0,5778000.0,3365000.0,2318000.0,
EBITDA,809000.0,1505000.0,-137000.0,-20000.0,333000.0,
EBIT,809000.0,1505000.0,-137000.0,-20000.0,333000.0,
Net Interest Income,-32000.0,-268000.0,338000.0,449000.0,212000.0,
Interest Income,,-2000.0,338000.0,,,
Normalized Income,593000.0,215000.0,53000.0,287000.0,408000.0,
Net Income From Continuing And Discontinued Operation,593000.0,215000.0,53000.0,287000.0,408000.0,
Total Expenses,10902000.0,11527000.0,13148000.0,8811000.0,6800000.0,
Total Operating Income As Reported,809000.0,31000.0,-137000.0,-20000.0,333000.0,
Diluted Average Shares,5930000.0,7175837.0,7121028.0,7018690.0,6934099.0,
Basic Average Shares,5930000.0,7175837.0,7121028.0,7018690.0,6934099.0,
Diluted EPS,0.1,0.0,0.007443,0.040891,0.1,
Basic EPS,0.1,0.0,0.007443,0.040891,0.1,
Diluted NI Availto Com Stockholders,593000.0,215000.0,53000.0,287000.0,408000.0,
Net Income Common Stockholders,593000.0,215000.0,53000.0,287000.0,408000.0,
Net Income,593000.0,215000.0,53000.0,287000.0,408000.0,
Net Income Including Noncontrolling Interests,593000.0,215000.0,53000.0,287000.0,408000.0,
Net Income Discontinuous Operations,,,,,,0.0
Net Income Continuous Operations,593000.0,215000.0,53000.0,287000.0,408000.0,
Tax Provision,184000.0,83000.0,148000.0,142000.0,137000.0,
Pretax Income,777000.0,298000.0,201000.0,429000.0,545000.0,
Special Income Charges,,,,,,-387000.0
Impairment Of Capital Assets,,,,,,0.0
Net Non Operating Interest Income Expense,-32000.0,-268000.0,338000.0,449000.0,212000.0,
Total Other Finance Cost,32000.0,,,-449000.0,-212000.0,140000.0
Interest Income Non Operating,,-2000.0,338000.0,,,
Operating Income,809000.0,293000.0,-137000.0,-20000.0,333000.0,
Operating Expense,6420000.0,6072000.0,7370000.0,5446000.0,4482000.0,
Research And Development,2301000.0,1862000.0,2508000.0,1786000.0,1370000.0,
Selling General And Administration,4119000.0,4023000.0,4862000.0,3660000.0,3112000.0,
Selling And Marketing Expense,2353000.0,-4577000.0,2845000.0,2079000.0,1827000.0,
General And Administrative Expense,1766000.0,8600000.0,2017000.0,1581000.0,1285000.0,
Other Gand A,1766000.0,-2221000.0,2017000.0,1581000.0,1285000.0,
Gross Profit,7229000.0,6365000.0,7233000.0,5426000.0,4815000.0,
Cost Of Revenue,4482000.0,5455000.0,5778000.0,3365000.0,2318000.0,
Total Revenue,11711000.0,11820000.0,13011000.0,8791000.0,7133000.0,
Operating Revenue,11711000.0,11820000.0,13011000.0,8791000.0,7133000.0,
