,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,48260.0,245340.4,155002.525773,-18326.4,230477.4,,
Tax Rate For Calcs,0.4,0.4,0.167843,0.15,0.15,,
Normalized EBITDA,5135664.0,693531.0,5868537.0,4300431.0,5845025.0,,
Total Unusual Items,120650.0,613351.0,923498.0,-122176.0,1536516.0,,
Total Unusual Items Excluding Goodwill,120650.0,613351.0,923498.0,-122176.0,1536516.0,,
Net Income From Continuing Operation Net Minority Interest,1669671.0,-1371267.0,4386228.0,2680709.0,3268304.0,,
Reconciled Depreciation,1365665.0,1329094.0,1352981.0,1331113.0,1297523.0,,
Reconciled Cost Of Revenue,17476138.0,18051915.0,17997885.0,16684076.0,15804965.0,,
EBITDA,5256314.0,1306882.0,6792035.0,4178255.0,7381541.0,,
EBIT,3890649.0,-22212.0,5439054.0,2847142.0,6084018.0,,
Net Interest Income,607043.0,253409.0,585396.0,330704.0,496923.0,,
Interest Expense,149871.0,643216.0,168141.0,238715.0,220129.0,,
Interest Income,756914.0,896625.0,753537.0,569419.0,717052.0,,
Normalized Income,1597281.0,-1739277.6,3617732.525773,2784558.6,1962265.4,,
Net Income From Continuing And Discontinued Operation,1669671.0,-1371267.0,4386228.0,2680709.0,3268304.0,,
Total Expenses,54123636.0,52489856.0,50474307.0,52632166.0,49319780.0,,
Total Operating Income As Reported,3005979.0,3306096.0,3593845.0,2139790.0,3515391.0,,
Diluted Average Shares,56467387.0,,56094770.0,56136563.0,56137363.0,,56032694.0
Basic Average Shares,54399915.0,,54827899.0,54869121.0,54689330.0,,54453244.0
Diluted EPS,0.03,,0.08,0.05,0.06,,0.1
Basic EPS,0.03,,0.08,0.05,0.06,,0.1
Diluted NI Availto Com Stockholders,1669671.0,-1371267.0,4386228.0,2680709.0,3268304.0,,
Net Income Common Stockholders,1669671.0,-1371267.0,4386228.0,2680709.0,3268304.0,,
Net Income,1669671.0,-1371267.0,4386228.0,2680709.0,3268304.0,,
Net Income Including Noncontrolling Interests,1669671.0,-1371267.0,4386228.0,2680709.0,3268304.0,,
Net Income Continuous Operations,1669671.0,-1371267.0,4386228.0,2680709.0,3268304.0,,
Tax Provision,2071107.0,705839.0,884685.0,-72282.0,2595585.0,,
Pretax Income,3740778.0,-665428.0,5270913.0,2608427.0,5863889.0,,
Other Income Expense,127756.0,-4224933.0,1091672.0,137933.0,1851575.0,,
Other Non Operating Income Expenses,7106.0,-4838284.0,168174.0,260109.0,315059.0,,
Special Income Charges,,0.0,0.0,0.0,,0.0,0.0
Gain On Sale Of Business,,0.0,0.0,0.0,,0.0,0.0
Restructuring And Mergern Acquisition,,,,,,0.0,0.0
Gain On Sale Of Security,120650.0,613351.0,923498.0,-122176.0,1536516.0,,
Net Non Operating Interest Income Expense,607043.0,253409.0,585396.0,330704.0,496923.0,,
Interest Expense Non Operating,149871.0,643216.0,168141.0,238715.0,220129.0,,
Interest Income Non Operating,756914.0,896625.0,753537.0,569419.0,717052.0,,
Operating Income,3005979.0,3306096.0,3593845.0,2139790.0,3515391.0,,
Operating Expense,36647498.0,34437941.0,32476422.0,35948090.0,33514815.0,,
Research And Development,13077156.0,12440574.0,11806300.0,12271521.0,11459714.0,,
Selling General And Administration,23570342.0,21997367.0,20670122.0,23676569.0,22055101.0,,
Selling And Marketing Expense,15523375.0,14357612.0,14068857.0,15846217.0,13668739.0,,
General And Administrative Expense,8046967.0,7639755.0,6601265.0,7830352.0,8386362.0,,
Other Gand A,8046967.0,7639755.0,6601265.0,7830352.0,8386362.0,,
Gross Profit,39653477.0,37744037.0,36070267.0,38087880.0,37030206.0,,
Cost Of Revenue,17476138.0,18051915.0,17997885.0,16684076.0,15804965.0,,
Total Revenue,57129615.0,55795952.0,54068152.0,54771956.0,52835171.0,,
Operating Revenue,57129615.0,55795952.0,54068152.0,54771956.0,52835171.0,,
