,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.17,0.303605,0.21,0.14,0.16
Normalized EBITDA,-5285000.0,18297000.0,2040000.0,6400000.0,-227000.0
Net Income From Continuing Operation Net Minority Interest,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Reconciled Depreciation,9988000.0,9773000.0,10459000.0,11861000.0,11676000.0
Reconciled Cost Of Revenue,26094000.0,25482000.0,25403000.0,26612000.0,25588000.0
EBITDA,-5285000.0,18297000.0,2040000.0,6400000.0,-227000.0
EBIT,-15273000.0,8524000.0,-8419000.0,-5461000.0,-11903000.0
Net Interest Income,1215000.0,1285000.0,1198000.0,1379000.0,1593000.0
Interest Income,1215000.0,1285000.0,1198000.0,1379000.0,1593000.0
Normalized Income,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Net Income From Continuing And Discontinued Operation,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Total Expenses,77840000.0,71522000.0,76379000.0,76556000.0,75728000.0
Total Operating Income As Reported,-15273000.0,8524000.0,-8419000.0,-5461000.0,-11903000.0
Diluted Average Shares,47120000.0,49316000.0,45933000.0,47185000.0,48346000.0
Basic Average Shares,47120000.0,46598000.0,45933000.0,47185000.0,48346000.0
Diluted EPS,-0.27,0.14,-0.14,-0.11,-0.2
Basic EPS,-0.27,0.14,-0.14,-0.11,-0.2
Diluted NI Availto Com Stockholders,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Net Income Common Stockholders,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Net Income,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Net Income Including Noncontrolling Interests,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Net Income Continuous Operations,-12510000.0,6684000.0,-6452000.0,-5208000.0,-9486000.0
Tax Provision,-2601000.0,2914000.0,-1706000.0,-862000.0,-1838000.0
Pretax Income,-15111000.0,9598000.0,-8158000.0,-6070000.0,-11324000.0
Other Income Expense,-1053000.0,-211000.0,-937000.0,-1988000.0,-1014000.0
Other Non Operating Income Expenses,-1053000.0,-211000.0,-937000.0,-1988000.0,-1014000.0
Net Non Operating Interest Income Expense,1215000.0,1285000.0,1198000.0,1379000.0,1593000.0
Interest Income Non Operating,1215000.0,1285000.0,1198000.0,1379000.0,1593000.0
Operating Income,-15273000.0,8524000.0,-8419000.0,-5461000.0,-11903000.0
Operating Expense,51746000.0,46040000.0,50976000.0,49944000.0,50140000.0
Research And Development,7986000.0,6316000.0,9616000.0,9116000.0,8772000.0
Selling General And Administration,43760000.0,39724000.0,41360000.0,40828000.0,41368000.0
Selling And Marketing Expense,28965000.0,25209000.0,25732000.0,25200000.0,26799000.0
General And Administrative Expense,14795000.0,14515000.0,15628000.0,15628000.0,14569000.0
Other Gand A,14795000.0,14515000.0,15628000.0,15628000.0,14569000.0
Gross Profit,36473000.0,54564000.0,42557000.0,44483000.0,38237000.0
Cost Of Revenue,26094000.0,25482000.0,25403000.0,26612000.0,25588000.0
Total Revenue,62567000.0,80046000.0,67960000.0,71095000.0,63825000.0
Operating Revenue,62567000.0,80046000.0,67960000.0,71095000.0,63825000.0
