,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,-29766000.0,8098000.0,8022000.0,-11872000.0,-33421000.0
Net Income From Continuing Operation Net Minority Interest,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Reconciled Depreciation,915000.0,921000.0,905000.0,631000.0,602000.0
Reconciled Cost Of Revenue,4811000.0,10849000.0,3982000.0,12403000.0,12303000.0
EBITDA,-29766000.0,8098000.0,8022000.0,-11872000.0,-33421000.0
EBIT,-30681000.0,7177000.0,7117000.0,-12503000.0,-34023000.0
Net Interest Income,-6916000.0,-7577000.0,-7984000.0,-6575000.0,-6262000.0
Interest Expense,6916000.0,7577000.0,7984000.0,6575000.0,6262000.0
Normalized Income,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Net Income From Continuing And Discontinued Operation,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Total Expenses,127266000.0,120116000.0,105661000.0,112057000.0,110463000.0
Total Operating Income As Reported,-32793000.0,5099000.0,4668000.0,-14395000.0,-36349000.0
Diluted Average Shares,245855082.0,243614026.0,241908407.0,239928570.0,238624145.0
Basic Average Shares,245855082.0,243614026.0,241908407.0,239928570.0,238624145.0
Diluted EPS,-0.15,0.0,0.0,-0.08,-0.17
Basic EPS,-0.15,0.0,0.0,-0.08,-0.17
Diluted NI Availto Com Stockholders,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Net Income Common Stockholders,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Net Income,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Net Income Including Noncontrolling Interests,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Net Income Continuous Operations,-37605000.0,-407000.0,-969000.0,-19079000.0,-41144000.0
Tax Provision,8000.0,7000.0,102000.0,1000.0,859000.0
Pretax Income,-37597000.0,-400000.0,-867000.0,-19078000.0,-40285000.0
Other Income Expense,2112000.0,2078000.0,2449000.0,1892000.0,2326000.0
Other Non Operating Income Expenses,2112000.0,2078000.0,2449000.0,1892000.0,2326000.0
Net Non Operating Interest Income Expense,-6916000.0,-7577000.0,-7984000.0,-6575000.0,-6262000.0
Interest Expense Non Operating,6916000.0,7577000.0,7984000.0,6575000.0,6262000.0
Operating Income,-32793000.0,5099000.0,4668000.0,-14395000.0,-36349000.0
Operating Expense,122455000.0,109267000.0,101679000.0,99654000.0,98160000.0
Research And Development,20188000.0,22856000.0,18067000.0,15666000.0,14938000.0
Selling General And Administration,102267000.0,86411000.0,83612000.0,83988000.0,83222000.0
Gross Profit,89662000.0,114366000.0,106347000.0,85259000.0,61811000.0
Cost Of Revenue,4811000.0,10849000.0,3982000.0,12403000.0,12303000.0
Total Revenue,94473000.0,125215000.0,110329000.0,97662000.0,74114000.0
Operating Revenue,94473000.0,125215000.0,110329000.0,97662000.0,74114000.0
