,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31
Tax Effect Of Unusual Items,-48000.0,-834346.177637,-2025.668738,-25847.491585,-10349.886105
Tax Rate For Calcs,0.4,0.182331,0.225074,0.1477,0.279727
Normalized EBITDA,-12786000.0,-5120000.0,11788000.0,31973000.0,23240000.0
Total Unusual Items,-120000.0,-4576000.0,-9000.0,-175000.0,-37000.0
Total Unusual Items Excluding Goodwill,-120000.0,-4576000.0,-9000.0,-175000.0,-37000.0
Net Income From Continuing Operation Net Minority Interest,-76703000.0,-22472000.0,-5736000.0,10635000.0,3162000.0
Reconciled Depreciation,2040000.0,2102000.0,2139000.0,1947000.0,1890000.0
Reconciled Cost Of Revenue,142864000.0,179016000.0,175080000.0,196896000.0,169374000.0
EBITDA,-12906000.0,-9696000.0,11779000.0,31798000.0,23203000.0
EBIT,-14946000.0,-11798000.0,9640000.0,29851000.0,21313000.0
Net Interest Income,-21775000.0,-15685000.0,-17042000.0,-17373000.0,-16923000.0
Interest Expense,21775000.0,15685000.0,17042000.0,17373000.0,16923000.0
Normalized Income,-76631000.0,-18730346.177637,-5729025.668738,10784152.508415,3188650.113895
Net Income From Continuing And Discontinued Operation,-76703000.0,-22472000.0,-5736000.0,10635000.0,3162000.0
Total Expenses,301618000.0,357414000.0,331663000.0,340148000.0,304376000.0
Diluted Average Shares,8297438.0,8283116.0,8274054.0,8428197.0,8413088.0
Basic Average Shares,8297438.0,8283116.0,8274054.0,8260468.0,8256681.0
Diluted EPS,-9.25,-2.71,-0.69,1.26,0.37
Basic EPS,-9.25,-2.71,-0.69,1.29,0.38
Diluted NI Availto Com Stockholders,-76713000.0,-22482000.0,-5746000.0,10625000.0,3152000.0
Net Income Common Stockholders,-76713000.0,-22482000.0,-5746000.0,10625000.0,3152000.0
Preferred Stock Dividends,10000.0,10000.0,10000.0,10000.0,10000.0
Net Income,-76703000.0,-22472000.0,-5736000.0,10635000.0,3162000.0
Net Income Including Noncontrolling Interests,-76703000.0,-22472000.0,-5736000.0,10635000.0,3162000.0
Net Income Continuous Operations,-76703000.0,-22472000.0,-5736000.0,10635000.0,3162000.0
Tax Provision,39982000.0,-5011000.0,-1666000.0,1843000.0,1228000.0
Pretax Income,-36721000.0,-27483000.0,-7402000.0,12478000.0,4390000.0
Other Income Expense,-120000.0,-4576000.0,-9000.0,-175000.0,-37000.0
Special Income Charges,-120000.0,-4576000.0,-9000.0,-175000.0,-37000.0
Gain On Sale Of Ppe,-120000.0,-100000.0,-9000.0,-175000.0,-37000.0
Other Special Charges,,4476000.0,,,
Net Non Operating Interest Income Expense,-21775000.0,-15685000.0,-17042000.0,-17373000.0,-16923000.0
Interest Expense Non Operating,21775000.0,15685000.0,17042000.0,17373000.0,16923000.0
Operating Income,-14826000.0,-7222000.0,9649000.0,30026000.0,21350000.0
Operating Expense,158754000.0,178398000.0,156583000.0,143252000.0,135002000.0
Provision For Doubtful Accounts,105207000.0,119074000.0,103036000.0,92962000.0,86652000.0
Depreciation Amortization Depletion Income Statement,2040000.0,2102000.0,2139000.0,1947000.0,1890000.0
Depreciation And Amortization In Income Statement,2040000.0,2102000.0,2139000.0,1947000.0,1890000.0
Selling General And Administration,51507000.0,57222000.0,51408000.0,48343000.0,46460000.0
Gross Profit,143928000.0,171176000.0,166232000.0,173278000.0,156352000.0
Cost Of Revenue,142864000.0,179016000.0,175080000.0,196896000.0,169374000.0
Total Revenue,286792000.0,350192000.0,341312000.0,370174000.0,325726000.0
Operating Revenue,286792000.0,350192000.0,341312000.0,370174000.0,325726000.0
