,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,29600.0,-136255.0,-126000.0,210771.300448,-226800.0,
Tax Rate For Calcs,0.4,0.229,0.21,0.164923,0.21,
Normalized EBITDA,684000.0,2481000.0,2335000.0,1104000.0,-2421000.0,
Total Unusual Items,74000.0,-595000.0,-600000.0,1278000.0,-1080000.0,
Total Unusual Items Excluding Goodwill,74000.0,-595000.0,-600000.0,1278000.0,-1080000.0,
Net Income From Continuing Operation Net Minority Interest,-280000.0,1076000.0,241000.0,1512000.0,-5756000.0,
Reconciled Depreciation,217000.0,210000.0,205000.0,205000.0,291000.0,
Reconciled Cost Of Revenue,14708000.0,14118000.0,12337000.0,11552000.0,13958000.0,
EBITDA,758000.0,1886000.0,1735000.0,2382000.0,-3501000.0,
EBIT,541000.0,1676000.0,1530000.0,2177000.0,-3792000.0,
Net Interest Income,-41000.0,10000.0,-18000.0,-98000.0,-167000.0,
Interest Expense,124000.0,76000.0,94000.0,170000.0,243000.0,
Interest Income,83000.0,86000.0,76000.0,72000.0,76000.0,
Normalized Income,-324400.0,1534745.0,715000.0,444771.300448,-4902800.0,
Net Income From Continuing And Discontinued Operation,-280000.0,1076000.0,241000.0,1512000.0,-5756000.0,
Total Expenses,18926000.0,16688000.0,15374000.0,14510000.0,22149000.0,
Total Operating Income As Reported,939000.0,772000.0,1985000.0,820000.0,-3098000.0,
Diluted Average Shares,,6094785.0,5913658.0,5894078.0,,5564582.0
Basic Average Shares,,6094785.0,5913658.0,5894078.0,,5564582.0
Diluted EPS,,0.16,0.08,0.24,,0.64
Basic EPS,,0.16,0.08,0.24,,0.64
Diluted NI Availto Com Stockholders,-280000.0,1076000.0,241000.0,1512000.0,-5756000.0,
Net Income Common Stockholders,-280000.0,1076000.0,241000.0,1512000.0,-5756000.0,
Net Income,-280000.0,1076000.0,241000.0,1512000.0,-5756000.0,
Minority Interests,-197000.0,-158000.0,-401000.0,-164000.0,264000.0,
Net Income Including Noncontrolling Interests,-83000.0,1234000.0,642000.0,1676000.0,-6020000.0,
Net Income Continuous Operations,-83000.0,1234000.0,642000.0,1676000.0,-6020000.0,
Tax Provision,500000.0,366000.0,794000.0,331000.0,1985000.0,
Pretax Income,417000.0,1600000.0,1436000.0,2007000.0,-4035000.0,
Other Income Expense,-481000.0,818000.0,-531000.0,1285000.0,-770000.0,
Other Non Operating Income Expenses,-555000.0,1413000.0,69000.0,7000.0,310000.0,
Gain On Sale Of Security,74000.0,-595000.0,-600000.0,1278000.0,-1080000.0,
Net Non Operating Interest Income Expense,-41000.0,10000.0,-18000.0,-98000.0,-167000.0,
Interest Expense Non Operating,124000.0,76000.0,94000.0,170000.0,243000.0,
Interest Income Non Operating,83000.0,86000.0,76000.0,72000.0,76000.0,
Operating Income,939000.0,772000.0,1985000.0,820000.0,-3098000.0,
Operating Expense,4218000.0,2570000.0,3037000.0,2958000.0,8191000.0,
Selling General And Administration,4218000.0,2570000.0,3037000.0,2958000.0,8191000.0,
Gross Profit,5157000.0,3342000.0,5022000.0,3778000.0,5093000.0,
Cost Of Revenue,14708000.0,14118000.0,12337000.0,11552000.0,13958000.0,
Total Revenue,19865000.0,17460000.0,17359000.0,15330000.0,19051000.0,
Operating Revenue,19865000.0,17460000.0,17359000.0,15330000.0,19051000.0,
