,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,217140.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0
Normalized EBITDA,-11456000.0,-3916000.0,-3602000.0,-4722000.0,-3385000.0
Total Unusual Items,3401000.0,1034000.0,423000.0,387000.0,333000.0
Total Unusual Items Excluding Goodwill,3401000.0,1034000.0,423000.0,387000.0,333000.0
Net Income From Continuing Operation Net Minority Interest,-8402000.0,-3594000.0,-4063000.0,-4540000.0,-3548000.0
Reconciled Depreciation,353000.0,684000.0,905000.0,217000.0,513000.0
Reconciled Cost Of Revenue,547000.0,878000.0,301000.0,454000.0,123000.0
EBITDA,-8055000.0,-2882000.0,-3179000.0,-4335000.0,-3052000.0
EBIT,-8408000.0,-3566000.0,-4084000.0,-4552000.0,-3565000.0
Net Interest Income,-2000.0,-55000.0,-19000.0,-5000.0,-4000.0
Interest Expense,2000.0,55000.0,19000.0,5000.0,4000.0
Normalized Income,-11803000.0,-4410860.0,-4486000.0,-4927000.0,-3881000.0
Net Income From Continuing And Discontinued Operation,-8402000.0,-3594000.0,-4063000.0,-4540000.0,-3548000.0
Total Expenses,12956000.0,6044000.0,5684000.0,6106000.0,5155000.0
Total Operating Income As Reported,-11809000.0,-4600000.0,-4507000.0,-4939000.0,-3898000.0
Diluted Average Shares,197731671.0,,101575000.0,113500000.0,95785054.0
Basic Average Shares,197731671.0,,101575000.0,113500000.0,95785054.0
Diluted EPS,-0.04,,-0.04,-0.04,-0.04
Basic EPS,-0.04,,-0.04,-0.04,-0.04
Diluted NI Availto Com Stockholders,-8402000.0,-3594000.0,-4063000.0,-4540000.0,-3548000.0
Net Income Common Stockholders,-8402000.0,-3594000.0,-4063000.0,-4540000.0,-3548000.0
Net Income,-8402000.0,-3594000.0,-4063000.0,-4540000.0,-3548000.0
Minority Interests,8000.0,30000.0,40000.0,17000.0,21000.0
Net Income Including Noncontrolling Interests,-8410000.0,-3624000.0,-4103000.0,-4557000.0,-3569000.0
Net Income Continuous Operations,-8410000.0,-3624000.0,-4103000.0,-4557000.0,-3569000.0
Tax Provision,0.0,3000.0,0.0,0.0,0.0
Pretax Income,-8410000.0,-3621000.0,-4103000.0,-4557000.0,-3569000.0
Other Income Expense,3401000.0,1034000.0,423000.0,387000.0,333000.0
Gain On Sale Of Security,3401000.0,1034000.0,423000.0,387000.0,333000.0
Net Non Operating Interest Income Expense,-2000.0,-55000.0,-19000.0,-5000.0,-4000.0
Interest Expense Non Operating,2000.0,55000.0,19000.0,5000.0,4000.0
Operating Income,-11809000.0,-4600000.0,-4507000.0,-4939000.0,-3898000.0
Operating Expense,12409000.0,5166000.0,5383000.0,5652000.0,5032000.0
Research And Development,448000.0,1095000.0,533000.0,320000.0,484000.0
Selling General And Administration,11961000.0,4071000.0,4850000.0,5332000.0,4548000.0
Selling And Marketing Expense,188000.0,359000.0,288000.0,370000.0,245000.0
General And Administrative Expense,11773000.0,3712000.0,4562000.0,4962000.0,4303000.0
Other Gand A,11773000.0,3712000.0,4562000.0,4962000.0,4303000.0
Gross Profit,600000.0,566000.0,876000.0,713000.0,1134000.0
Cost Of Revenue,547000.0,878000.0,301000.0,454000.0,123000.0
Total Revenue,1147000.0,1444000.0,1177000.0,1167000.0,1257000.0
Operating Revenue,1147000.0,1444000.0,1177000.0,1167000.0,1257000.0
