,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-3501000.0,-798000.0,3633000.0,-986000.0,-4599000.0,,
Tax Rate For Calcs,0.389,0.21,0.21,0.068,0.21,,
Normalized EBITDA,77300000.0,56900000.0,31900000.0,70000000.0,65300000.0,,
Total Unusual Items,-9000000.0,-3800000.0,17300000.0,-14500000.0,-21900000.0,,
Total Unusual Items Excluding Goodwill,-9000000.0,-3800000.0,17300000.0,-14500000.0,-21900000.0,,
Net Income From Continuing Operation Net Minority Interest,22500000.0,29400000.0,53200000.0,20700000.0,1500000.0,,
Reconciled Depreciation,24200000.0,25800000.0,23900000.0,25100000.0,24500000.0,,
Reconciled Cost Of Revenue,438600000.0,435400000.0,476900000.0,435500000.0,422300000.0,,
EBITDA,68300000.0,53100000.0,49200000.0,55500000.0,43400000.0,,
EBIT,44100000.0,27300000.0,25300000.0,30400000.0,18900000.0,,
Net Interest Income,-6800000.0,-6200000.0,-7300000.0,-7800000.0,-7100000.0,,
Interest Expense,7300000.0,6800000.0,7900000.0,8400000.0,7500000.0,,
Interest Income,500000.0,600000.0,600000.0,600000.0,400000.0,,
Normalized Income,27999000.0,32402000.0,39533000.0,34214000.0,18801000.0,,
Net Income From Continuing And Discontinued Operation,22100000.0,28400000.0,55600000.0,19900000.0,900000.0,,
Total Expenses,656400000.0,646100000.0,721400000.0,653800000.0,634300000.0,,
Total Operating Income As Reported,43500000.0,27100000.0,29400000.0,31300000.0,19500000.0,,
Diluted Average Shares,23300000.0,23500000.0,24300000.0,25000000.0,26200000.0,,
Basic Average Shares,23200000.0,23400000.0,24100000.0,24900000.0,26100000.0,,
Diluted EPS,0.94,1.21,2.29,0.8,0.03,,
Basic EPS,0.95,1.21,2.31,0.8,0.03,,
Diluted NI Availto Com Stockholders,22100000.0,28400000.0,55600000.0,19900000.0,900000.0,,
Net Income Common Stockholders,22100000.0,28400000.0,55600000.0,19900000.0,900000.0,,
Net Income,22100000.0,28400000.0,55600000.0,19900000.0,900000.0,,
Minority Interests,0.0,0.0,-100000.0,200000.0,-300000.0,,
Net Income Including Noncontrolling Interests,22100000.0,28400000.0,55700000.0,19700000.0,1200000.0,,
Net Income Discontinuous Operations,-400000.0,-1000000.0,2400000.0,-800000.0,-600000.0,,
Net Income Continuous Operations,22500000.0,29400000.0,53300000.0,20500000.0,1800000.0,,
Tax Provision,14300000.0,-8900000.0,-35900000.0,1500000.0,9600000.0,,
Pretax Income,36800000.0,20500000.0,17400000.0,22000000.0,11400000.0,,
Other Income Expense,-8900000.0,-4200000.0,12600000.0,-16000000.0,-22900000.0,,
Other Non Operating Income Expenses,100000.0,-400000.0,-4700000.0,-1500000.0,-1000000.0,,
Special Income Charges,-9000000.0,-3800000.0,17300000.0,-14500000.0,-21900000.0,,
Other Special Charges,,,,,,,0.0
Impairment Of Capital Assets,0.0,,900000.0,7800000.0,15700000.0,,2200000.0
Restructuring And Mergern Acquisition,9000000.0,3800000.0,-18200000.0,6700000.0,6200000.0,,
Net Non Operating Interest Income Expense,-6800000.0,-6200000.0,-7300000.0,-7800000.0,-7100000.0,,
Interest Expense Non Operating,7300000.0,6800000.0,7900000.0,8400000.0,7500000.0,,
Interest Income Non Operating,500000.0,600000.0,600000.0,600000.0,400000.0,,
Operating Income,52500000.0,30900000.0,12100000.0,45800000.0,41400000.0,,
Operating Expense,217800000.0,210700000.0,244500000.0,218300000.0,212000000.0,,
Research And Development,5700000.0,5000000.0,,5500000.0,5900000.0,5700000.0,
Selling General And Administration,212100000.0,205700000.0,261600000.0,212800000.0,206100000.0,,
Selling And Marketing Expense,140400000.0,138800000.0,,145800000.0,140900000.0,139500000.0,
General And Administrative Expense,71700000.0,66900000.0,,67000000.0,65200000.0,62600000.0,
Other Gand A,71700000.0,66900000.0,,67000000.0,65200000.0,62600000.0,
Gross Profit,270300000.0,241600000.0,256600000.0,264100000.0,253400000.0,,
Cost Of Revenue,438600000.0,435400000.0,476900000.0,435500000.0,422300000.0,,
Total Revenue,708900000.0,677000000.0,733500000.0,699600000.0,675700000.0,,
Operating Revenue,708900000.0,677000000.0,733500000.0,699600000.0,675700000.0,,
