,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-2899.0,9007.48001,33654.0,40950.0,4662.0
Tax Rate For Calcs,0.223,0.237039,0.213,0.225,0.222
Total Unusual Items,-13000.0,38000.0,158000.0,182000.0,21000.0
Total Unusual Items Excluding Goodwill,-13000.0,38000.0,158000.0,182000.0,21000.0
Net Income From Continuing Operation Net Minority Interest,6101000.0,5916000.0,5404000.0,5103000.0,4810000.0
Reconciled Depreciation,387000.0,358000.0,566000.0,209000.0,385000.0
Net Interest Income,16393000.0,15821000.0,15481000.0,14805000.0,13974000.0
Interest Expense,12573000.0,13223000.0,13345000.0,12917000.0,13208000.0
Interest Income,28966000.0,29044000.0,28826000.0,27722000.0,27182000.0
Normalized Income,6111101.0,5887007.48001,5279654.0,4961950.0,4793662.0
Net Income From Continuing And Discontinued Operation,6101000.0,5916000.0,5404000.0,5103000.0,4810000.0
Diluted Average Shares,14125649.0,14142249.0,14172953.0,14223418.0,14241072.0
Basic Average Shares,14125649.0,14142249.0,14172953.0,14221597.0,14223004.0
Diluted EPS,0.43,0.42,0.38,0.36,0.34
Basic EPS,0.43,0.42,0.38,0.36,0.34
Diluted NI Availto Com Stockholders,6072000.0,5894000.0,5385000.0,5085000.0,4792000.0
Net Income Common Stockholders,6072000.0,5894000.0,5385000.0,5085000.0,4792000.0
Otherunder Preferred Stock Dividend,29000.0,22000.0,19000.0,18000.0,18000.0
Net Income,6101000.0,5916000.0,5404000.0,5103000.0,4810000.0
Net Income Including Noncontrolling Interests,6101000.0,5916000.0,5404000.0,5103000.0,4810000.0
Net Income Continuous Operations,6101000.0,5916000.0,5404000.0,5103000.0,4810000.0
Tax Provision,1746000.0,1838000.0,1459000.0,1480000.0,1374000.0
Pretax Income,7847000.0,7754000.0,6863000.0,6583000.0,6184000.0
Special Income Charges,0.0,,,,-3000.0
Other Special Charges,,,,,3000.0
Gain On Sale Of Security,0.0,0.0,0.0,0.0,0.0
Selling General And Administration,6200000.0,5257000.0,6266000.0,5568000.0,5677000.0
Selling And Marketing Expense,124000.0,70000.0,154000.0,-5000.0,162000.0
General And Administrative Expense,6076000.0,5187000.0,6112000.0,5573000.0,5515000.0
Insurance And Claims,276000.0,270000.0,250000.0,225000.0,247000.0
Salaries And Wages,5800000.0,4917000.0,5862000.0,5348000.0,5268000.0
Total Revenue,16793000.0,16351000.0,16253000.0,15433000.0,14605000.0
Operating Revenue,16793000.0,16351000.0,16253000.0,15433000.0,14605000.0
Occupancy And Equipment,752000.0,652000.0,734000.0,722000.0,723000.0
Professional Expense And Contract Services Expense,254000.0,340000.0,280000.0,305000.0,221000.0
Other Non Interest Expense,1717000.0,1724000.0,1754000.0,1718000.0,1627000.0
