,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-19633000.0,-20356000.0,-19671000.0,-28924000.0,-32115000.0
Total Unusual Items,,0.0,,3390000.0,
Total Unusual Items Excluding Goodwill,,0.0,,3390000.0,
Net Income From Continuing Operation Net Minority Interest,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Reconciled Depreciation,546000.0,538000.0,530000.0,510000.0,501000.0
EBITDA,-19633000.0,-20356000.0,-19671000.0,-25534000.0,-32115000.0
EBIT,-20179000.0,-20894000.0,-20201000.0,-26044000.0,-32616000.0
Net Interest Income,2138000.0,2188000.0,1374000.0,1209000.0,1153000.0
Interest Expense,17000.0,25000.0,82000.0,59000.0,40000.0
Interest Income,2155000.0,2213000.0,1456000.0,1268000.0,1193000.0
Normalized Income,-20196000.0,-20919000.0,-20283000.0,-29493000.0,-32656000.0
Net Income From Continuing And Discontinued Operation,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Total Expenses,22333000.0,23116000.0,21648000.0,30688000.0,33805000.0
Total Operating Income As Reported,-22333000.0,-23116000.0,-21648000.0,-30688000.0,-33805000.0
Diluted Average Shares,81183812.0,76356996.0,60980867.0,43573628.0,33113991.0
Basic Average Shares,81183812.0,76356996.0,60980867.0,43573628.0,33113991.0
Diluted EPS,-0.25,-0.27,-0.33,-0.6,-0.99
Basic EPS,-0.25,-0.27,-0.33,-0.6,-0.99
Diluted NI Availto Com Stockholders,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Net Income Common Stockholders,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Net Income,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Net Income Including Noncontrolling Interests,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Net Income Continuous Operations,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-20196000.0,-20919000.0,-20283000.0,-26103000.0,-32656000.0
Other Income Expense,-1000.0,9000.0,-9000.0,3376000.0,-4000.0
Other Non Operating Income Expenses,-1000.0,9000.0,-9000.0,-14000.0,-4000.0
Gain On Sale Of Security,,0.0,,3390000.0,
Net Non Operating Interest Income Expense,2138000.0,2188000.0,1374000.0,1209000.0,1153000.0
Interest Expense Non Operating,17000.0,25000.0,82000.0,59000.0,40000.0
Interest Income Non Operating,2155000.0,2213000.0,1456000.0,1268000.0,1193000.0
Operating Income,-22333000.0,-23116000.0,-21648000.0,-30688000.0,-33805000.0
Operating Expense,22333000.0,23116000.0,21648000.0,30688000.0,33805000.0
Research And Development,15703000.0,16210000.0,15695000.0,14721000.0,17171000.0
Selling General And Administration,6630000.0,6906000.0,5953000.0,15967000.0,16634000.0
General And Administrative Expense,6630000.0,6906000.0,5953000.0,15967000.0,16634000.0
Other Gand A,6630000.0,6906000.0,5953000.0,15967000.0,16634000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
