,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-530.040056,0.0,0.0,0.0,307566.42
Tax Rate For Calcs,0.000159,0.0,0.0,0.0,0.21
Normalized EBITDA,-671524.0,-5258617.0,-15275277.0,-5389319.0,-3190255.0
Total Unusual Items,-3343869.0,232717.0,565800.0,-124618.0,1464602.0
Total Unusual Items Excluding Goodwill,-3343869.0,232717.0,565800.0,-124618.0,1464602.0
Net Income From Continuing Operation Net Minority Interest,-6063488.0,-4507260.0,-13378800.0,-6873003.0,-5070008.0
Reconciled Depreciation,83704.0,85371.0,87748.0,72677.0,83696.0
Reconciled Cost Of Revenue,1461991.0,766976.0,131065.0,561244.0,1504311.0
EBITDA,-4015393.0,-5025900.0,-14709477.0,-5513937.0,-1725653.0
EBIT,-4099097.0,-5111271.0,-14797225.0,-5586614.0,-1809349.0
Net Interest Income,-235465.0,-477482.0,-707017.0,-535817.0,-544653.0
Normalized Income,-2720149.040056,-4739977.0,-13944600.0,-6748385.0,-6227043.58
Net Income From Continuing And Discontinued Operation,-6063488.0,-4507260.0,-13378800.0,-6873003.0,-5070008.0
Total Expenses,4955525.0,6439708.0,15130214.0,6419469.0,7312161.0
Total Operating Income As Reported,-6684970.0,-5111271.0,-14797225.0,-5586614.0,-5612341.0
Diluted Average Shares,952168.0,463940.0,157849.0,44305.0,22028.0
Basic Average Shares,952168.0,463940.0,157849.0,44305.0,22028.0
Diluted EPS,-6.38,-9.6,-84.8,-155.2,-230.0
Basic EPS,-6.38,-9.6,-84.8,-155.2,-230.0
Diluted NI Availto Com Stockholders,-6063488.0,-4507260.0,-13378800.0,-6873003.0,-5070008.0
Net Income Common Stockholders,-6063488.0,-4507260.0,-13378800.0,-6873003.0,-5070008.0
Otherunder Preferred Stock Dividend,,0.0,0.0,0.0,0.0
Net Income,-6063488.0,-4507260.0,-13378800.0,-6873003.0,-5070008.0
Minority Interests,244222.0,286955.0,189662.0,5598.0,28809.0
Net Income Including Noncontrolling Interests,-6307710.0,-4794215.0,-13568462.0,-6878601.0,-5098817.0
Net Income Continuous Operations,-6307710.0,-4794215.0,-13568462.0,-6878601.0,-5098817.0
Tax Provision,-1000.0,0.0,0.0,0.0,1600.0
Pretax Income,-6308710.0,-4794215.0,-13568462.0,-6878601.0,-5097217.0
Other Income Expense,-2858170.0,794538.0,1935780.0,-756170.0,1059777.0
Other Non Operating Income Expenses,485699.0,561821.0,1369980.0,-631552.0,-404825.0
Gain On Sale Of Security,126026.0,232717.0,565800.0,-124618.0,1464602.0
Net Non Operating Interest Income Expense,-235465.0,-477482.0,-707017.0,-535817.0,-544653.0
Total Other Finance Cost,,477482.0,707017.0,535817.0,
Operating Income,-3215075.0,-5111271.0,-14797225.0,-5586614.0,-5612341.0
Operating Expense,3493534.0,5672732.0,14999149.0,5858225.0,5807850.0
Other Operating Expenses,-209411.0,-270190.0,,-101449.0,-86255.0
Research And Development,674310.0,1179288.0,1093163.0,883772.0,767558.0
Selling General And Administration,3028635.0,4763634.0,13905986.0,5075902.0,5126547.0
Gross Profit,278459.0,561461.0,201924.0,271611.0,195509.0
Cost Of Revenue,1461991.0,766976.0,131065.0,561244.0,1504311.0
Total Revenue,1740450.0,1328437.0,332989.0,832855.0,1699820.0
Operating Revenue,1740450.0,1328437.0,332989.0,832855.0,1699820.0
