,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-40931928.0,-1983804.038005,-607600.0,-1840000.0,-3087000.0
Tax Rate For Calcs,0.228,0.012998,0.217,0.23,0.21
Normalized EBITDA,12540000.0,24034000.0,30430000.0,34462000.0,19976000.0
Total Unusual Items,-179526000.0,-152622000.0,-2800000.0,-8000000.0,-14700000.0
Total Unusual Items Excluding Goodwill,-179526000.0,-152622000.0,-2800000.0,-8000000.0,-14700000.0
Net Income From Continuing Operation Net Minority Interest,-134804000.0,-134633000.0,15422000.0,14426000.0,-3024000.0
Reconciled Depreciation,6265000.0,6262000.0,6186000.0,5830000.0,5808000.0
Reconciled Cost Of Revenue,72845000.0,90057000.0,81479000.0,87107000.0,78323000.0
EBITDA,-166986000.0,-128588000.0,27630000.0,26462000.0,5276000.0
EBIT,-173251000.0,-134850000.0,21444000.0,20632000.0,-532000.0
Net Interest Income,-1421000.0,-1554000.0,-1739000.0,-1897000.0,-1854000.0
Interest Expense,1421000.0,1554000.0,1739000.0,1897000.0,1854000.0
Normalized Income,3790072.0,16005195.961995,17614400.0,20586000.0,8589000.0
Net Income From Continuing And Discontinued Operation,-134804000.0,-134633000.0,15422000.0,14426000.0,-3024000.0
Total Expenses,100102000.0,120896000.0,107096000.0,117176000.0,107700000.0
Total Operating Income As Reported,-173201000.0,-135202000.0,21016000.0,20318000.0,-747000.0
Diluted Average Shares,21389441.0,21374904.0,21373300.0,21360984.0,21342531.0
Basic Average Shares,21389441.0,21374904.0,21373300.0,21360984.0,21342531.0
Diluted EPS,-6.3,-6.22,0.71,0.67,-0.14
Basic EPS,-6.3,-6.22,0.71,0.67,-0.14
Diluted NI Availto Com Stockholders,-134839000.0,-133016000.0,15232000.0,14267000.0,-2994000.0
Net Income Common Stockholders,-134839000.0,-133016000.0,15232000.0,14267000.0,-2994000.0
Otherunder Preferred Stock Dividend,35000.0,-1617000.0,190000.0,159000.0,-30000.0
Net Income,-134804000.0,-134633000.0,15422000.0,14426000.0,-3024000.0
Minority Interests,3000.0,-2000.0,-7000.0,-1000.0,33000.0
Net Income Including Noncontrolling Interests,-134807000.0,-134631000.0,15429000.0,14427000.0,-3057000.0
Net Income Continuous Operations,-134807000.0,-134631000.0,15429000.0,14427000.0,-3057000.0
Tax Provision,-39865000.0,-1773000.0,4276000.0,4308000.0,671000.0
Pretax Income,-174672000.0,-136404000.0,19705000.0,18735000.0,-2386000.0
Other Income Expense,-179576000.0,-152270000.0,-2372000.0,-7686000.0,-14485000.0
Other Non Operating Income Expenses,-50000.0,352000.0,428000.0,314000.0,215000.0
Special Income Charges,-179526000.0,-152622000.0,-2800000.0,-8000000.0,-14700000.0
Impairment Of Capital Assets,179526000.0,152622000.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,0.0,0.0,2800000.0,8000000.0,14700000.0
Net Non Operating Interest Income Expense,-1421000.0,-1554000.0,-1739000.0,-1897000.0,-1854000.0
Interest Expense Non Operating,1421000.0,1554000.0,1739000.0,1897000.0,1854000.0
Operating Income,6325000.0,17420000.0,23816000.0,28318000.0,13953000.0
Operating Expense,27257000.0,30839000.0,25617000.0,30069000.0,29377000.0
Selling General And Administration,27257000.0,30839000.0,25617000.0,30069000.0,29377000.0
Selling And Marketing Expense,6191000.0,9307000.0,6691000.0,6913000.0,8172000.0
General And Administrative Expense,21066000.0,21532000.0,18926000.0,23156000.0,21205000.0
Other Gand A,21066000.0,21532000.0,18926000.0,23156000.0,21205000.0
Gross Profit,33582000.0,48259000.0,49433000.0,58387000.0,43330000.0
Cost Of Revenue,72845000.0,90057000.0,81479000.0,87107000.0,78323000.0
Total Revenue,106427000.0,138316000.0,130912000.0,145494000.0,121653000.0
Operating Revenue,106427000.0,138316000.0,130912000.0,145494000.0,121653000.0
