,2026-04-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,,-10057142.857143,-9600000.0,-6930000.0,-8285714.285714,-24780000.0,
Tax Rate For Calcs,,0.314286,0.4,0.21,0.285714,0.21,
Normalized EBITDA,,206000000.0,156000000.0,139000000.0,126000000.0,103000000.0,
Total Unusual Items,,-32000000.0,-24000000.0,-33000000.0,-29000000.0,-118000000.0,
Total Unusual Items Excluding Goodwill,,-32000000.0,-24000000.0,-33000000.0,-29000000.0,-118000000.0,
Net Income From Continuing Operation Net Minority Interest,,24000000.0,30000000.0,-1000000.0,15000000.0,24000000.0,
Reconciled Depreciation,,74000000.0,58000000.0,68000000.0,57000000.0,89000000.0,
Reconciled Cost Of Revenue,,1434000000.0,1104000000.0,1155000000.0,1136000000.0,1474000000.0,
EBITDA,,174000000.0,132000000.0,106000000.0,97000000.0,-15000000.0,
EBIT,,100000000.0,74000000.0,38000000.0,40000000.0,-104000000.0,
Net Interest Income,,-65000000.0,-53000000.0,-40000000.0,-19000000.0,-27000000.0,
Interest Expense,,65000000.0,53000000.0,40000000.0,19000000.0,27000000.0,
Normalized Income,,45942857.142857,44400000.0,25070000.0,35714285.714286,117220000.0,
Net Income From Continuing And Discontinued Operation,,24000000.0,6000000.0,-1000000.0,15000000.0,24000000.0,
Total Expenses,,2513000000.0,1905000000.0,1981000000.0,1959000000.0,2596000000.0,
Total Operating Income As Reported,,69000000.0,44000000.0,22000000.0,22000000.0,-131000000.0,
Diluted Average Shares,60900000.0,60900000.0,60800000.0,60000000.0,60500000.0,,
Basic Average Shares,60100000.0,60100000.0,60000000.0,60000000.0,59900000.0,,
Diluted EPS,0.39,0.39,0.1,-0.02,0.25,,
Basic EPS,0.4,0.4,0.1,-0.02,0.25,,
Diluted NI Availto Com Stockholders,,24000000.0,6000000.0,-1000000.0,15000000.0,24000000.0,
Net Income Common Stockholders,,24000000.0,6000000.0,-1000000.0,15000000.0,24000000.0,
Net Income,,24000000.0,6000000.0,-1000000.0,15000000.0,24000000.0,
Net Income Including Noncontrolling Interests,,24000000.0,6000000.0,-1000000.0,15000000.0,24000000.0,
Net Income Discontinuous Operations,,,-24000000.0,0.0,0.0,0.0,194754000.0
Net Income Continuous Operations,,24000000.0,30000000.0,-1000000.0,15000000.0,24000000.0,
Tax Provision,,11000000.0,-9000000.0,-1000000.0,6000000.0,-155000000.0,
Pretax Income,,35000000.0,21000000.0,-2000000.0,21000000.0,-131000000.0,
Other Income Expense,,-1000000.0,6000000.0,-17000000.0,-11000000.0,-91000000.0,
Other Non Operating Income Expenses,,31000000.0,30000000.0,16000000.0,18000000.0,27000000.0,
Special Income Charges,,-32000000.0,-24000000.0,-33000000.0,-29000000.0,-118000000.0,
Restructuring And Mergern Acquisition,,32000000.0,24000000.0,33000000.0,29000000.0,118000000.0,
Net Non Operating Interest Income Expense,,-65000000.0,-53000000.0,-40000000.0,-19000000.0,-27000000.0,
Interest Expense Non Operating,,65000000.0,53000000.0,40000000.0,19000000.0,27000000.0,
Operating Income,,101000000.0,68000000.0,55000000.0,51000000.0,-13000000.0,
Operating Expense,,1079000000.0,801000000.0,826000000.0,823000000.0,1122000000.0,
Selling General And Administration,,1079000000.0,801000000.0,826000000.0,823000000.0,1122000000.0,
Gross Profit,,1180000000.0,869000000.0,881000000.0,874000000.0,1109000000.0,
Cost Of Revenue,,1434000000.0,1104000000.0,1155000000.0,1136000000.0,1474000000.0,
Total Revenue,,2614000000.0,1973000000.0,2036000000.0,2010000000.0,2583000000.0,
Operating Revenue,,2614000000.0,1973000000.0,2036000000.0,2010000000.0,2583000000.0,
