,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-492795.0,-700256.0,-427441.0,-1381195.37656,-1319004.0
Tax Rate For Calcs,0.233,0.277,0.269,0.238548,0.236
Normalized EBITDA,126257000.0,91654000.0,76515000.0,77457000.0,88956000.0
Total Unusual Items,-2115000.0,-2528000.0,-1589000.0,-5790000.0,-5589000.0
Total Unusual Items Excluding Goodwill,-2115000.0,-2528000.0,-1589000.0,-5790000.0,-5589000.0
Net Income From Continuing Operation Net Minority Interest,58229000.0,33885000.0,23298000.0,21592000.0,31482000.0
Reconciled Depreciation,38166000.0,34368000.0,35045000.0,35075000.0,33853000.0
Reconciled Cost Of Revenue,348828000.0,323666000.0,310753000.0,338352000.0,298884000.0
EBITDA,124142000.0,89126000.0,74926000.0,71667000.0,83367000.0
EBIT,85976000.0,54758000.0,39881000.0,36592000.0,49514000.0
Net Interest Income,-6264000.0,-6089000.0,-6186000.0,-6225000.0,-6213000.0
Interest Expense,6264000.0,6089000.0,6186000.0,6225000.0,6213000.0
Normalized Income,59851205.0,35712744.0,24459559.0,26000804.62344,35751996.0
Net Income From Continuing And Discontinued Operation,58229000.0,33885000.0,23298000.0,21592000.0,31482000.0
Total Expenses,511040000.0,474336000.0,458826000.0,479287000.0,436750000.0
Total Operating Income As Reported,79430000.0,52661000.0,37559000.0,31370000.0,44060000.0
Diluted Average Shares,77758000.0,77083000.0,76829000.0,76934000.0,77651000.0
Basic Average Shares,76264000.0,76194000.0,76128000.0,76209000.0,77037000.0
Diluted EPS,0.75,0.44,0.3,0.28,0.41
Basic EPS,0.76,0.44,0.31,0.28,0.41
Diluted NI Availto Com Stockholders,58229000.0,33885000.0,23298000.0,21592000.0,31482000.0
Net Income Common Stockholders,58229000.0,33885000.0,23298000.0,21592000.0,31482000.0
Net Income,58229000.0,33885000.0,23298000.0,21592000.0,31482000.0
Minority Interests,-2894000.0,-1312000.0,-1333000.0,-1531000.0,-1600000.0
Net Income Including Noncontrolling Interests,61123000.0,35197000.0,24631000.0,23123000.0,33082000.0
Net Income Continuous Operations,61123000.0,35197000.0,24631000.0,23123000.0,33082000.0
Tax Provision,18589000.0,13472000.0,9064000.0,7244000.0,10219000.0
Pretax Income,79712000.0,48669000.0,33695000.0,30367000.0,43301000.0
Other Income Expense,4431000.0,-431000.0,733000.0,-568000.0,-135000.0
Other Non Operating Income Expenses,6546000.0,2097000.0,2322000.0,5222000.0,5454000.0
Special Income Charges,-2115000.0,-2528000.0,-1589000.0,-5790000.0,-5589000.0
Restructuring And Mergern Acquisition,2115000.0,2528000.0,1589000.0,4278000.0,5589000.0
Net Non Operating Interest Income Expense,-6264000.0,-6089000.0,-6186000.0,-6225000.0,-6213000.0
Interest Expense Non Operating,6264000.0,6089000.0,6186000.0,6225000.0,6213000.0
Operating Income,81545000.0,55189000.0,39148000.0,37160000.0,49649000.0
Operating Expense,126433000.0,118680000.0,115402000.0,108505000.0,106716000.0
Other Operating Expenses,124046000.0,116302000.0,113028000.0,105860000.0,104013000.0
Depreciation Amortization Depletion Income Statement,2387000.0,2378000.0,2374000.0,2645000.0,2703000.0
Depreciation And Amortization In Income Statement,2387000.0,2378000.0,2374000.0,2645000.0,2703000.0
Amortization,2387000.0,2378000.0,2374000.0,2645000.0,2703000.0
Amortization Of Intangibles Income Statement,2387000.0,2378000.0,2374000.0,2645000.0,2703000.0
Gross Profit,207978000.0,173869000.0,154550000.0,145665000.0,156365000.0
Cost Of Revenue,384607000.0,355656000.0,343424000.0,370782000.0,330034000.0
Total Revenue,592585000.0,529525000.0,497974000.0,516447000.0,486399000.0
Operating Revenue,592585000.0,529525000.0,497974000.0,516447000.0,486399000.0
