,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0
Normalized EBITDA,-6943000.0,-7318000.0,-7876000.0,-4510000.0,-5245000.0
Net Income From Continuing Operation Net Minority Interest,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Reconciled Depreciation,150000.0,146000.0,143000.0,141000.0,137000.0
Reconciled Cost Of Revenue,1463000.0,1964000.0,1624000.0,1504000.0,1289000.0
EBITDA,-6943000.0,-7318000.0,-7876000.0,-4510000.0,-5245000.0
EBIT,-7093000.0,-7464000.0,-8019000.0,-4651000.0,-5382000.0
Net Interest Income,59000.0,94000.0,132000.0,37000.0,6000.0
Interest Income,59000.0,94000.0,132000.0,37000.0,6000.0
Normalized Income,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Net Income From Continuing And Discontinued Operation,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Total Expenses,9885000.0,11382000.0,11557000.0,7966000.0,8165000.0
Total Operating Income As Reported,-7093000.0,-7464000.0,-8019000.0,-4651000.0,-5382000.0
Diluted Average Shares,47456908.0,,46217127.0,46344080.0,46344080.0
Basic Average Shares,47456908.0,,46217127.0,46344080.0,46344080.0
Diluted EPS,-0.15,,-0.17,-0.099797,-0.11598
Basic EPS,-0.15,,-0.17,-0.099797,-0.11598
Diluted NI Availto Com Stockholders,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Net Income Common Stockholders,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Net Income,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Net Income Including Noncontrolling Interests,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Net Income Continuous Operations,-7033000.0,-7394000.0,-7921000.0,-4625000.0,-5375000.0
Tax Provision,0.0,24000.0,0.0,0.0,0.0
Pretax Income,-7033000.0,-7370000.0,-7921000.0,-4625000.0,-5375000.0
Other Income Expense,1000.0,0.0,-34000.0,-11000.0,1000.0
Other Non Operating Income Expenses,1000.0,0.0,-34000.0,-11000.0,1000.0
Net Non Operating Interest Income Expense,59000.0,94000.0,132000.0,37000.0,6000.0
Interest Income Non Operating,59000.0,94000.0,132000.0,37000.0,6000.0
Operating Income,-7093000.0,-7464000.0,-8019000.0,-4651000.0,-5382000.0
Operating Expense,8422000.0,9418000.0,9933000.0,6462000.0,6876000.0
Research And Development,4435000.0,5721000.0,6090000.0,3392000.0,3107000.0
Selling General And Administration,3987000.0,3697000.0,3843000.0,3070000.0,3769000.0
Selling And Marketing Expense,2091000.0,1949000.0,1773000.0,1847000.0,1961000.0
General And Administrative Expense,1896000.0,1748000.0,2070000.0,1223000.0,1808000.0
Other Gand A,1896000.0,1748000.0,2070000.0,1223000.0,1808000.0
Gross Profit,1329000.0,1954000.0,1914000.0,1811000.0,1494000.0
Cost Of Revenue,1463000.0,1964000.0,1624000.0,1504000.0,1289000.0
Total Revenue,2792000.0,3918000.0,3538000.0,3315000.0,2783000.0
Operating Revenue,2792000.0,3918000.0,3538000.0,3315000.0,2783000.0
