,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-15470000.0,-29842794.759825,-10739067.055394,-8892508.143322,-10512000.0,
Tax Rate For Calcs,0.221,0.195051,0.202624,0.211726,0.219,
Normalized EBITDA,2329000000.0,1658000000.0,1537000000.0,2099000000.0,499000000.0,
Total Unusual Items,-70000000.0,-153000000.0,-53000000.0,-42000000.0,-48000000.0,
Total Unusual Items Excluding Goodwill,-70000000.0,-153000000.0,-53000000.0,-42000000.0,-48000000.0,
Net Income From Continuing Operation Net Minority Interest,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
Reconciled Depreciation,711000000.0,759000000.0,741000000.0,769000000.0,711000000.0,
Reconciled Cost Of Revenue,1586000000.0,1569000000.0,1518000000.0,2274000000.0,1421000000.0,
EBITDA,2259000000.0,1505000000.0,1484000000.0,2057000000.0,451000000.0,
EBIT,1548000000.0,746000000.0,743000000.0,1288000000.0,-260000000.0,
Net Interest Income,-59000000.0,-59000000.0,-57000000.0,-60000000.0,-59000000.0,
Interest Expense,59000000.0,59000000.0,57000000.0,60000000.0,59000000.0,
Interest Income,,,,,0.0,-1000000.0
Normalized Income,1213530000.0,676157205.240175,589260932.944606,1001107491.856678,-211512000.0,
Net Income From Continuing And Discontinued Operation,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
Total Expenses,2797000000.0,2442000000.0,2188000000.0,2372000000.0,2416000000.0,
Total Operating Income As Reported,1531000000.0,745000000.0,725000000.0,1269000000.0,-268000000.0,
Diluted Average Shares,240759000.0,240308000.0,239893000.0,240560000.0,234434000.0,
Basic Average Shares,239900000.0,238476000.0,238221000.0,237973000.0,234434000.0,
Diluted EPS,4.81,2.3,2.28,4.02,-1.06,
Basic EPS,4.83,2.32,2.3,4.07,-1.06,
Diluted NI Availto Com Stockholders,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
Net Income Common Stockholders,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
Net Income,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
Net Income Including Noncontrolling Interests,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
Net Income Continuous Operations,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
Tax Provision,330000000.0,134000000.0,139000000.0,260000000.0,-70000000.0,
Pretax Income,1489000000.0,687000000.0,686000000.0,1228000000.0,-319000000.0,
Other Income Expense,-53000000.0,-152000000.0,-36000000.0,-26000000.0,-40000000.0,
Other Non Operating Income Expenses,17000000.0,1000000.0,17000000.0,16000000.0,8000000.0,
Special Income Charges,-70000000.0,-153000000.0,-53000000.0,-42000000.0,-48000000.0,
Gain On Sale Of Ppe,-1000000.0,-68000000.0,-1000000.0,4000000.0,0.0,
Other Special Charges,,0.0,-1000000.0,-3000000.0,,-1000000.0
Restructuring And Mergern Acquisition,69000000.0,48000000.0,53000000.0,49000000.0,48000000.0,
Net Non Operating Interest Income Expense,-59000000.0,-59000000.0,-57000000.0,-60000000.0,-59000000.0,
Interest Expense Non Operating,59000000.0,59000000.0,57000000.0,60000000.0,59000000.0,
Interest Income Non Operating,,,,,0.0,-1000000.0
Operating Income,1601000000.0,898000000.0,779000000.0,1314000000.0,-220000000.0,
Operating Expense,1211000000.0,873000000.0,670000000.0,98000000.0,995000000.0,
Other Operating Expenses,27000000.0,33000000.0,-34000000.0,58000000.0,29000000.0,
Selling General And Administration,1184000000.0,840000000.0,704000000.0,40000000.0,966000000.0,
Selling And Marketing Expense,1121000000.0,791000000.0,659000000.0,,919000000.0,654000000.0
General And Administrative Expense,63000000.0,49000000.0,45000000.0,40000000.0,47000000.0,
Other Gand A,63000000.0,49000000.0,45000000.0,40000000.0,47000000.0,
Gross Profit,2812000000.0,1771000000.0,1449000000.0,1412000000.0,775000000.0,
Cost Of Revenue,1586000000.0,1569000000.0,1518000000.0,2274000000.0,1421000000.0,
Total Revenue,4398000000.0,3340000000.0,2967000000.0,3686000000.0,2196000000.0,
Operating Revenue,4398000000.0,3340000000.0,2967000000.0,3686000000.0,2196000000.0,
