,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-135291.6,-470.213962,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.001626,0.0,0.002215,0.21
Normalized EBITDA,-2839140.0,-2273563.0,-2063572.0,-1362081.0,-1198310.0
Total Unusual Items,-338229.0,-289263.0,-624041.0,,
Total Unusual Items Excluding Goodwill,-338229.0,-289263.0,-624041.0,,
Net Income From Continuing Operation Net Minority Interest,-3215054.0,-2593039.0,-2731341.0,-1397523.0,-1240590.0
Reconciled Depreciation,37379.0,32296.0,43255.0,38544.0,37857.0
Reconciled Cost Of Revenue,678908.0,806303.0,953610.0,1022439.0,833437.0
EBITDA,-3177369.0,-2562826.0,-2687613.0,-1362081.0,-1198310.0
EBIT,-3214748.0,-2595122.0,-2730868.0,-1400625.0,-1236167.0
Net Interest Income,1892.0,931.0,899.0,2042.0,2146.0
Interest Expense,0.0,2139.0,473.0,0.0,63.0
Interest Income,1892.0,3070.0,1372.0,2042.0,2209.0
Normalized Income,-3012116.6,-2304246.213962,-2107300.0,-1397523.0,-1240590.0
Net Income From Continuing And Discontinued Operation,-3215054.0,-2593039.0,-2731341.0,-1397523.0,-1240590.0
Total Expenses,2807331.0,3128992.0,3326075.0,3068976.0,2687753.0
Total Operating Income As Reported,-1701188.0,-2510506.0,-1879158.0,-1402667.0,-1238376.0
Diluted Average Shares,5454247.0,,4490093.0,4456962.0,3862507.0
Basic Average Shares,5454247.0,,4490093.0,4456962.0,3862507.0
Diluted EPS,-0.59,,-0.61,-0.31,-0.32
Basic EPS,-0.59,,-0.61,-0.31,-0.32
Diluted NI Availto Com Stockholders,-3215054.0,-2593039.0,-2731341.0,-1397523.0,-1240590.0
Net Income Common Stockholders,-3215054.0,-2593039.0,-2731341.0,-1397523.0,-1240590.0
Net Income,-3215054.0,-2593039.0,-2731341.0,-1397523.0,-1240590.0
Net Income Including Noncontrolling Interests,-3215054.0,-2593039.0,-2731341.0,-1397523.0,-1240590.0
Net Income Continuous Operations,-3215054.0,-2593039.0,-2731341.0,-1397523.0,-1240590.0
Tax Provision,306.0,-4222.0,0.0,-3102.0,4360.0
Pretax Income,-3214748.0,-2597261.0,-2731341.0,-1400625.0,-1236230.0
Other Income Expense,-1515452.0,-629774.0,-853082.0,,
Other Non Operating Income Expenses,-1177223.0,-340511.0,-229041.0,,
Gain On Sale Of Security,-338229.0,252825.0,-624041.0,,
Net Non Operating Interest Income Expense,1892.0,931.0,899.0,2042.0,2146.0
Interest Expense Non Operating,0.0,2139.0,473.0,0.0,63.0
Interest Income Non Operating,1892.0,3070.0,1372.0,2042.0,2209.0
Operating Income,-1701188.0,-1968418.0,-1879158.0,-1402667.0,-1238376.0
Operating Expense,2128423.0,2322689.0,2372465.0,2046537.0,1854316.0
Selling General And Administration,2128423.0,2322689.0,2372465.0,2046537.0,1854316.0
Gross Profit,427235.0,354271.0,493307.0,643870.0,615940.0
Cost Of Revenue,678908.0,806303.0,953610.0,1022439.0,833437.0
Total Revenue,1106143.0,1160574.0,1446917.0,1666309.0,1449377.0
Operating Revenue,1106143.0,1160574.0,1446917.0,1666309.0,1449377.0
