,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-8313.2,-5430.6,-2006.97,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.0,0.0
Normalized EBITDA,-687460.0,-490485.0,-766470.0,-60675.0,-31587.0
Total Unusual Items,-20783.0,-25860.0,-9557.0,,0.0
Total Unusual Items Excluding Goodwill,-20783.0,-25860.0,-9557.0,,0.0
Net Income From Continuing Operation Net Minority Interest,1343177.0,1849136.0,91073.0,-60675.0,-31587.0
EBITDA,-708243.0,-516345.0,-776027.0,-60675.0,-31587.0
EBIT,-708243.0,-516345.0,-776027.0,-60675.0,-31587.0
Net Interest Income,2072203.0,2391341.0,876657.0,,0.0
Interest Income,2072203.0,2391341.0,876657.0,,0.0
Normalized Income,1355646.8,1869565.4,98623.03,-60675.0,-31587.0
Net Income From Continuing And Discontinued Operation,1343177.0,1849136.0,91073.0,-60675.0,-31587.0
Total Expenses,708243.0,516345.0,776027.0,60675.0,31587.0
Total Operating Income As Reported,-729026.0,-542205.0,-226584.0,,-31587.0
Diluted NI Availto Com Stockholders,1343177.0,1849136.0,-20183328.0,-60675.0,-31587.0
Net Income Common Stockholders,1343177.0,1849136.0,-20183328.0,-60675.0,-31587.0
Otherunder Preferred Stock Dividend,,,20274401.0,,
Net Income,1343177.0,1849136.0,91073.0,-60675.0,-31587.0
Net Income Including Noncontrolling Interests,1343177.0,1849136.0,91073.0,-60675.0,-31587.0
Net Income Continuous Operations,1343177.0,1849136.0,91073.0,-60675.0,-31587.0
Pretax Income,1343177.0,1849136.0,91073.0,-60675.0,-31587.0
Other Income Expense,-20783.0,-25860.0,-9557.0,,
Special Income Charges,-20783.0,-25860.0,-9557.0,,0.0
Other Special Charges,20783.0,25860.0,9557.0,,
Net Non Operating Interest Income Expense,2072203.0,2391341.0,876657.0,,0.0
Interest Income Non Operating,2072203.0,2391341.0,876657.0,,0.0
Operating Income,-708243.0,-516345.0,-776027.0,-60675.0,-31587.0
Operating Expense,708243.0,516345.0,776027.0,60675.0,31587.0
Selling General And Administration,708243.0,516345.0,776027.0,60675.0,31587.0
General And Administrative Expense,708243.0,516345.0,776027.0,60675.0,31587.0
Other Gand A,689750.0,497441.0,210041.0,60675.0,31587.0
Insurance And Claims,18493.0,18904.0,6986.0,,0.0
Salaries And Wages,,0.0,559000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
