,2026-03-31,2025-09-30,2025-06-30,2025-03-31,2024-09-30
Tax Effect Of Unusual Items,,,590744808.217967,,
Tax Rate For Calcs,,,0.175634,,
Normalized EBITDA,,,11551748000.0,,
Total Unusual Items,,,3363497000.0,,
Total Unusual Items Excluding Goodwill,,,3363497000.0,,
Net Income From Continuing Operation Net Minority Interest,,,11904405000.0,,
Reconciled Cost Of Revenue,,,89855133000.0,,
EBITDA,,,14915245000.0,,
EBIT,,,14915245000.0,,
Net Interest Income,,,966064000.0,,
Interest Expense,,,512462000.0,,
Interest Income,,,1478526000.0,,
Normalized Income,,,9131652808.217966,,
Net Income From Continuing And Discontinued Operation,,,11904405000.0,,
Total Expenses,,,106724179000.0,,
Total Operating Income As Reported,,,13436719000.0,,
Diluted Average Shares,26451163000.0,26848915000.0,26791370000.0,26009146000.0,25412201000.0
Basic Average Shares,25774240000.0,25905602000.0,25843221000.0,24962488000.0,24797411000.0
Diluted EPS,0.18,0.46,0.45,0.42,0.21
Basic EPS,0.18,0.47,0.46,0.44,0.22
Diluted NI Availto Com Stockholders,,,11904405000.0,,
Net Income Common Stockholders,,,11904405000.0,,
Otherunder Preferred Stock Dividend,,,0.0,,
Net Income,,,11904405000.0,,
Minority Interests,,,31242000.0,,
Net Income Including Noncontrolling Interests,,,11873163000.0,,
Net Income Continuous Operations,,,11873163000.0,,
Tax Provision,,,2529620000.0,,
Pretax Income,,,14402783000.0,,
Other Non Operating Income Expenses,,,754446000.0,,
Net Non Operating Interest Income Expense,,,966064000.0,,
Interest Expense Non Operating,,,512462000.0,,
Interest Income Non Operating,,,1478526000.0,,
Operating Income,,,9231912000.0,,
Operating Expense,,,16869046000.0,,
Research And Development,,,7763377000.0,,
Selling General And Administration,,,9405115000.0,,
Selling And Marketing Expense,,,7777971000.0,,
General And Administrative Expense,,,1627144000.0,,
Gross Profit,,,26100958000.0,,
Cost Of Revenue,,,89855133000.0,,
Total Revenue,,,115956091000.0,,
Operating Revenue,,,115956091000.0,,
