,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-233688000.0,-814895413.630519,16511000.0,-38448000.0,48138000.0,
Tax Rate For Calcs,0.182,0.243035,0.209,0.216331,0.213,
Normalized EBITDA,2808000000.0,2535000000.0,2638000000.0,2434000000.0,2796000000.0,
Total Unusual Items,-1284000000.0,-3353000000.0,79000000.0,-178000000.0,226000000.0,
Total Unusual Items Excluding Goodwill,-1284000000.0,-3353000000.0,79000000.0,-178000000.0,226000000.0,
Net Income From Continuing Operation Net Minority Interest,25000000.0,-1458000000.0,1018000000.0,699000000.0,1405000000.0,
Reconciled Depreciation,1285000000.0,1416000000.0,1277000000.0,1257000000.0,1088000000.0,
Reconciled Cost Of Revenue,2613000000.0,2548000000.0,2565000000.0,2387000000.0,2217000000.0,
EBITDA,1524000000.0,-818000000.0,2717000000.0,2256000000.0,3022000000.0,
EBIT,239000000.0,-2234000000.0,1440000000.0,999000000.0,1934000000.0,
Net Interest Income,-63000000.0,-78000000.0,-70000000.0,-56000000.0,-40000000.0,
Interest Expense,63000000.0,99000000.0,70000000.0,56000000.0,40000000.0,
Normalized Income,1075312000.0,1080104586.369481,955511000.0,838552000.0,1227138000.0,
Net Income From Continuing And Discontinued Operation,25000000.0,-1458000000.0,1018000000.0,699000000.0,1405000000.0,
Total Expenses,2694000000.0,2565000000.0,2653000000.0,2472000000.0,2358000000.0,
Total Operating Income As Reported,116000000.0,-2782000000.0,1236000000.0,1139000000.0,1673000000.0,
Diluted Average Shares,282792000.0,285789000.0,288826000.0,292135000.0,289612000.0,
Basic Average Shares,282792000.0,285789000.0,288826000.0,292135000.0,289612000.0,
Diluted EPS,0.08,-5.11,3.51,2.38,4.83,
Basic EPS,0.08,-5.11,3.51,2.38,4.83,
Diluted NI Availto Com Stockholders,22000000.0,-1458000000.0,1018000000.0,699000000.0,1399000000.0,
Net Income Common Stockholders,22000000.0,-1458000000.0,1018000000.0,699000000.0,1399000000.0,
Otherunder Preferred Stock Dividend,3000000.0,,,,6000000.0,
Net Income,25000000.0,-1458000000.0,1018000000.0,699000000.0,1405000000.0,
Minority Interests,-119000000.0,308000000.0,-65000000.0,-40000000.0,-86000000.0,
Net Income Including Noncontrolling Interests,144000000.0,-1766000000.0,1083000000.0,739000000.0,1491000000.0,
Net Income Continuous Operations,144000000.0,-1766000000.0,1083000000.0,739000000.0,1491000000.0,
Tax Provision,32000000.0,-567000000.0,287000000.0,204000000.0,403000000.0,
Pretax Income,176000000.0,-2333000000.0,1370000000.0,943000000.0,1894000000.0,
Other Income Expense,-1277000000.0,-3031000000.0,187000000.0,-180000000.0,261000000.0,
Other Non Operating Income Expenses,7000000.0,322000000.0,108000000.0,-2000000.0,35000000.0,
Special Income Charges,-1401000000.0,-3525000000.0,-49000000.0,15000000.0,0.0,
Other Special Charges,1000000.0,-33000000.0,32000000.0,-55000000.0,,0.0
Impairment Of Capital Assets,1400000000.0,,,,0.0,
Restructuring And Mergern Acquisition,,,17000000.0,40000000.0,37000000.0,30000000.0
Gain On Sale Of Security,117000000.0,172000000.0,128000000.0,-193000000.0,226000000.0,
Net Non Operating Interest Income Expense,-63000000.0,-78000000.0,-70000000.0,-56000000.0,-40000000.0,
Interest Expense Non Operating,63000000.0,99000000.0,70000000.0,56000000.0,40000000.0,
Operating Income,1516000000.0,776000000.0,1253000000.0,1179000000.0,1673000000.0,
Operating Expense,81000000.0,17000000.0,88000000.0,85000000.0,141000000.0,
Other Operating Expenses,2000000.0,-61000000.0,18000000.0,18000000.0,68000000.0,
Selling General And Administration,79000000.0,78000000.0,70000000.0,67000000.0,73000000.0,
General And Administrative Expense,79000000.0,78000000.0,70000000.0,67000000.0,73000000.0,
Other Gand A,57000000.0,58000000.0,70000000.0,46000000.0,55000000.0,
Salaries And Wages,22000000.0,20000000.0,,21000000.0,18000000.0,16000000.0
Gross Profit,1597000000.0,793000000.0,1341000000.0,1264000000.0,1814000000.0,
Cost Of Revenue,2613000000.0,2548000000.0,2565000000.0,2387000000.0,2217000000.0,
Total Revenue,4210000000.0,3341000000.0,3906000000.0,3651000000.0,4031000000.0,
Operating Revenue,4210000000.0,3341000000.0,3906000000.0,3651000000.0,4031000000.0,
