,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0,,
Normalized EBITDA,-43681000.0,-36497000.0,-35907000.0,-42716000.0,-37647000.0,,
Total Unusual Items,,0.0,0.0,0.0,,0.0,-36203000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,0.0,,0.0,-36203000.0
Net Income From Continuing Operation Net Minority Interest,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Reconciled Depreciation,98000.0,108000.0,120000.0,141000.0,156000.0,,
Reconciled Cost Of Revenue,0.0,0.0,0.0,0.0,0.0,,
EBITDA,-43681000.0,-36497000.0,-35907000.0,-42716000.0,-37647000.0,,
EBIT,-43779000.0,-36605000.0,-36027000.0,-42857000.0,-37803000.0,,
Net Interest Income,2570000.0,3290000.0,1821000.0,1960000.0,2231000.0,,
Interest Income,2570000.0,3290000.0,1821000.0,1960000.0,2231000.0,,
Normalized Income,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Net Income From Continuing And Discontinued Operation,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Total Expenses,43779000.0,36605000.0,36027000.0,42857000.0,37803000.0,,
Total Operating Income As Reported,-43779000.0,-36605000.0,-36027000.0,-42857000.0,-37803000.0,,
Diluted Average Shares,110563360.0,109841882.0,93332930.0,89138568.0,85697108.0,,
Basic Average Shares,110563360.0,109841882.0,93332930.0,89138568.0,85697108.0,,
Diluted EPS,-0.37,-0.3,-0.37,-0.46,-0.42,,
Basic EPS,-0.37,-0.3,-0.37,-0.46,-0.42,,
Diluted NI Availto Com Stockholders,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Net Income Common Stockholders,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Net Income,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Net Income Including Noncontrolling Interests,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Net Income Continuous Operations,-41284000.0,-32999000.0,-34386000.0,-41443000.0,-35907000.0,,
Tax Provision,,46000.0,0.0,0.0,0.0,-635000.0,
Pretax Income,-41284000.0,-32953000.0,-34386000.0,-41443000.0,-35907000.0,,
Other Income Expense,-75000.0,362000.0,-180000.0,-546000.0,-335000.0,,
Other Non Operating Income Expenses,-75000.0,362000.0,-180000.0,-546000.0,-335000.0,,
Special Income Charges,,0.0,0.0,0.0,,0.0,-36203000.0
Other Special Charges,,,,,,0.0,36203000.0
Restructuring And Mergern Acquisition,,0.0,0.0,0.0,,0.0,0.0
Net Non Operating Interest Income Expense,2570000.0,3290000.0,1821000.0,1960000.0,2231000.0,,
Interest Income Non Operating,2570000.0,3290000.0,1821000.0,1960000.0,2231000.0,,
Operating Income,-43779000.0,-36605000.0,-36027000.0,-42857000.0,-37803000.0,,
Operating Expense,43779000.0,36605000.0,36027000.0,42857000.0,37803000.0,,
Research And Development,27610000.0,21213000.0,19855000.0,27217000.0,22119000.0,,
Selling General And Administration,16169000.0,15392000.0,16172000.0,15640000.0,15684000.0,,
Gross Profit,0.0,0.0,0.0,0.0,0.0,,
Cost Of Revenue,0.0,0.0,0.0,0.0,0.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
