,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,266800.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,
Normalized EBITDA,-6250000.0,-6837000.0,-4404000.0,-5115000.0,-7054000.0,
Total Unusual Items,667000.0,,,,,0.0
Total Unusual Items Excluding Goodwill,667000.0,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-8636000.0,-9756000.0,-7072000.0,-7730000.0,-9593000.0,
Reconciled Depreciation,478000.0,446000.0,394000.0,388000.0,388000.0,
Reconciled Cost Of Revenue,1112000.0,3314000.0,2925000.0,2580000.0,1992000.0,
EBITDA,-5583000.0,-6837000.0,-4404000.0,-5115000.0,-7054000.0,
EBIT,-6061000.0,-7283000.0,-4798000.0,-5503000.0,-7442000.0,
Net Interest Income,-2465000.0,-2399000.0,-2173000.0,-1951000.0,-2057000.0,
Interest Expense,2572000.0,2470000.0,2271000.0,2225000.0,2148000.0,
Interest Income,37000.0,177000.0,73000.0,136000.0,91000.0,
Normalized Income,-9036200.0,-9756000.0,-7072000.0,-7730000.0,-9593000.0,
Net Income From Continuing And Discontinued Operation,-8636000.0,-9756000.0,-7072000.0,-7730000.0,-9593000.0,
Total Expenses,8467000.0,12476000.0,9045000.0,9903000.0,10487000.0,
Total Operating Income As Reported,-6835000.0,-7392000.0,-4896000.0,-5777000.0,-7533000.0,
Diluted Average Shares,83516000.0,,82127000.0,81939000.0,77208000.0,
Basic Average Shares,83516000.0,,82127000.0,81939000.0,77208000.0,
Diluted EPS,-0.12,,-0.1,-0.11,-0.14,
Basic EPS,-0.12,,-0.1,-0.11,-0.14,
Diluted NI Availto Com Stockholders,-9924000.0,-11021000.0,-8337000.0,-9018000.0,-10858000.0,
Net Income Common Stockholders,-9924000.0,-11021000.0,-8337000.0,-9018000.0,-10858000.0,
Preferred Stock Dividends,1288000.0,1265000.0,1265000.0,1288000.0,1265000.0,
Net Income,-8636000.0,-9756000.0,-7072000.0,-7730000.0,-9593000.0,
Net Income Including Noncontrolling Interests,-8636000.0,-9756000.0,-7072000.0,-7730000.0,-9593000.0,
Net Income Continuous Operations,-8636000.0,-9756000.0,-7072000.0,-7730000.0,-9593000.0,
Tax Provision,3000.0,3000.0,3000.0,2000.0,3000.0,
Pretax Income,-8633000.0,-9753000.0,-7069000.0,-7728000.0,-9590000.0,
Other Income Expense,667000.0,,,,,
Special Income Charges,,,,,,0.0
Gain On Sale Of Security,667000.0,,,,,
Net Non Operating Interest Income Expense,-2465000.0,-2399000.0,-2173000.0,-1951000.0,-2057000.0,
Total Other Finance Cost,-70000.0,106000.0,-25000.0,-138000.0,,150000.0
Interest Expense Non Operating,2572000.0,2470000.0,2271000.0,2225000.0,2148000.0,
Interest Income Non Operating,37000.0,177000.0,73000.0,136000.0,91000.0,
Operating Income,-6835000.0,-7392000.0,-4896000.0,-5777000.0,-7533000.0,
Operating Expense,7260000.0,9071000.0,6030000.0,7238000.0,8409000.0,
Depreciation Amortization Depletion Income Statement,383000.0,355000.0,304000.0,303000.0,302000.0,
Depreciation And Amortization In Income Statement,383000.0,355000.0,304000.0,303000.0,302000.0,
Depreciation Income Statement,383000.0,355000.0,304000.0,303000.0,302000.0,
Selling General And Administration,6877000.0,8716000.0,5726000.0,6935000.0,8107000.0,
General And Administrative Expense,6877000.0,8716000.0,5726000.0,6935000.0,8107000.0,
Other Gand A,6877000.0,8716000.0,5726000.0,6935000.0,8107000.0,
Gross Profit,425000.0,1679000.0,1134000.0,1461000.0,876000.0,
Cost Of Revenue,1207000.0,3405000.0,3015000.0,2665000.0,2078000.0,
Total Revenue,1632000.0,5084000.0,4149000.0,4126000.0,2954000.0,
Operating Revenue,1632000.0,5084000.0,4149000.0,4126000.0,2954000.0,
